Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,06/12/2013,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,282912,Computer equipment costing below the capitalisation threshold," 55,927.82 "
Ministry of Defence,United Kingdom Hydrographic Office,05/12/2013,Electricity,Facilities Management,EDF Energy,,2000066912,Electricity," 55,864.01 "
Ministry of Defence,Ministry of Defence,02/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,MERKLE (UK) LIMITED,OL9 7LD,280684,Equipment support non-project costs," 55,793.90 "
Ministry of Defence,Ministry of Defence,11/12/2013,IT and communication services,Defence Equipment & Support,SUPERLETTER.COM INC,,284739,Information technology services," 55,718.36 "
Ministry of Defence,Ministry of Defence,23/12/2013,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 1WP,289803,Cost of purchasing and repairing clothing," 55,481.96 "
Ministry of Defence,Ministry of Defence,05/12/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,282421,Fiscal asset under construction - capital in year addition," 55,476.72 "
Ministry of Defence,Ministry of Defence,16/12/2013,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 1WP,286743,Cost of purchasing and repairing clothing," 55,413.12 "
Ministry of Defence,Ministry of Defence,09/12/2013,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,179779,Cost of ground diesel fuel consumed," 55,379.09 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,284260,Rent buildings - non civil estate property and married quarter property," 55,346.31 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,LONDON SCHOOL OF HYGIENE & TROPICAL MED,,V - 9000156276 - 00175018,Sub Contracted Work," 55,344.90 "
Ministry of Defence,Ministry of Defence,05/12/2013,Payment of utilities,Land Forces,CERTAS ENERGY UK LIMITED,FK5 4RB,282026,Utilities consumed - heating oil," 55,243.58 "
Ministry of Defence,Ministry of Defence,13/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,B64 5QB,285980,Equipment support project costs," 54,937.06 "
Ministry of Defence,Ministry of Defence,19/12/2013,Spend on Inventory - General,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,288167,Spend on Inventory - General," 54,795.01 "
Ministry of Defence,Ministry of Defence,27/12/2013,Payment of utilities,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,FK5 4RB,180038,Utilities consumed - heating oil," 54,773.07 "
Ministry of Defence,Ministry of Defence,02/12/2013,Rent and rates,Defence Infrastructure Organisation ,TRUSTEES OF THE MICHAEL J FIELD SIPPS P & B RACKIND TRUST ACCT,BS1 4AB,280961,Rent buildings - non civil estate property and married quarter property," 54,750.00 "
Ministry of Defence,Ministry of Defence,30/12/2013,Purchase of general transport equipment,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,290520,Transport other asset - in year capital addition," 54,725.77 "
Ministry of Defence,Ministry of Defence,13/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,BEECHWOOD EQUIPMENT LIMITED,KT10 8BJ,285477,Equipment support non-project costs," 54,670.70 "
Ministry of Defence,Ministry of Defence,18/12/2013,Payment of utilities,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,FK5 4RB,287403,Utilities consumed - heating oil," 54,628.68 "
Ministry of Defence,Ministry of Defence,10/12/2013,General services and support,Land Forces,ARNOLD CLARK FINANCE LTD.,G3 6LB,283377,Purchase of defence equipment below capitalisation threshold of £25k.," 54,560.00 "
Ministry of Defence,Ministry of Defence,12/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SELEX ES LTD,BS16 1EJ,285296,Equipment support project costs," 54,551.83 "
Ministry of Defence,Ministry of Defence,20/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SELEX ES LTD,BS16 1EJ,289099,Equipment support project costs," 54,551.83 "
Ministry of Defence,Ministry of Defence,13/12/2013,Administration,Head Office & Corporate Services,CIVIL AVIATION AUTHORITY,RH6 0YR,285541,General administration," 54,500.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Spend on Inventory - General,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,287724,Spend on Inventory - General," 54,475.41 "
Ministry of Defence,Ministry of Defence,27/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SHORT BROTHERS P.L.C.,BT3 9DZ,40760,Equipment support non-project costs," 54,439.32 "
Ministry of Defence,Ministry of Defence,09/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,283093,Equipment support non-project costs," 54,429.62 "
Ministry of Defence,Ministry of Defence,05/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,TERADYNE LIMITED,SK3 0XG,282399,Equipment support non-project costs," 54,403.92 "
Ministry of Defence,Ministry of Defence,23/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,TERADYNE LIMITED,SK3 0XG,289806,Equipment support non-project costs," 54,403.92 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,179837,Spend on Inventory - General," 54,083.72 "
Ministry of Defence,Ministry of Defence,02/12/2013,Food and clothing,Land Forces,RMPA SERVICES PLC,CO2 7ST,280865,Cost of food services," 53,681.61 "
Ministry of Defence,Ministry of Defence,06/12/2013,Fees for professional services,Land Forces,EXPERIS LIMITED,EC1R 3DR,282662,Fees for professional services excluding legal fees," 53,634.56 "
Ministry of Defence,Ministry of Defence,18/12/2013,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,287743,Works services - excluding United States forces/NATO + married quarters," 53,623.62 "
Ministry of Defence,Ministry of Defence,06/12/2013,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,282488,Movement of service personnel," 53,543.99 "
Ministry of Defence,Ministry of Defence,05/12/2013,Estate management,Defence Infrastructure Organisation ,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3AF,281938,Works - estate management," 53,534.91 "
Ministry of Defence,Ministry of Defence,23/12/2013,Design services and minor equipment purchases,Air Command,ECHO MANAGED SERVICES LTD,BS1 3AE,289426,Equipment support non-project costs," 53,291.18 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,289535,Spend on Inventory - General," 53,127.36 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,EAST HAMPSHIRE DISTRICT COUNCIL,GU31 4EX,283632,Rent buildings - non civil estate property and married quarter property," 53,091.56 "
Ministry of Defence,Ministry of Defence,18/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,287400,Equipment support non-project costs," 53,019.86 "
Ministry of Defence,Ministry of Defence,11/12/2013,Spend on Inventory - General,Defence Equipment & Support,B.C.B. INTERNATIONAL LTD,CF24 2QS,284312,Spend on Inventory - General," 52,971.30 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,INTEGRATED SURVEILLANCE SYSTEMS LIMITED,,V - 9000156187 - 00175457,Sub Contracted Work," 52,950.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,288884,Equipment support project costs," 52,848.37 "
Ministry of Defence,Ministry of Defence,17/12/2013,IT and communication services,Land Forces,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,287216,Computer equipment costing below the capitalisation threshold," 52,800.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,288578,Spend on Inventory - General," 52,782.16 "
Ministry of Defence,Ministry of Defence,06/12/2013,Fees for professional services,Land Forces,PARITY RESOURCES LTD,SW19 3RU,282854,Fees for professional services excluding legal fees," 52,626.30 "
Ministry of Defence,Ministry of Defence,19/12/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,288068,Cost of food services," 52,573.97 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000156511 - 00176084,Sub Contracted Work," 52,474.63 "
Ministry of Defence,Ministry of Defence,10/12/2013,IT and communication services,Defence Equipment & Support,PA CONSULTING SERVICES LTD,SW1W 9SR,283962,Information technology services," 52,417.50 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,,V - 9000156310 - 00175097,Sub Contracted Work," 52,137.22 "
Ministry of Defence,Ministry of Defence,16/12/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000106761,Utilities consumed - electricity," 52,102.50 "
Ministry of Defence,Ministry of Defence,20/12/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000106979,Utilities consumed - electricity," 52,102.50 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000156444 - 00176065,Repairs & Maintenance," 52,069.34 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,ONTIC ENGINEERING &  MANUFACTURING UK LIMITED,SL1 4DE,289005,Spend on Inventory - General," 52,001.16 "
Ministry of Defence,Ministry of Defence,02/12/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,280900,Cost of food services," 51,976.33 "
Ministry of Defence,Ministry of Defence,13/12/2013,Fees for professional services,Head Office & Corporate Services,CGI IT UK LIMITED,CF31 9AP,285529,"Advice and guidance on how to produce the product, but not production of the product itself."," 51,967.87 "
Ministry of Defence,Ministry of Defence,10/12/2013,Payment of utilities,Defence Infrastructure Organisation ,FLOGAS BRITAIN LIMITED,LE7 1PF,283667,Utilities consumed - liquid petroleum gas," 51,821.31 "
Ministry of Defence,Ministry of Defence,06/12/2013,General services and support,Defence Equipment & Support,FREQUENTIS AG,,3000009863,Defence equipment CLS/IOS service charge," 51,804.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,288757,Utilities consumed - electricity," 51,752.69 "
Ministry of Defence,Ministry of Defence,20/12/2013,Rent and rates,Defence Infrastructure Organisation ,BELFAST INTERNATIONAL AIRPORT LIMITED,BT29 4AB,40711,Rent land - non civil estate property + married quarter property," 51,681.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Spend on Inventory - General,Defence Equipment & Support,3M UNITED KINGDOM PUBLIC LIMITED COMPANY,RG12 8HT,287293,Spend on Inventory - General," 51,600.00 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,289521,Spend on Inventory - General," 51,542.60 "
Ministry of Defence,Ministry of Defence,16/12/2013,Externally delivered education and training,Defence Equipment & Support,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,286204,External training - civilian," 51,487.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Estate management,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,288925,Estate + facilities management services - accommodation inventory + service," 51,483.24 "
Ministry of Defence,Ministry of Defence,05/12/2013,Payment of utilities,Defence Equipment & Support,HENTY OIL LTD,L3 0AT,282122,Utilities consumed - heating oil," 51,223.28 "
Ministry of Defence,Ministry of Defence,20/12/2013,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,288761,Estate + facilities management services - accommodation inventory + service," 51,033.72 "
Ministry of Defence,Ministry of Defence,19/12/2013,Estate management,Land Forces,ARAMARK LTD,LS16 6QY,287899,Estate + facilities management services - accommodation inventory + service," 51,013.33 "
Ministry of Defence,Ministry of Defence,09/12/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,283044,Consumption of medical dental and veterinary inventory," 51,001.56 "
Ministry of Defence,Ministry of Defence,12/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,284857,Spend on Inventory - General," 50,994.52 "
Ministry of Defence,Ministry of Defence,10/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,CUBIC DEFENSE APPLICATIONS INC.,,2000020855,Post design services which are not capitalised," 50,992.81 "
Ministry of Defence,Ministry of Defence,05/12/2013,IT and communication services,Navy Command,ERGO COMPUTING UK LIMITED,NG11 6JS,282077,Computer equipment costing below the capitalisation threshold," 50,880.00 "
Ministry of Defence,Ministry of Defence,04/12/2013,Payment of utilities,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,FK5 4RB,179698,Utilities consumed - heating oil," 50,859.90 "
Ministry of Defence,Ministry of Defence,04/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,281438,Spend on Inventory - General," 50,784.00 "
Ministry of Defence,Ministry of Defence,12/12/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,285003,Spend on Inventory - General," 50,748.77 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,WINCHESTER CITY COUNCIL,SO23 9LJ,284258,Rent buildings - non civil estate property and married quarter property," 50,729.72 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000156253 - 00175193,Sub Contracted Research," 50,666.16 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000156160 - 00175080,Capital Asset expenditure," 50,597.65 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002757 - 00175618,Energy & Utility," 50,541.22 "
Ministry of Defence,Ministry of Defence,31/12/2013,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,290698,Intangible single use military equipment asset  - in year capital addition," 50,500.00 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,ROLLS ROYCE PLC,,V - 9000156262 - 00175401,Sub Contracted Work," 50,255.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SAFRAN POWER UK LTD,LU7 9GT,287192,Equipment support non-project costs," 50,022.00 "
Ministry of Defence,Ministry of Defence,09/12/2013,IT and communication services,Head Office & Corporate Services,Etihad Etisalat Co - Mobily,,CO002,Line + telephone rental including commercial charge for use of radio frequencies," 50,006.54 "
Ministry of Defence,Ministry of Defence,23/12/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,THE ROYAL IRISH REGIMENT  BENEVOLENT FUND,BFPO 806,40737,Cost of claims/compensation and related expenses against MOD," 50,000.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,GLASGOW CITY COUNCIL,G2 9AF,285686,Cost of claims/compensation and related expenses against MOD," 50,000.00 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,TECHMODAL LIMITED,,V - 9000156197 - 00175125,Sub Contracted Work," 50,000.00 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000156179 - 00173060,Sub Contracted Research," 50,000.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,287285,Fees for professional services excluding legal fees," 49,931.51 "
Ministry of Defence,Ministry of Defence,27/12/2013,IT and communication services,Joint Forces Command,STERIA LIMITED,HP2 7AH,290479,Information technology services," 49,804.50 "
Ministry of Defence,Ministry of Defence,10/12/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,283474,Fiscal asset under construction - capital in year addition," 49,770.37 "
Ministry of Defence,Ministry of Defence,31/12/2013,Spend on Inventory - General,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,290669,Spend on Inventory - General," 49,766.13 "
Ministry of Defence,Ministry of Defence,23/12/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,ALBIN INTERNATIONAL REPATRIATION LIMITED,SE16 2TN,289264,Funeral expenses," 49,760.04 "
Ministry of Defence,Ministry of Defence,11/12/2013,IT and communication services,Defence Infrastructure Organisation ,PARITY RESOURCES LTD,SW19 3RU,284640,Information technology services," 49,653.58 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,288557,Spend on Inventory - General," 49,637.97 "
Ministry of Defence,Ministry of Defence,17/12/2013,Development costs for military equipment,Defence Equipment & Support,MBDA UK LIMITED,SG1 2DA,287059,Intangible single use military equipment asset  - in year capital addition," 49,612.14 "
Ministry of Defence,Ministry of Defence,23/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,289300,Equipment support non-project costs," 49,593.60 "
Ministry of Defence,Ministry of Defence,11/12/2013,Payment of utilities,Defence Infrastructure Organisation ,ENERTEC HAMELN GMBH.,,5000105715,Utilities consumed - heating oil," 49,589.18 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Contracted out Office Services,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000156164 - 00173922,Contracted out Office Services," 49,500.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,285773,Spend on Inventory - General," 49,480.71 "
Ministry of Defence,Ministry of Defence,06/12/2013,Purchase of inventory and services ,Navy Command,LION LABORATORIES LTD,CF63 2BE,282741,Cost of other material consumed," 49,381.06 "
Ministry of Defence,Ministry of Defence,16/12/2013,Spend on Inventory - General,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,286687,Spend on Inventory - General," 49,340.32 "
Ministry of Defence,Ministry of Defence,20/12/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODUS SERVICES LIMITED,SW1A 2HB,288908,Fiscal private finance initiative asset under construction - capital in year addition," 49,328.40 "
Ministry of Defence,Ministry of Defence,02/12/2013,Spend on Inventory - General,Defence Equipment & Support,KEY INDUSTRIAL EQUIPMENT LIMITED,BH31 6AT,280655,Spend on Inventory - General," 49,183.76 "
Ministry of Defence,Ministry of Defence,16/12/2013,Externally delivered education and training,Navy Command,CARLISLE STAFFING PLC,LU1 3BA,286208,External military training ," 49,143.41 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Capital Asset expenditure,Operations,SERCO LIMITED,,V - 9000156444 - 00175939,Capital Asset expenditure," 49,138.96 "
Ministry of Defence,Ministry of Defence,11/12/2013,Spend on Inventory - General,Defence Equipment & Support,BRITANNIA FIRE LIMITED,NR10 4JJ,179792,Spend on Inventory - General," 49,082.88 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,EUROCHEM MALVERN LIMITED,WR14 3NB,289438,Spend on Inventory - General," 49,032.00 "
Ministry of Defence,Ministry of Defence,30/12/2013,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,290649,Spend on Inventory - General," 48,989.62 "
Ministry of Defence,Ministry of Defence,13/12/2013,Payment of utilities,Land Forces,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,285653,Utilities consumed - electricity," 48,974.74 "
Ministry of Defence,Ministry of Defence,05/12/2013,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,282127,Fiscal asset under construction - capital in year addition," 48,910.60 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,TEWKESBURY BOROUGH COUNCIL,GL20 5TT,284152,Rent buildings - non civil estate property and married quarter property," 48,909.94 "
Ministry of Defence,Ministry of Defence,04/12/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,281494,Information technology services," 48,907.67 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS MARINE LIMITED,,V - 9000156399 - 00175099,Sub Contracted Work," 48,851.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Equipment & Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,SP10 5AZ,285943,Spend on Inventory - General," 48,778.80 "
Ministry of Defence,Ministry of Defence,09/12/2013,Research and development,Head Office & Corporate Services,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,283084,Research and development excluding defence science and technology laboratory," 48,714.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,FAREHAM BOROUGH COUNCIL,PO16 7PU,283660,Rent buildings - non civil estate property and married quarter property," 48,700.72 "
Ministry of Defence,Ministry of Defence,06/12/2013,IT and communication services,Defence Equipment & Support,CRISPLANT A/S,,282622,Computer equipment costing below the capitalisation threshold," 48,615.00 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,,V - 9000156278 - 00175619,Local Authority Rates," 48,513.00 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000156500 - 00173931,Sub Contracted Work," 48,500.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,285557,Estate + facilities management services - accommodation inventory + service," 48,417.41 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000156285 - 00172876,Sub Contracted Work," 48,387.00 "
Ministry of Defence,Ministry of Defence,27/12/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,290324,Spend on Inventory - General," 48,361.97 "
Ministry of Defence,Ministry of Defence,12/12/2013,International contributions,Joint Forces Command,NATO SUPPORT AGENCY (NSPA),,5000105917,UK contribution to north atlantic treaty organisation maintenance supply agency headquarters administration budget," 48,333.33 "
Ministry of Defence,Ministry of Defence,18/12/2013,Payment of utilities,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,287420,Utilities consumed - gas," 48,284.99 "
Ministry of Defence,Ministry of Defence,17/12/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,287288,Cost of other material consumed," 48,276.72 "
Ministry of Defence,Ministry of Defence,06/12/2013,Spend on Inventory - General,Defence Equipment & Support,NYCO SA,,3000009865,Spend on Inventory - General," 48,156.16 "
Ministry of Defence,Ministry of Defence,10/12/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,283372,Cost of food services," 48,130.41 "
Ministry of Defence,Ministry of Defence,02/12/2013,Spend on Inventory - General,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,280810,Spend on Inventory - General," 48,121.27 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,PURBECK DISTRICT COUNCIL,BH20 4PP,284005,Rent buildings - non civil estate property and married quarter property," 48,111.88 "
Ministry of Defence,Ministry of Defence,27/12/2013,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,180036,External military training ," 47,920.54 "
Ministry of Defence,Ministry of Defence,10/12/2013,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,283539,Fees for professional services excluding legal fees," 47,783.53 "
Ministry of Defence,Ministry of Defence,17/12/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,287206,Estate + facilities management services - accommodation inventory + service," 47,765.91 "
Ministry of Defence,Ministry of Defence,24/12/2013,Estate management,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,289961,Estate + facilities management services - accommodation inventory + service," 47,751.29 "
Ministry of Defence,Ministry of Defence,19/12/2013,Estate management,Air Command,ARAMARK LTD,LS16 6QY,287899,Estate + facilities management services - accommodation inventory + service," 47,708.25 "
Ministry of Defence,United Kingdom Hydrographic Office,11/12/2013,Computer maintenance & hire,ICT Delivery Business Group,Daisy Communications Ltd,,2000067013,Computer maintenance & hire," 47,688.84 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,HUNTINGDONSHIRE DISTRICT COUNCIL,PE29 3TN,283734,Rent buildings - non civil estate property and married quarter property," 47,649.28 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000156394 - 00175981,Sub Contracted Research," 47,593.29 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,RISKAWARE LIMITED,,V - 9000156154 - 00172933,Sub Contracted Work," 47,545.00 "
Ministry of Defence,Ministry of Defence,24/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,TLMNEXUS LTD,BN1 6AF,290234,Equipment support non-project costs," 47,541.00 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,MASS CONSULTANTS LIMITED,,V - 9000156475 - 00176445,Sub Contracted Work," 47,400.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,PETERBOROUGH CITY COUNCIL,PE1 1HQ,283978,Rent buildings - non civil estate property and married quarter property," 47,388.16 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,ST EDMUNDSBURY BOROUGH COUNCIL,IP33 3YS,284121,Rent buildings - non civil estate property and married quarter property," 47,203.66 "
Ministry of Defence,Ministry of Defence,17/12/2013,Purchase of inventory and services ,Defence Equipment & Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,287056,Raw materials and consumable aviation fuel inventory purchased," 47,137.32 "
Ministry of Defence,Ministry of Defence,11/12/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,AQL EMC LIMITED,BH21 7PG,284297,Fiscal asset under construction - capital in year addition," 47,100.00 "
Ministry of Defence,Ministry of Defence,12/12/2013,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,GU14 7JP,284841,Estate + facilities management services - accommodation inventory + service," 47,000.17 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,SOUTH SOMERSET DISTRICT COUNCIL,BH20 2DH,284105,Rent buildings - non civil estate property and married quarter property," 46,894.90 "
