Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"61,727.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"95,440.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"75,000.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"35,270.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"6,045.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"38,305.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"599,615.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"483,726.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"480,922.00"
Home Office,Home Office,26/10/2011,Other Government Department,CPG - Crime & Policing Group,CRIMINAL RECORDS BUREAU,1001172227,"8,562.00"
Home Office,Home Office,26/10/2011,Grant,CPG - Crime & Policing Group,PNB OFFICIAL SIDE SECRETARIAL (G),1001172178,"76,409.00"
Home Office,Home Office,31/10/2011,Grant,CPG - Crime & Policing Group,SUPERINTENDENTS ASSOCIATION (G),1001173646,"165,687.50"
Home Office,Home Office,27/10/2011,Grant,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001172949,"250,000.00"
Home Office,Home Office,24/10/2011,Grant,CPG - Crime & Policing Group,NATIONAL OFFENDER MANAGEMENT SERVICE (G),3000043649,"50,000.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001167040,"159,401.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001167051,"212,742.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001167052,"166,164.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001167053,"186,980.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,METROPOLITAN POLICE AUTHORITY  (G),1001167055,"35,023.00"
Home Office,Home Office,24/10/2011,Grant,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001171034,"101,971.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001167059,"234,548.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001167064,"222,445.00"
Home Office,Home Office,13/10/2011,Grant,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001167065,"226,529.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001162578,"10,077,352.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY 1 (G),1001162579,"3,659,509.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE AUTHORITY 1 (G),1001162580,"4,478,210.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001162581,"2,637,391.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,CHESHIRE POLICE AUTHORITY 2 (G),1001162583,"5,792,834.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001162584,"4,279,609.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,CUMBRIA POLICE AUTHORITY 1 (G),1001162585,"2,754,604.00"
Home Office,Home Office,07/10/2011,Financial & Insurance Services.Audit Services.Audit,CPG - Crime & Policing Group,CUNNINGHAM LINDSEY UK,1001164589,"30,000.00"
Home Office,Home Office,07/10/2011,Financial & Insurance Services.Audit Services.Audit,CPG - Crime & Policing Group,CUNNINGHAM LINDSEY UK,1001164589,"27,830.40"
Home Office,Home Office,18/10/2011,Financial & Insurance Services.Audit Services.Audit,CPG - Crime & Policing Group,CUNNINGHAM LINDSEY UK,1001168595,"27,396.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1001162586,"5,846,241.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,DEVON & CORNWALL POLICE AUTHORITY 1 (G),1001162587,"9,911,628.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,DORSET POLICE AUTHORITY 1 (G),1001162588,"3,822,155.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,DURHAM POLICE AUTHORITY 1 (G),1001162589,"3,982,069.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,DYFED POWYS POLICE AUTHORITY 1 (G),1001162590,"3,400,650.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,ESSEX POLICE AUTHORITY (G),1001162591,"9,800,828.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,GLOUCESTERSHIRE POLICE AUTHORITY (G),1001162592,"3,254,375.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001162593,"93,977,997.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,GREATER MANCHESTER POLICE AUTHORITY (G),1001162594,"20,705,963.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,GWENT POLICE AUTHORITY 1 (G),1001162596,"4,012,840.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001162597,"11,497,255.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001162598,"6,623,331.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,HUMBERSIDE POLICE AUTHORITY 1 (G),1001162599,"6,232,921.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001162600,"9,823,144.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001162601,"9,528,222.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001162602,"6,036,080.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,LINCOLNSHIRE POLICE AUTHORITY 1 (G),1001162603,"3,571,904.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001162604,"11,480,388.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NEW WEST MERCIA POLICE AUTHORITY (G),1001162607,"6,178,620.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001162608,"4,805,069.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001162609,"4,677,883.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NORTH YORKSHIRE POLICE AUTHORITY (G),1001162610,"3,937,104.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NORTHAMPTONSHIRE POLICE 1 (G),1001162611,"4,046,674.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NORTHUMBRIA POLICE (G),1001162612,"10,357,098.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,NOTTINGHAMSHIRE POLICE AUTHORITY 2 (G),1001162613,"7,237,470.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001162617,"8,387,288.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE AUTHORITY 1 (G),1001162618,"9,230,816.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,STAFFORDSHIRE POLICE AUTHORITY (G),1001162619,"6,180,975.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,SUFFOLK POLICE AUTHORITY (G),1001162620,"3,825,493.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,SURREY POLICE AUTHORITY 1 (G),1001162621,"5,835,740.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001162622,"9,081,460.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,THAMES VALLEY POLICE (G),1001162623,"13,179,571.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY 1 (G),1001162624,"2,932,142.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001162626,"22,740,680.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001162628,"16,054,480.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,WILTSHIRE CONSTABULARY (G),1001162629,"3,468,252.00"
Home Office,Home Office,20/10/2011,Grant,CPG - Crime & Policing Group,BROKEN RAINBOW (G),1001170218,"30,000.00"
Home Office,Home Office,07/10/2011,Grant,CPG - Crime & Policing Group,RAPE CRISIS ENGLAND AND WALES (G),1001164973,"75,000.00"
Home Office,Home Office,20/10/2011,Grant,CPG - Crime & Policing Group,WOMENS AID (G),1001170252,"62,500.00"
Home Office,Home Office,19/10/2011,Grant,CPG - Crime & Policing Group,KIDS TASKFORCE (G),1001169715,"100,000.00"
Home Office,Home Office,28/10/2011,Grant,CPG - Crime & Policing Group,YOUTH JUSTICE BOARD (G),1001173278,"5,000,000.00"
Home Office,Home Office,28/10/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",CPG - Crime & Policing Group,SAVVIS UK LTD,1001173255,"168,000.00"
Home Office,Home Office,04/10/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",CPG - Crime & Policing Group,SAVVIS UK LTD,1001162771,"26,807.56"
Home Office,Home Office,17/10/2011,Grant,CPG - Crime & Policing Group,ACTIVE COMMUNITIES NETWORK (G),1001168311,"280,000.00"
Home Office,Home Office,17/10/2011,Grant,CPG - Crime & Policing Group,CATCH 22 (G),1001168314,"141,172.50"
Home Office,Home Office,05/10/2011,"Science, Technical & Research.Testing",CPG - Crime & Policing Group,CONCATENO UK LTD,1001163698,"239,688.00"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,DARLINGTON PRIMARY CARE TRUST (G),3000043547,"29,835.50"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,EALING PRIMARY CARE TRUST PCT (G),3000043551,"174,770.50"
Home Office,Home Office,03/10/2011,Grant,CPG - Crime & Policing Group,EASINGTON PCT (G),3000043552,"85,553.50"
Home Office,Home Office,07/10/2011,Grant,CPG - Crime & Policing Group,HARROW PCT (G),1001164972,"30,511.00"
Home Office,Home Office,26/10/2011,Grant,CPG - Crime & Policing Group,MENTOR FOUNDATION UK (G),1001172164,"446,779.00"
Home Office,Home Office,17/10/2011,Grant,CPG - Crime & Policing Group,PRINCES TRUST (G),1001168323,"195,634.00"
Home Office,Home Office,14/10/2011,Grant,CPG - Crime & Policing Group,WELSH ASSEMBLY GOVERNMENT (G),3000043613,"1,377,364.25"
Home Office,Home Office,14/10/2011,Grant,CPG - Crime & Policing Group,YOUTH JUSTICE BOARD FOR ENGLAND AND WALES (G) (THE),1001167405,"1,125,000.00"
