Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,"·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books, "
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations


MoD GPC TRANSPARENCY DATA FOR AUGUST 2013,,,,,
UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC66603,05-Aug-13,Auto Rental                        ,Auto Rental                        ,579.60,66603
MODGPC66604,07-Aug-13,Auto Rental                        ,Auto Rental                        ,598.92,66604
MODGPC66605,02-Aug-13,Books and Periodicals              , BOOK STORES,"1,050.00",66605
MODGPC66606,09-Aug-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,939.08,66606
MODGPC66607,13-Aug-13,Books and Periodicals              , BOOK STORES,774.18,66607
MODGPC66608,09-Aug-13,Books and Periodicals              , BOOK STORES,"1,432.00",66608
MODGPC66609,02-Aug-13,Books and Periodicals              , BOOK STORES,831.73,66609
MODGPC66610,06-Aug-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"3,051.60",66610
MODGPC66611,13-Aug-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"1,877.40",66611
MODGPC66612,12-Aug-13,Books and Periodicals              , BOOK STORES,"1,400.00",66612
MODGPC66613,06-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,831.52",66613
MODGPC66614,08-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,728.35,66614
MODGPC66615,09-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,438.10",66615
MODGPC66616,05-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,994.20,66616
MODGPC66617,01-Aug-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"1,584.00",66617
MODGPC66618,05-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,473.60",66618
MODGPC66619,08-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,768.14,66619
MODGPC66620,11-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,549.96,66620
MODGPC66621,02-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,796.00,66621
MODGPC66622,12-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,006.40",66622
MODGPC66623,13-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,538.20,66623
MODGPC66624,05-Aug-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,705.35,66624
MODGPC66625,05-Aug-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,611.67,66625
MODGPC66626,06-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"4,748.64",66626
MODGPC66627,05-Aug-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,502.86,66627
MODGPC66628,06-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,452.00",66628
MODGPC66629,09-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,800.00",66629
MODGPC66630,02-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,530.62,66630
MODGPC66631,08-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,572.40,66631
MODGPC66632,05-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,503.28,66632
MODGPC66633,06-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,898.45,66633
MODGPC66634,12-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,809.45,66634
MODGPC66635,05-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"2,936.98",66635
MODGPC66636,06-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"27,963.31",66636
MODGPC66637,12-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,907.85,66637
MODGPC66638,08-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,565.60",66638
MODGPC66639,02-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,101.60",66639
MODGPC66640,02-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,180.81",66640
MODGPC66641,08-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,970.64,66641
MODGPC66642,13-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,530.70,66642
MODGPC66643,05-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,673.98,66643
MODGPC66644,13-Aug-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,731.99,66644
MODGPC66645,01-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,989.62,66645
MODGPC66646,02-Aug-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,630.38,66646
MODGPC66647,08-Aug-13,Building Services                  , ROOFING/SIDING/SHEET METAL,648.72,66647
MODGPC66648,13-Aug-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,509.32,66648
MODGPC66649,06-Aug-13,Building Services                  , ELECTRICAL CONTRACTORS,528.00,66649
MODGPC66650,08-Aug-13,Building Services                  ," HEATING, PLUMBING, AIR COND",611.48,66650
MODGPC66651,01-Aug-13,Building Services                  ," HEATING, PLUMBING, AIR COND","3,334.80",66651
MODGPC66652,09-Aug-13,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"1,589.39",66652
MODGPC66653,02-Aug-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,222.20",66653
MODGPC66654,02-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,844.42,66654
MODGPC66655,02-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,992.18,66655
MODGPC66656,01-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,553.10",66656
MODGPC66657,09-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,116.00",66657
MODGPC66658,02-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,742.26,66658
MODGPC66659,02-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,598.80,66659
MODGPC66660,05-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,259.16",66660
MODGPC66661,13-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,241.22",66661
MODGPC66662,12-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,642.27",66662
MODGPC66663,12-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,056.00",66663
MODGPC66664,09-Aug-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"2,456.12",66664
MODGPC66665,13-Aug-13,Catering and Catering Supplies     , CATERERS,"1,125.17",66665
MODGPC66666,08-Aug-13,Catering and Catering Supplies     , CATERERS,554.40,66666
MODGPC66667,05-Aug-13,Catering and Catering Supplies     , CATERERS,"1,459.36",66667
MODGPC66668,09-Aug-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"4,500.00",66668
MODGPC66669,02-Aug-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"2,000.99",66669
MODGPC66670,05-Aug-13,Cleaning Services and Supplies     , DRY CLEANERS,568.80,66670
MODGPC66671,06-Aug-13,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,656.40,66671
MODGPC66672,12-Aug-13,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"7,455.60",66672
MODGPC66673,06-Aug-13,Cleaning Services and Supplies     , DRY CLEANERS,771.60,66673
MODGPC66674,09-Aug-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,698.90,66674
MODGPC66675,13-Aug-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"2,337.60",66675
MODGPC66676,01-Aug-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,843.16,66676
MODGPC66677,12-Aug-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,510.00,66677
MODGPC66678,01-Aug-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"2,568.52",66678
MODGPC66679,05-Aug-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,798.00",66679
MODGPC66680,12-Aug-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,918.00,66680
MODGPC66681,08-Aug-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,610.00,66681
MODGPC66682,05-Aug-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"1,560.00",66682
MODGPC66683,13-Aug-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"2,172.00",66683
MODGPC66684,08-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,287.96",66684
MODGPC66685,08-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,737.52,66685
MODGPC66686,05-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,900.00,66686
MODGPC66687,08-Aug-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"2,998.74",66687
MODGPC66688,06-Aug-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"1,440.00",66688
MODGPC66689,12-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,806.37,66689
MODGPC66690,12-Aug-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"9,576.03",66690
MODGPC66691,01-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,702.00,66691
MODGPC66692,05-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,056.00",66692
MODGPC66693,07-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,764.00",66693
MODGPC66694,05-Aug-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,742.66,66694
MODGPC66695,05-Aug-13,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"1,966.96",66695
MODGPC66696,06-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,702.10,66696
MODGPC66697,06-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"7,239.96",66697
MODGPC66698,13-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,383.69",66698
MODGPC66699,13-Aug-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"1,159.20",66699
MODGPC66700,12-Aug-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,626.34,66700
MODGPC66701,09-Aug-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","1,134.00",66701
MODGPC66702,01-Aug-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","1,658.93",66702
MODGPC66703,05-Aug-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,647.33,66703
MODGPC66704,05-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,800.64,66704
MODGPC66705,05-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"5,604.48",66705
MODGPC66706,05-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"5,604.48",66706
MODGPC66707,05-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,000.80",66707
MODGPC66708,05-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"5,604.48",66708
MODGPC66709,12-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"5,604.48",66709
MODGPC66710,12-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,602.08",66710
MODGPC66711,12-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"5,604.48",66711
MODGPC66712,08-Aug-13,General Retail and Wholesale       , SHOE STORES,"1,155.00",66712
MODGPC66713,02-Aug-13,General Retail and Wholesale       , LUGGAGE/LEATHER STORES,"1,543.20",66713
MODGPC66714,07-Aug-13,General Retail and Wholesale       , HARDWARE STORES,622.56,66714
MODGPC66715,01-Aug-13,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"1,889.95",66715
MODGPC66716,01-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,501.44",66716
MODGPC66717,01-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,427.84",66717
MODGPC66718,12-Aug-13,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,525.60,66718
MODGPC66719,08-Aug-13,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,792.43,66719
MODGPC66720,09-Aug-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,180.00",66720
MODGPC66721,07-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,"6,567.60",66721
MODGPC66722,01-Aug-13,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,"4,725.96",66722
MODGPC66723,06-Aug-13,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,619.04,66723
MODGPC66724,07-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,984.60,66724
MODGPC66725,02-Aug-13,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"1,168.80",66725
MODGPC66726,06-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,774.80",66726
MODGPC66727,05-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,800.00,66727
MODGPC66728,12-Aug-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,720.00,66728
MODGPC66729,05-Aug-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,900.00,66729
MODGPC66730,06-Aug-13,General Retail and Wholesale       , SHOE REPAIR/SHINE/HAT CLEAN,516.00,66730
MODGPC66731,08-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,558.79,66731
MODGPC66732,13-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,532.73,66732
MODGPC66733,08-Aug-13,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"11,340.00",66733
MODGPC66734,01-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,"2,126.35",66734
MODGPC66735,06-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,739.26,66735
MODGPC66736,05-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,924.60,66736
MODGPC66737,07-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,716.00",66737
MODGPC66738,02-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,091.00",66738
MODGPC66739,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,952.00",66739
MODGPC66740,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,668.00",66740
MODGPC66741,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,882.00,66741
MODGPC66742,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,240.00",66742
MODGPC66743,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,288.00",66743
MODGPC66744,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,131.75",66744
MODGPC66745,09-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,524.50",66745
MODGPC66746,13-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,517.50",66746
MODGPC66747,13-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,844.25",66747
MODGPC66748,13-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,747.00",66748
MODGPC66749,13-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,350.00",66749
MODGPC66750,12-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,712.00",66750
MODGPC66751,12-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,726.00",66751
MODGPC66752,05-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,087.00",66752
MODGPC66753,13-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"5,633.00",66753
MODGPC66754,13-Aug-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,401.00",66754
MODGPC66755,01-Aug-13,General Retail and Wholesale       , FABRIC STORES,511.20,66755
MODGPC66756,13-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,000.00",66756
MODGPC66757,06-Aug-13,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,603.30,66757
MODGPC66758,06-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,689.75,66758
MODGPC66759,02-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,157.60",66759
MODGPC66760,06-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,400.20",66760
MODGPC66761,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"1,551.35",66761
MODGPC66762,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,510.00,66762
MODGPC66763,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,847.90,66763
MODGPC66764,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,979.15,66764
MODGPC66765,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,747.75,66765
MODGPC66766,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,804.00,66766
MODGPC66767,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,930.00,66767
MODGPC66768,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,549.00,66768
MODGPC66769,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"1,140.00",66769
MODGPC66770,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,570.00,66770
MODGPC66771,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,768.00,66771
MODGPC66772,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,525.40,66772
MODGPC66773,10-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,"4,185.00",66773
MODGPC66774,13-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,938.00,66774
MODGPC66775,08-Aug-13,General Retail and Wholesale       , ELECTRONICS STORES,"1,498.04",66775
MODGPC66776,07-Aug-13,General Retail and Wholesale       , SHOE REPAIR/SHINE/HAT CLEAN,813.60,66776
MODGPC66777,01-Aug-13,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",618.00,66777
MODGPC66778,08-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,613.20,66778
MODGPC66779,02-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,975.53",66779
MODGPC66780,02-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,913.95,66780
MODGPC66781,01-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,630.43,66781
MODGPC66782,12-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,"4,000.00",66782
MODGPC66783,12-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,"4,000.00",66783
MODGPC66784,12-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,"3,624.88",66784
MODGPC66785,05-Aug-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,889.90,66785
MODGPC66786,13-Aug-13,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,851.92,66786
MODGPC66787,05-Aug-13,General Retail and Wholesale       , HARDWARE STORES,"1,590.33",66787
MODGPC66788,02-Aug-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,648.00,66788
MODGPC66789,09-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,510.00,66789
MODGPC66790,05-Aug-13,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"2,130.00",66790
MODGPC66791,05-Aug-13,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,569.00,66791
MODGPC66792,06-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,600.00,66792
MODGPC66793,01-Aug-13,General Retail and Wholesale       , SPORTING GOODS STORES,"1,327.50",66793
MODGPC66794,08-Aug-13,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"2,010.00",66794
MODGPC66795,05-Aug-13,General Retail and Wholesale       , TENT AND AWNING SHOPS,840.00,66795
MODGPC66796,13-Aug-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,345.70",66796
MODGPC66797,01-Aug-13,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"1,044.00",66797
MODGPC66798,01-Aug-13,General Retail and Wholesale       , HARDWARE STORES,910.08,66798
MODGPC66799,01-Aug-13,General Retail and Wholesale       , HARDWARE STORES,"1,591.30",66799
MODGPC66800,08-Aug-13,General Retail and Wholesale       , HARDWARE STORES,"1,049.41",66800
MODGPC66801,12-Aug-13,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"3,042.00",66801
MODGPC66802,12-Aug-13,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"1,188.00",66802
MODGPC66803,12-Aug-13,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,864.00,66803
MODGPC66804,12-Aug-13,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"2,094.00",66804
MODGPC66805,12-Aug-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,984.28",66805
MODGPC66806,06-Aug-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,897.00,66806
MODGPC66807,08-Aug-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,598.00,66807
MODGPC66808,08-Aug-13,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"2,297.04",66808
MODGPC66809,08-Aug-13,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"13,901.45",66809
MODGPC66810,12-Aug-13,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",500.00,66810
MODGPC66811,03-Aug-13,General Retail and Wholesale       , WHOLESALE CLUBS,630.88,66811
MODGPC66812,10-Aug-13,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,500.00,66812
MODGPC66813,10-Aug-13,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,500.00,66813
MODGPC66814,06-Aug-13,General Retail and Wholesale       , PKG STORES/BEER/WINE/LIQUOR,"1,148.02",66814
MODGPC66815,01-Aug-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"4,836.19",66815
MODGPC66816,01-Aug-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,798.81",66816
MODGPC66817,01-Aug-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,907.74,66817
