Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP046605,"£29,210.74"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP046588,"£36,793.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments E,Strategy and Evidence Group,A E A Technology - SPM Lead Co,6140079,"£39,632.75"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,6139924,"£60,661.73"
DEFRA,Core Dept,03-Aug-10,Computer and IT Services (Non-DELTA Exp),Law and Corporate Services,Alpine Resourcing Ltd,5973,"£44,155.17"
DEFRA,Core Dept,03-Aug-10,Other Current Payments E,Food and Farming Group,Animal Health,5000000486,"£65,270.71"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30014430,"£39,167.00"
DEFRA,Core Dept,03-Aug-10,Capital Grants to PCs,Environment and Rural Group,British Waterways,230710,"£2,054,000.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000059,"£30,493.49"
DEFRA,Core Dept,03-Aug-10,Membership of Organisations,Law and Corporate Services,C I P S,ACC3480,"£44,650.00"
DEFRA,Core Dept,03-Aug-10,Estates Professional Fees & Services,Law and Corporate Services,D T Z,148201,"£37,658.75"
DEFRA,Core Dept,03-Aug-10,Computer & IT Services,Law and Corporate Services,Department For Work & Pensions,2836802,"£549,700.00"
DEFRA,Core Dept,03-Aug-10,Computer & IT Services,Law and Corporate Services,Department For Work & Pensions,2838017,"£28,764.00"
DEFRA,Core Dept,03-Aug-10,Local Area Agreement - Current,Environment and Rural Group,Dept For Communities & Local G,280710,"£249,750.00"
DEFRA,Core Dept,03-Aug-10,Grant-in Aid Payments,Environment and Rural Group,Environment Agency,EAGIAAUG10,"£20,000,000.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments UK,Environment and Rural Group,Food & Environment Research Ag,F0009727,"£311,131.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments UK,Environment and Rural Group,Food & Environment Research Ag,F0009726,"£275,313.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (GB),Food and Farming Group,Food Standards Agency,915834,"£34,942.47"
DEFRA,Core Dept,03-Aug-10,Other Current Payments E,Food and Farming Group,Food Standards Agency,915835,"£65,043.78"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (GB),Food and Farming Group,Food Standards Agency,915839,"£25,925.15"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (GB),Food and Farming Group,Food Standards Agency,915842,"£59,839.24"
DEFRA,Core Dept,03-Aug-10,Current Grants E,Food and Farming Group,"HENDERSON & SON, J J~08/068/00",190710,"£70,626.00"
DEFRA,Core Dept,03-Aug-10,Transition & Transformation,Law and Corporate Services,IBM United Kingdom Ltd,5806101068,"£62,471.23"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,Institute of Zoology,29149,"£70,140.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments E,Strategy and Evidence Group,Jacobs Engineering UK Ltd,B1472100003AH,"£55,108.33"
DEFRA,Core Dept,03-Aug-10,Grant-in Aid Payments,Environment and Rural Group,Joint Nature Conservation Comm,2.01E+13,"£186,034.70"
DEFRA,Core Dept,03-Aug-10,Grant-in Aid Payments,Environment and Rural Group,Joint Nature Conservation Comm,200710,"£283,295.19"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,Kings College London,SINV1233106,"£36,836.25"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,Meteorological Office,90710,"£31,946.19"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,Nanotechnology Industries Asso,260710,"£127,321.36"
DEFRA,Core Dept,03-Aug-10,Other Current Payments UK,Environment and Rural Group,National Physical Laboratory,104788,"£51,030.25"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,National Physical Laboratory,104789,"£32,465.25"
DEFRA,Core Dept,03-Aug-10,Grant-in Aid Payments,Environment and Rural Group,Natural England,220710,"£11,000,000.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments E,Strategy and Evidence Group,SKM Enviros,JW01349,"£48,903.57"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Birmingham,210I07014,"£29,018.75"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Oxford,RIRF120065382,"£346,885.29"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Salford,15070428,"£38,523.60"
DEFRA,Core Dept,03-Aug-10,Other Current Payments E,Strategy and Evidence Group,Vertex Data Science Ltd,FI0406205,"£25,750.81"
DEFRA,Core Dept,03-Aug-10,Current Grants E,Strategy and Evidence Group,Waste & Resources Action Progr,AUG1260710,"£940,340.00"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (GB),Food and Farming Group,Wildfowl & Wetlands Trust,CI002640,"£25,600.90"
DEFRA,Core Dept,03-Aug-10,Other Current Payments (GB),Strategy and Evidence Group,Wildscreen,2010004,"£30,000.00"
DEFRA,Core Dept,05-Aug-10,Insurance,Law and Corporate Services,D T Z,DEFRA042,"£1,190,377.17"
DEFRA,Core Dept,06-Aug-10,Telephone Call Charges (C),Law and Corporate Services,Buying Solutions,SINMSD8059,"£427,623.93"
DEFRA,Core Dept,06-Aug-10,Other Current Payments (GB),Environment and Rural Group,C E F A S,8000291,"£2,473,717.30"
DEFRA,Core Dept,06-Aug-10,Other Current Payments E,Strategy and Evidence Group,Central Office Of Information,715567,"£96,982.15"
DEFRA,Core Dept,06-Aug-10,Civil service Pension Administration,Law and Corporate Services,Department For Work & Pensions,2832386,"£73,437.50"
DEFRA,Core Dept,06-Aug-10,Computer & IT Services,Law and Corporate Services,Department For Work & Pensions,2831347,"£28,764.00"
DEFRA,Core Dept,06-Aug-10,Other Current Payments E,Environment and Rural Group,Dept For Communities & Local G,2.81E+13,"£642,758.84"
DEFRA,Core Dept,06-Aug-10,Other Current Payments E,Environment and Rural Group,Dept For Communities & Local G,2.81E+13,"£113,074.16"
