Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,16/02/2016,Grants to NDPBs,HO+CS,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,103706,New grant in aid and contributions without own account code,"£50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,RISKAWARE LIMITED,BS1  4XE,V - 9000169578 - 00219731,Sub Contracted Work,"£49,973.10"
Ministry of Defence,Ministry of Defence,29/02/2016,IT and communication services,JFC,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,107941,Information technology services,"£49,931.72"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Sub Contracted Work,Divisions,SVGC LIMITED,SP3  5SN,V - 9000169388 - 00217825,Sub Contracted Work,"£49,850.00"
Ministry of Defence,Ministry of Defence,29/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,108127,Equipment support non-project costs,"£49,827.39"
Ministry of Defence,Ministry of Defence,10/02/2016,Externally delivered education and training,Air Command,SERVICE FUNDS RAF BRIZE NORTON,OX18 3LX,188280,External military training ,"£49,800.30"
Ministry of Defence,Ministry of Defence,02/02/2016,IT and communication services,JFC,PROLINX LIMITED,OX44 7NW,96885,Information technology services,"£49,800.00"
Ministry of Defence,Ministry of Defence,15/02/2016,Fees for professional services,HO+CS,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,103557,Airworthiness Management,"£49,797.60"
Ministry of Defence,United Kingdom Hydrographic Office,05/02/2016,Electricity,United Kingdom Hydrographic Office,EDF Energy Plc,,2000077602,Electricity,"£49,777.54"
Ministry of Defence,Defence Science and Technology Laboratory,02/02/2016,Sub Contracted Work,Divisions,UNIVERSITY OF EXETER,EX4 4QJ,V - 9000169074 - 00216095,Sub Contracted Work,"£49,745.00"
Ministry of Defence,Ministry of Defence,08/02/2016,Fees for professional services,DES Bespoke Trading Entity,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,99167,"Advice and guidance on how to produce the product, but not production of the product itself.","£49,600.00"
Ministry of Defence,Ministry of Defence,18/02/2016,Externally delivered education and training,DES Bespoke Trading Entity,CAPITA BUSINESS SERVICES LTD,DL1 9HN,104575,External training - civilian,"£49,529.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,IS Development,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000169122 - 00218534,IS Development,"£49,484.57"
Ministry of Defence,Ministry of Defence,11/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,101763,Equipment support non-project costs,"£49,463.00"
Ministry of Defence,Ministry of Defence,02/02/2016,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,96657,Spend on Inventory - General,"£48,967.83"
Ministry of Defence,Ministry of Defence,25/02/2016,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106812,Defence military assistance fund international subscriptions and other payments,"£48,892.72"
Ministry of Defence,Ministry of Defence,05/02/2016,Spend on Inventory - General,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,98793,Spend on Inventory - General,"£48,850.12"
Ministry of Defence,Ministry of Defence,12/02/2016,Medical treatment & stores and welfare services,Land Forces,HAMPSHIRE COUNTY COUNCIL,SO21 3EH,102824,Schools + community relations initiatives,"£48,800.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000169608 - 00218633,Sub Contracted Work,"£48,720.00"
Ministry of Defence,Ministry of Defence,08/02/2016,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,99502,Cost of purchasing and repairing clothing,"£48,637.48"
Ministry of Defence,Ministry of Defence,26/02/2016,General services and support,Defence Equipment + Support,PARK AIR SYSTEMS LTD,PE6 8UE,107732,Defence equipment CLS/IOS service charge,"£48,563.94"
Ministry of Defence,Ministry of Defence,24/02/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,106041,Consumption of medical dental and veterinary inventory,"£48,563.24"
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Sub Contracted Work,Divisions,DIGI2AL LIMITED,SE1 0HS,V - 9000169285 - 00218747,Sub Contracted Work,"£48,517.43"
Ministry of Defence,Council of Reserve Forces and Cadets Association,10/02/2016,Assets in the Course of Construction,Capital Expenditure,QDL Contractors,CF46 5HE,8766,Assets in the Course of Construction,"£48,234.70"
Ministry of Defence,Ministry of Defence,12/02/2016,Medical treatment & stores and welfare services,Land Forces,CLARENDON INFANTS SCHOOL,SP9 7QD,102718,Schools + community relations initiatives,"£48,163.00"
Ministry of Defence,Ministry of Defence,15/02/2016,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,11851,Raw materials and consumable clothing and textiles inventory purchased,"£48,149.28"
Ministry of Defence,Ministry of Defence,15/02/2016,Rent and rates,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001251,Rent buildings - non civil estate property and married quarter property,"£48,103.70"
Ministry of Defence,Ministry of Defence,15/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,103485,Equipment support non-project costs,"£48,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000169608 - 00216933,Sub Contracted Work,"£48,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,L2 3YL,V - 9000169103 - 00218308,Security Costs,"£47,979.89"
Ministry of Defence,Council of Reserve Forces and Cadets Association,26/02/2016,Assets in the Course of Construction,Capital Expenditure,F Parkinson Ltd,BL9 7BR,12671,Assets in the Course of Construction,"£47,970.00"
Ministry of Defence,Ministry of Defence,29/02/2016,Estate management,DES Bespoke Trading Entity,CARILLIONAMEY LIMITED,WV1 4HY,107963,Estate core services charge,"£47,954.93"
Ministry of Defence,Ministry of Defence,08/02/2016,Design services and minor equipment purchases,JFC,QINETIQ LIMITED,GU14 0LX,99420,Equipment support project costs,"£47,823.60"
Ministry of Defence,Ministry of Defence,04/02/2016,Purchase of inventory and services ,Land Forces,ELNIA LTD,,6000011235,Cost of other material consumed,"£47,668.18"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Publications/Subscriptions,Infrastructure,CHEMICAL ABSTRACTS SERVICE,43260,S - 0000001406 - 00219507,Publications/Subscriptions,"£47,648.94"
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000169259 - 00218641,Sub Contracted Work,"£47,511.15"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,Consumable Materials,Divisions,TULWAY ENGINEERING LIMITED,L33 7UT,V - 9000169133 - 00218244,Consumable Materials,"£47,500.00"
Ministry of Defence,Ministry of Defence,23/02/2016,IT and communication services,Defence Equipment + Support,SUPERLETTER.COM INC,,3201380,Information technology services,"£47,373.82"
Ministry of Defence,Ministry of Defence,25/02/2016,Spend on Inventory - General,Defence Equipment + Support,ALLAN WEBB LTD,GL10 3RF,106677,Spend on Inventory - General,"£47,314.99"
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,102478,Computer equipment costing below the capitalisation threshold,"£47,266.10"
Ministry of Defence,Ministry of Defence,03/02/2016,Fuel for military use,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,97096,Cost of ground diesel fuel consumed,"£47,221.87"
Ministry of Defence,Ministry of Defence,02/02/2016,Fuel for military use,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,97065,Cost of ground diesel fuel consumed,"£47,192.28"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,Communications,Infrastructure,BT - PP3B,SK1  4LW,V - 9000169125 - 00218227,Communications,"£47,167.44"
Ministry of Defence,Ministry of Defence,12/02/2016,Inventory Accruals,Defence Equipment + Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000011470,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£47,070.75"
Ministry of Defence,Ministry of Defence,11/02/2016,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,101831,Research and development at the pre main gate stage of a project,"£47,000.00"
Ministry of Defence,Ministry of Defence,03/02/2016,Fees for professional services,JFC,ACTICA CONSULTING LIMITED,GU2 7RF,97087,FATS Through Life Support,"£46,969.48"
Ministry of Defence,Ministry of Defence,12/02/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,SE1 8NW,102987,Fiscal asset under construction - capital in year addition,"£46,931.38"
Ministry of Defence,Ministry of Defence,08/02/2016,Development costs for military equipment,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,99144,Intangible fiscal asset  - in year capital addition,"£46,910.40"
Ministry of Defence,Ministry of Defence,25/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SOUTHERN WATER SERVICES LIMITED,BN13 3NZ,107206,Utilities consumed - water + sewage,"£46,758.06"
Ministry of Defence,Ministry of Defence,02/02/2016,Building maintenance and accommodation stores,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,96477,Building maintenance accommodation inventory,"£46,652.40"
Ministry of Defence,Ministry of Defence,24/02/2016,Externally delivered education and training,Navy Command,BOURNEMOUTH UNIVERSITY,BH8 8ES,106102,External military training ,"£46,600.00"
Ministry of Defence,Ministry of Defence,04/02/2016,Spend on Inventory - General,Defence Equipment + Support,PARKER HANNIFIN LIMITED.,CV34 6TU,98360,Spend on Inventory - General,"£46,591.59"
Ministry of Defence,Ministry of Defence,11/02/2016,Medical treatment & stores and welfare services,Land Forces,ERSKINE HOSPITAL,PA7 5PU,102031,Welfare services including sports equipment and ministers of religion.,"£46,548.42"
Ministry of Defence,Defence Science and Technology Laboratory,16/02/2016,Sub Contracted Work,Divisions,UNIVERSITY COLLEGE LONDON,WC1E 6BT,V - 9000169334 - 00218829,Sub Contracted Work,"£46,527.29"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000169608 - 00219894,Sub Contracted Work,"£46,520.00"
Ministry of Defence,Ministry of Defence,22/02/2016,Purchase of inventory and services ,HO+CS,CAMBRIDGE INFORMATION LTD,IP14 2EN,105316,Cost of other material consumed,"£46,500.00"
Ministry of Defence,Ministry of Defence,08/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,LOCKHEED MARTIN CORPORATION,,2000002071,Equipment support non-project costs,"£46,398.60"
Ministry of Defence,Ministry of Defence,11/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,102450,Equipment support non-project costs,"£46,240.82"
Ministry of Defence,Ministry of Defence,15/02/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,103124,Consumption of medical dental and veterinary inventory,"£46,175.10"
Ministry of Defence,Ministry of Defence,11/02/2016,International contributions,HO+CS,CRANFIELD UNIVERSITY,MK43 0AL,101952,Defence military assistance fund international subscriptions and other payments,"£46,065.31"
Ministry of Defence,Ministry of Defence,02/02/2016,Fees for professional services,HO+CS,BAINES SIMMONS LIMITED,GU24 8HX,96382,Airworthiness Management,"£45,979.26"
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,L2 3YL,V - 9000169229 - 00218710,Security Costs,"£45,964.76"
Ministry of Defence,Ministry of Defence,25/02/2016,Medical treatment & stores and welfare services,Land Forces,THE RIVERSIDE GROUP LIMITED,DL9 3AU,107237,Welfare services including sports equipment and ministers of religion.,"£45,809.00"
Ministry of Defence,Ministry of Defence,03/02/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,SHOOSMITHS LLP,PO15 7AG,97440,Fees for professional services excluding legal fees,"£45,807.38"
Ministry of Defence,Ministry of Defence,08/02/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,99436,Freight movement costs,"£45,758.11"
Ministry of Defence,Ministry of Defence,23/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,105936,Military short term detached duty,"£45,674.30"
Ministry of Defence,Ministry of Defence,04/02/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,98027,Consumption of medical dental and veterinary inventory,"£45,555.95"
Ministry of Defence,Ministry of Defence,22/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ENEL ENERGIA PSA,,6000011857,Utilities consumed - electricity,"£45,545.14"
Ministry of Defence,United Kingdom Hydrographic Office,19/02/2016,Provision for early retirement,United Kingdom Hydrographic Office,MyCSP,,1500018049,Provision for early retirement,"£45,476.50"
Ministry of Defence,Ministry of Defence,15/02/2016,Externally delivered education and training,Land Forces,EMBRACING ENTERPRISE LTD T/A THE GARNETT FOUNDATION,HP5 1PS,103298,External military training ,"£45,266.48"
Ministry of Defence,Ministry of Defence,12/02/2016,Fuel for military use,Land Forces,WFL (UK) LIMITED,SN15 5DN,103103,Cost of ground diesel fuel consumed,"£45,217.44"
Ministry of Defence,Ministry of Defence,26/02/2016,Food and clothing,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,107720,Cost of purchasing and repairing clothing,"£45,143.70"
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000169223 - 00218649,Sub Contracted Work,"£45,121.97"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000169548 - 00218660,Sub Contracted Work,"£45,121.97"
Ministry of Defence,Ministry of Defence,16/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,103747,Spend on Inventory - General,"£45,088.45"
Ministry of Defence,Ministry of Defence,23/02/2016,Preparation of land & buildings for disposal,DEFENCE INFRASTRUCTURE ORGANISATION,AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE UK LIMITED,CV32 6JX,105662,Works in aid of disposal,"£45,006.10"
Ministry of Defence,Ministry of Defence,24/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,106547,Information technology services,"£45,000.00"
Ministry of Defence,Ministry of Defence,09/02/2016,Administration,Land Forces,CVQO LTD,GU16 7ER,99991,General administration,"£45,000.00"
Ministry of Defence,Ministry of Defence,12/02/2016,Medical treatment & stores and welfare services,Land Forces,ST PATRICK'S PRIMARY SCHOOL,BT18 9LN,11844,Schools + community relations initiatives,"£45,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,Sub Contracted Research,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000169134 - 00217866,Sub Contracted Research,"£45,000.00"
Ministry of Defence,Ministry of Defence,29/02/2016,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,108336,Cost of other material consumed,"£44,954.13"
Ministry of Defence,Ministry of Defence,03/02/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,NATIONAL AIR CARGO (DEUTSCHLAND) GMBH,,97351,Freight movement costs,"£44,714.40"
Ministry of Defence,Ministry of Defence,22/02/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ENERGY ASSETS LIMITED,EH54 6GA,105383,Works - estate management,"£44,635.47"
Ministry of Defence,Ministry of Defence,02/02/2016,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,96374,External military training ,"£44,551.46"
Ministry of Defence,Ministry of Defence,12/02/2016,Building maintenance and accommodation stores,Air Command,SENATOR INTERNATIONAL LTD,BB5 5YE,103015,Building maintenance accommodation inventory,"£44,526.12"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Professional Services,Infrastructure,PICK EVERARD,LE1 1HA,V - 9000169623 - 00219997,Professional Services,"£44,476.69"
Ministry of Defence,Ministry of Defence,15/02/2016,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,103244,Utilities consumed - gas,"£44,428.61"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000169382 - 00219075,Sub Contracted Work,"£44,185.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,UNIVERSITY OF MANCHESTER,M1 7HS,V - 9000169598 - 00219405,Sub Contracted Work,"£44,132.00"
Ministry of Defence,Ministry of Defence,03/02/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,FALKLAND ISLANDS GOVERNMENT,,3201316,Fiscal asset under construction - capital in year addition,"£44,053.76"
Ministry of Defence,Ministry of Defence,12/02/2016,Medical treatment & stores and welfare services,Land Forces,FIVE ACRES PRIMARY SCHOOL,OX25 2SN,102793,Schools + community relations initiatives,"£44,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000169588 - 00219768,IS Support Service,"£43,992.04"
Ministry of Defence,Ministry of Defence,12/02/2016,Medical treatment & stores and welfare services,Land Forces,THE HIGHLAND COUNCIL,IV3 5NX,103064,Schools + community relations initiatives,"£43,950.00"
Ministry of Defence,Ministry of Defence,12/02/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,GU14 7JP,102639,Estate + facilities management services - accommodation inventory + service,"£43,878.13"
Ministry of Defence,Ministry of Defence,24/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,AVIATION REQUIREMENTS LTD,DT9 4JW,106072,Equipment support non-project costs,"£43,857.50"
Ministry of Defence,Ministry of Defence,23/02/2016,Fuel for military use,Air Command,WFL (UK) LIMITED,SN15 5DN,106023,Cost of ground diesel fuel consumed,"£43,815.69"
Ministry of Defence,Ministry of Defence,24/02/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITY SERVICES GROUP,SN6 8LA,106531,Works - estate management,"£43,787.56"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Sub Contracted Work,Divisions,BBI SOLUTIONS OEM LIMITED,DD2 1NH,V - 9000169440 - 00219087,Sub Contracted Work,"£43,772.85"
Ministry of Defence,Ministry of Defence,25/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FLOGAS BRITAIN LIMITED,LE7 1PF,106807,Utilities consumed - liquid petroleum gas,"£43,734.86"
Ministry of Defence,Ministry of Defence,08/02/2016,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000002063,Aviation fuel casual uplift consumed,"£43,718.95"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000169417 - 00217724,Sub Contracted Work,"£43,698.00"
Ministry of Defence,Ministry of Defence,15/02/2016,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,103218,Cost of ground diesel fuel consumed,"£43,599.10"
Ministry of Defence,Ministry of Defence,16/02/2016,IT and communication services,Defence Equipment + Support,NATO SUPPORT AGENCY (NSPA),,6000011564,Information technology services,"£43,586.83"
Ministry of Defence,Ministry of Defence,19/02/2016,Fuel for military use,Air Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,104926,Cost of ground diesel fuel consumed,"£43,509.53"
Ministry of Defence,Defence Science and Technology Laboratory,26/02/2016,Sub Contracted Work,Divisions,FLEET BIOPROCESSING LIMITED,RG27 8DH,V - 9000169599 - 00214135,Sub Contracted Work,"£43,500.00"
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Capital Asset expenditure,Corporate,KAINOS SOFTWARE LIMITED,BT7 1NT,V - 9000169280 - 00218895,Capital Asset expenditure,"£43,484.94"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Local Authority Rates,Infrastructure,DEFENCE INFRASTRUCTURE ORGANISATION,B75 7RL,V - 9000169428 - 00219468,Local Authority Rates,"£43,389.59"
Ministry of Defence,Ministry of Defence,12/02/2016,Building maintenance and accommodation stores,Land Forces,LINK 51 LTD,TF7 4LN,102874,Building maintenance accommodation inventory,"£43,349.90"
Ministry of Defence,Ministry of Defence,22/02/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,105380,Cost of clothing and textile services received,"£43,326.16"
Ministry of Defence,Ministry of Defence,29/02/2016,IT and communication services,JFC,KPMG LLP,WD17 1DE,108112,Information technology services,"£43,253.00"
Ministry of Defence,Ministry of Defence,03/02/2016,Spend on Inventory - General,Defence Equipment + Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,97311,Spend on Inventory - General,"£43,212.06"
Ministry of Defence,Ministry of Defence,04/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,98178,Spend on Inventory - General,"£43,211.54"
Ministry of Defence,Council of Reserve Forces and Cadets Association,12/02/2016,Reactive Maintenance – Routine,Estates Management,Total Reinstatement Service Ltd,FK8 1XH,8395,Reactive Maintenance – Routine,"£43,197.84"
Ministry of Defence,Ministry of Defence,15/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,SOARING (OXFORD) LTD,NG23 5NG,103536,Equipment support non-project costs,"£43,168.06"
Ministry of Defence,Ministry of Defence,12/02/2016,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,103016,Equipment support non-project costs,"£43,103.64"
Ministry of Defence,Ministry of Defence,26/02/2016,General services and support,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,107800,Purchase of defence support equipment below capitalisation threshold of £25k.,"£42,803.30"
Ministry of Defence,Ministry of Defence,22/02/2016,Purchase of plant and machinery,Defence Equipment + Support,INDUSTRIAL MAINTENANCE SERVICES LIMITED,PO3 5FL,105425,Plant and machinery Asset - in year capital addition,"£42,768.00"
Ministry of Defence,Ministry of Defence,08/02/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,99138,Consumption of medical dental and veterinary inventory,"£42,763.68"
Ministry of Defence,Ministry of Defence,04/02/2016,Medical treatment & stores and welfare services,Land Forces,KIWI PRIMARY SCHOOL,SP4 9JY,98239,Schools + community relations initiatives,"£42,636.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,26/02/2016,ACF Travel & Consolidated,Reserve and Cadet Support,Lasersport International Ltd,WV15 5HR,8647,ACF Travel & Consolidated,"£42,612.00"
Ministry of Defence,Ministry of Defence,04/02/2016,Design services and minor equipment purchases,DES Bespoke Trading Entity,AVIATION REQUIREMENTS LTD,DT9 4JW,98058,Equipment support non-project costs,"£42,600.00"
Ministry of Defence,Ministry of Defence,05/02/2016,General services and support,Land Forces,ARNOLD CLARK FINANCE LTD.,G3 6LB,98551,Purchase of defence equipment below capitalisation threshold of £25k.,"£42,500.00"
Ministry of Defence,Ministry of Defence,22/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000011853,Utilities consumed - gas,"£42,493.30"
Ministry of Defence,Ministry of Defence,12/02/2016,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11831,Spend on Inventory - General,"£42,432.60"
Ministry of Defence,Ministry of Defence,04/02/2016,Medical treatment & stores and welfare services,Land Forces,THE WESTON ROAD ACADEMY,ST18 0YG,98476,Schools + community relations initiatives,"£42,400.00"
Ministry of Defence,Ministry of Defence,03/02/2016,IT and communication services,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,97170,Computer equipment costing below the capitalisation threshold,"£42,388.53"
Ministry of Defence,Ministry of Defence,11/02/2016,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,101909,Cost of ground diesel fuel consumed,"£42,274.60"
Ministry of Defence,Ministry of Defence,23/02/2016,Spend on Inventory - General,JFC,RACE INDUSTRIAL (PRODUCTS) LTD,DY5 1QA,105934,Spend on Inventory - General,"£42,268.80"
Ministry of Defence,Defence Science and Technology Laboratory,19/02/2016,Sub Contracted Work,Divisions,ROKE MANOR RESEARCH LIMITED,SO51 0ZN,V - 9000169389 - 00217414,Sub Contracted Work,"£42,206.31"
Ministry of Defence,Ministry of Defence,19/02/2016,Fuel for military use,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,104926,Cost of ground diesel fuel consumed,"£42,128.64"
Ministry of Defence,Ministry of Defence,29/02/2016,IT and communication services,DES Bespoke Trading Entity,BYTES SOFTWARE SERVICES LIMITED,KT22 7TW,107948,Computer equipment costing below the capitalisation threshold,"£42,119.05"
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,HONEYWELL UK LTD,PO18 0ES,96626,Equipment support non-project costs,"£42,115.49"
Ministry of Defence,Ministry of Defence,16/02/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,103621,Consumption of medical dental and veterinary inventory,"£42,079.50"
Ministry of Defence,Ministry of Defence,12/02/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,103111,Fees for professional services excluding legal fees,"£42,037.00"
Ministry of Defence,Ministry of Defence,03/02/2016,Fuel for military use,Air Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,97096,Cost of ground diesel fuel consumed,"£42,008.99"
Ministry of Defence,Ministry of Defence,25/02/2016,IT and communication services,Air Command,XEROX (UK) LIMITED,BN13 1QG,107282,Computer equipment costing below the capitalisation threshold,"£42,005.59"
Ministry of Defence,Ministry of Defence,11/02/2016,Fees for professional services,DES Bespoke Trading Entity,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,102054,Safety Management,"£42,000.00"
Ministry of Defence,Ministry of Defence,22/02/2016,"Transportation of personnel, freight and travel expenses",JFC,AGILITY PROJECT LOGISTICS LIMITED,TW14 0NG,6000011838,Movement of service personnel,"£41,958.33"
Ministry of Defence,Ministry of Defence,29/02/2016,Purchase of inventory and services ,HO+CS,CAMBRIDGE INFORMATION LTD,IP14 2EN,107952,Cost of other material consumed,"£41,955.00"
Ministry of Defence,Ministry of Defence,05/02/2016,Fees for professional services,JFC,THE SOLDIERS SAILORS AIRMEN AND FAMILIES ASS - FORCES HELP,EC3R 8AD,99078,Fees for professional services excluding legal fees,"£41,908.00"
Ministry of Defence,Ministry of Defence,09/02/2016,Design services and minor equipment purchases,Air Command,NATS (EN ROUTE) PUBLIC LIMITED COMPANY,EH12 5HG,100062,Equipment support non-project costs,"£41,890.08"
