Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,43438,Utilities consumed - gas,"£36,669.00"
Ministry of Defence,Ministry of Defence,17/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,44874,Equipment support non-project costs,"£36,578.43"
Ministry of Defence,Ministry of Defence,28/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FLOGAS BRITAIN LIMITED,LE7 1PF,49456,Utilities consumed - liquid petroleum gas,"£36,555.50"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Travel & Subsistence,Divisions,BARCLAYCARD,,G - 9000166643 - 00211076,Travel & Subsistence,"£36,506.92"
Ministry of Defence,Ministry of Defence,12/08/2015,Spend on Inventory - General,Defence Equipment + Support,3M UNITED KINGDOM PUBLIC LIMITED COMPANY,RG12 8HT,43342,Spend on Inventory - General,"£36,288.00"
Ministry of Defence,Ministry of Defence,26/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HCR LTD,RG21 7DT,48366,Rent land - non civil estate property + married quarter property,"£36,210.00"
Ministry of Defence,Ministry of Defence,05/08/2015,Design services and minor equipment purchases,Land Forces,WINGGLIDER LIMITED,LS19 6JT,41538,Equipment support project costs,"£36,185.00"
Ministry of Defence,Ministry of Defence,19/08/2015,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,46123,Spend on Inventory - General,"£36,161.10"
Ministry of Defence,Ministry of Defence,06/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,41778,Equipment support project costs,"£36,137.64"
Ministry of Defence,Ministry of Defence,11/08/2015,Design services and minor equipment purchases,Navy Command,CLYDEPORT OPERATIONS LTD,L21 1LA,43056,Equipment support non-project costs,"£36,088.53"
Ministry of Defence,Ministry of Defence,28/08/2015,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,49687,Fees for professional services excluding legal fees,"£36,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000166479 - 00206876,Sub Contracted Work,"£36,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Sub Contracted Work,Divisions,RISKAWARE LIMITED,,V - 9000166595 - 00208091,Sub Contracted Work,"£36,000.00"
Ministry of Defence,Ministry of Defence,19/08/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,46309,Freight movement costs,"£35,990.50"
Ministry of Defence,Ministry of Defence,07/08/2015,Fuel for military use,HO+CS,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,42111,Cost of ground diesel fuel consumed,"£35,970.60"
Ministry of Defence,Ministry of Defence,14/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,44428,Equipment support project costs,"£35,815.74"
Ministry of Defence,Defence Science and Technology Laboratory,18/08/2015,Sub Contracted Work,Divisions,UNIVERSITY OF DURHAM,,V - 9000166655 - 00210315,Sub Contracted Work,"£35,777.55"
Ministry of Defence,Ministry of Defence,17/08/2015,Administration,HO+CS,OFSTED,M1 2WD,45170,General administration,"£35,740.00"
Ministry of Defence,Ministry of Defence,06/08/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,41620,Spend on Inventory - General,"£35,707.95"
Ministry of Defence,Ministry of Defence,20/08/2015,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,46823,Aviation fuel casual uplift consumed,"£35,612.28"
Ministry of Defence,Ministry of Defence,10/08/2015,General services and support,Navy Command,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,42721,Purchase of defence support equipment below capitalisation threshold of £25k.,"£35,597.40"
Ministry of Defence,Ministry of Defence,24/08/2015,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,47337,Spend on Inventory - General,"£35,538.52"
Ministry of Defence,Ministry of Defence,07/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,42476,Estate + facilities management services - accommodation inventory + service,"£35,481.50"
Ministry of Defence,Ministry of Defence,03/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,40230,Estate + facilities management services - accommodation inventory + service,"£35,381.00"
Ministry of Defence,Ministry of Defence,05/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,41265,Cost of food services,"£35,354.97"
Ministry of Defence,Ministry of Defence,17/08/2015,Spend on Inventory - General,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,45313,Spend on Inventory - General,"£35,354.94"
Ministry of Defence,Ministry of Defence,26/08/2015,Externally delivered education and training,Land Forces,JSMDT LTD,N18 2QD,48390,External military training ,"£35,280.00"
Ministry of Defence,Ministry of Defence,07/08/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,42534,Spend on Inventory - General,"£35,266.63"
Ministry of Defence,Ministry of Defence,19/08/2015,Externally delivered education and training,Air Command,QA LIMITED,LS12 6BD,46407,External military training ,"£35,248.00"
Ministry of Defence,Ministry of Defence,07/08/2015,Spend on Inventory - General,Defence Equipment + Support,HESCO BASTION LTD,LS9 0NP,42291,Spend on Inventory - General,"£35,217.60"
Ministry of Defence,Ministry of Defence,12/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,43740,Equipment support project costs,"£35,208.49"
Ministry of Defence,Ministry of Defence,25/08/2015,Spend on Inventory - General,Defence Equipment + Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,48167,Spend on Inventory - General,"£35,077.08"
Ministry of Defence,Defence Science and Technology Laboratory,11/08/2015,Sub Contracted Work,Divisions,PLEXTEK LIMITED,,V - 9000166569 - 00209917,Sub Contracted Work,"£35,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Sub Contracted Work,Divisions,HELISAC LIMITED,,V - 9000166722 - 00210636,Sub Contracted Work,"£35,000.00"
Ministry of Defence,Ministry of Defence,10/08/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,LOGISTICAL SUPPORT SERVICES  LIMITED,BS36 2RL,42790,Freight movement costs,"£34,997.21"
Ministry of Defence,Ministry of Defence,18/08/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,45410,Cost of ground diesel fuel consumed,"£34,990.03"
Ministry of Defence,Council of Reserve Forces & Cadets Association,14/08/2015,Purchase of Vehicles,Capital Expenditure,Mi Build Ltd,PL2 3BY,2880,Purchase of Vehicles,"£34,940.63"
Ministry of Defence,Council of Reserve Forces & Cadets Association,10/08/2015,Recruiting Support,Recruiting Support,G Akerman General Building,CF110jd,2608,Purchase of Vehicles,"£34,932.00"
Ministry of Defence,Ministry of Defence,24/08/2015,Fuel for military use,Navy Command,WFL (UK) LIMITED,SN15 5DN,47815,Cost of ground diesel fuel consumed,"£34,899.46"
Ministry of Defence,Ministry of Defence,03/08/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,40206,Consumption of medical dental and veterinary inventory,"£34,898.85"
Ministry of Defence,Ministry of Defence,21/08/2015,Spend on Inventory - General,Defence Equipment + Support,INTERNATIONAL PAINT LTD,NE10 0JY,47020,Spend on Inventory - General,"£34,872.00"
Ministry of Defence,Ministry of Defence,14/08/2015,Food and clothing,Defence Equipment + Support,CENTURION SAFETY PRODUCTS LTD,IP24 1HZ,44383,Cost of purchasing and repairing clothing,"£34,793.16"
Ministry of Defence,Ministry of Defence,06/08/2015,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 1WP,42031,Cost of purchasing and repairing clothing,"£34,782.00"
Ministry of Defence,Ministry of Defence,24/08/2015,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,47707,Aviation fuel casual uplift consumed,"£34,771.60"
Ministry of Defence,Ministry of Defence,03/08/2015,Design services and minor equipment purchases,Navy Command,STONE COMPUTERS LIMITED,ST18 9AA,40691,Equipment support non-project costs,"£34,740.00"
Ministry of Defence,Ministry of Defence,20/08/2015,Externally delivered education and training,Navy Command,CARLISLE STAFFING PLC,LU1 3BA,46585,External military training ,"£34,712.30"
Ministry of Defence,Ministry of Defence,18/08/2015,Food and clothing,Land Forces,RANDSTAD DEUTSCHLAND GMBH,,6000004712,Cost of food services,"£34,614.52"
Ministry of Defence,Ministry of Defence,06/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,41639,Cost of food services,"£34,609.55"
Ministry of Defence,Ministry of Defence,18/08/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,45525,Freight movement costs,"£34,557.45"
Ministry of Defence,Ministry of Defence,28/08/2015,"Transportation of personnel, freight and travel expenses",Air Command,AVIS,,6000004988,Military short term detached duty,"£34,536.66"
Ministry of Defence,Ministry of Defence,19/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,46242,Cost of clothing and textile services received,"£34,523.62"
Ministry of Defence,Ministry of Defence,04/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,40894,Equipment support non-project costs,"£34,519.75"
Ministry of Defence,Ministry of Defence,14/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,LLOYDS REGISTER EMEA,BS48 1RB,44552,Equipment support non-project costs,"£34,509.39"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Sub Contracted Work,Divisions,LOCKHEED MARTIN UK AMPTHILL LIMITED,,V - 9000166683 - 00195070,Sub Contracted Work,"£34,490.00"
Ministry of Defence,Defence Science and Technology Laboratory,04/08/2015,Sub Contracted Work,Divisions,RED SCIENTIFIC LIMITED,,V - 9000166466 - 00209605,Sub Contracted Work,"£34,478.96"
Ministry of Defence,Ministry of Defence,10/08/2015,"Transportation of personnel, freight and travel expenses",HO+CS,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,42805,Freight movement costs,"£34,423.91"
Ministry of Defence,Ministry of Defence,13/08/2015,"Transportation of personnel, freight and travel expenses",Air Command,FLUGHAFEN HANNOVER-LANGENHAGEN GMBH,,6000004605,Aircraft landing fees,"£34,385.77"
Ministry of Defence,Ministry of Defence,06/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,SE1 8NW,41952,Fiscal asset under construction - capital in year addition,"£34,334.85"
Ministry of Defence,Ministry of Defence,20/08/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,46624,Freight movement costs,"£34,275.09"
Ministry of Defence,Ministry of Defence,07/08/2015,Spend on Inventory - General,Defence Equipment + Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,42186,Spend on Inventory - General,"£34,149.30"
Ministry of Defence,National Army Museum  ,07/08/2015,Professional Fees,Operations,BUILDING DESIGN PARTNERSHIP LTD,EC1V 4LJ,LN000075596,Architectural Support May 2015 Payment no. 26,"£34,000.00"
Ministry of Defence,National Army Museum  ,07/08/2015,Professional Fees,Operations,BUILDING DESIGN PARTNERSHIP LTD,EC1V 4LJ,LN000075776,Architectural Support June 2015 Payment no. 27,"£34,000.00"
Ministry of Defence,National Army Museum  ,07/08/2015,Professional Fees,Operations,BUILDING DESIGN PARTNERSHIP LTD,EC1V 4LJ,LN000075985,Architectural Support Jul 2015 Payment no. 28,"£34,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,25/08/2015,Sub Contracted Work,Divisions,RJD TECHNOLOGY LIMITED,,V - 9000166772 - 00210025,Sub Contracted Work,"£33,890.00"
Ministry of Defence,Ministry of Defence,18/08/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,45362,Spend on Inventory - General,"£33,884.77"
Ministry of Defence,Ministry of Defence,14/08/2015,Food and clothing,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,44537,Cost of purchasing and repairing clothing,"£33,828.00"
Ministry of Defence,Defence Science and Technology Laboratory,11/08/2015,Sub Contracted Work,Divisions,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE,,V - 9000166573 - 00210054,Sub Contracted Work,"£33,772.00"
Ministry of Defence,Ministry of Defence,03/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CHERWELL DISTRICT COUNCIL,OX15 4BH,40314,Rent buildings - non civil estate property and married quarter property,"£33,761.19"
Ministry of Defence,Ministry of Defence,28/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CHERWELL DISTRICT COUNCIL,OX15 4BH,49379,Rent buildings - non civil estate property and married quarter property,"£33,761.19"
Ministry of Defence,Ministry of Defence,04/08/2015,Spend on Inventory - General,Defence Equipment + Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,40889,Spend on Inventory - General,"£33,733.44"
Ministry of Defence,Ministry of Defence,27/08/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,48784,Freight movement costs,"£33,706.41"
Ministry of Defence,Ministry of Defence,19/08/2015,Food and clothing,Land Forces,WATTBIKE LIMITED,NG11 7HQ,46497,Cost of purchasing and repairing clothing,"£33,679.87"
Ministry of Defence,Ministry of Defence,19/08/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,46448,Computer equipment costing below the capitalisation threshold,"£33,600.16"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Staff Training,Divisions,BARCLAYCARD,,G - 9000166642 - 00211078,Staff Training,"£33,565.53"
Ministry of Defence,Ministry of Defence,17/08/2015,Externally delivered education and training,DES Bespoke Trading Entity,CAA INTERNATIONAL LIMITED,RH6 0YR,44859,External training - civilian,"£33,345.00"
Ministry of Defence,Council of Reserve Forces & Cadets Association,14/08/2015,Water & Sewage,Infrastructure,Redman Construction,S41 0SN,1419,Purchase of Vehicles,"£33,294.61"
Ministry of Defence,Ministry of Defence,24/08/2015,Externally delivered education and training,Navy Command,CARLISLE STAFFING PLC,LU1 3BA,47246,External military training ,"£33,260.30"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000166813 - 00210752,Sub Contracted Work,"£33,236.35"
Ministry of Defence,Ministry of Defence,28/08/2015,International contributions,HO+CS,POLICE & CRIME COMMISSIONER FOR WILTSHIRE,SN10 2DN,49645,Defence military assistance fund international subscriptions and other payments,"£33,162.04"
Ministry of Defence,Ministry of Defence,25/08/2015,Fuel for military use,Land Forces,WFL (UK) LIMITED,SN15 5DN,48175,Cost of ground diesel fuel consumed,"£33,160.59"
Ministry of Defence,Ministry of Defence,26/08/2015,Spend on Inventory - General,Defence Equipment + Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,48368,Spend on Inventory - General,"£33,109.20"
Ministry of Defence,Ministry of Defence,18/08/2015,Purchase of inventory and services ,JFC,CAMBRIDGE INFORMATION LTD,IP14 2EN,45388,Cost of other material consumed,"£33,018.75"
Ministry of Defence,Ministry of Defence,13/08/2015,Externally delivered education and training,Land Forces,"ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES,INC.",,4000000078,External military training ,"£33,005.67"
Ministry of Defence,Ministry of Defence,07/08/2015,Research and development,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,42139,Research and development at the pre main gate stage of a project,"£33,000.00"
Ministry of Defence,Ministry of Defence,10/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,42759,Works services - excluding United States forces/NATO + married quarters,"£33,000.00"
Ministry of Defence,Ministry of Defence,03/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRECKLAND COUNCIL,NR19 1EE,40270,Rent buildings - non civil estate property and married quarter property,"£32,947.15"
Ministry of Defence,Ministry of Defence,28/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRECKLAND COUNCIL,NR19 1EE,49338,Rent buildings - non civil estate property and married quarter property,"£32,947.15"
Ministry of Defence,Ministry of Defence,25/08/2015,Spend on Inventory - General,JFC,FORBO FLOORING UK LIMITED.,KY1 2SB,47954,Spend on Inventory - General,"£32,932.28"
Ministry of Defence,Ministry of Defence,04/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH DEVON DISTRICT COUNCIL,EX31 1EA,40950,Rent buildings - non civil estate property and married quarter property,"£32,845.91"
Ministry of Defence,Ministry of Defence,27/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH DEVON DISTRICT COUNCIL,EX31 1EA,49007,Rent buildings - non civil estate property and married quarter property,"£32,845.91"
Ministry of Defence,Ministry of Defence,04/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NEW FOREST DISTRICT COUNCIL,SO41 9ZG,40936,Rent buildings - non civil estate property and married quarter property,"£32,787.04"
Ministry of Defence,Ministry of Defence,27/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NEW FOREST DISTRICT COUNCIL,SO41 9ZG,48977,Rent buildings - non civil estate property and married quarter property,"£32,787.04"
Ministry of Defence,Ministry of Defence,10/08/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,42659,Cost of ground diesel fuel consumed,"£32,764.69"
Ministry of Defence,Ministry of Defence,11/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,43102,Equipment support non-project costs,"£32,668.60"
Ministry of Defence,Ministry of Defence,18/08/2015,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,45372,Cost of other material consumed,"£32,665.30"
Ministry of Defence,Ministry of Defence,06/08/2015,IT and communication services,HO+CS,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,41741,Computer equipment costing below the capitalisation threshold,"£32,634.89"
Ministry of Defence,Ministry of Defence,21/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,46989,Equipment support non-project costs,"£32,629.10"
Ministry of Defence,Ministry of Defence,10/08/2015,Externally delivered education and training,Air Command,COLLEGE OF POLICING,SL5 0QE,42674,External military training ,"£32,610.00"
Ministry of Defence,Ministry of Defence,14/08/2015,Design services and minor equipment purchases,Land Forces,THALES UK LIMITED,RH10 9HA,44724,Equipment support non-project costs,"£32,571.00"
Ministry of Defence,Ministry of Defence,20/08/2015,Food and clothing,Land Forces,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,46684,Cost of purchasing and repairing clothing,"£32,552.56"
Ministry of Defence,Ministry of Defence,26/08/2015,Spend on Inventory - General,Defence Equipment + Support,FLUID TRANSFER INTERNATIONAL  LIMITED,GL6 0BS,48341,Spend on Inventory - General,"£32,510.12"
Ministry of Defence,Ministry of Defence,21/08/2015,Externally delivered education and training,Land Forces,UNIVERSITY OF ST MARK & ST JOHN,PL6 8BH,47120,External military training ,"£32,440.00"
Ministry of Defence,Ministry of Defence,20/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,46526,Estate + facilities management services - accommodation inventory + service,"£32,423.94"
Ministry of Defence,Ministry of Defence,06/08/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,41550,Consumption of medical dental and veterinary inventory,"£32,382.57"
Ministry of Defence,Ministry of Defence,03/08/2015,Fuel for military use,Air Command,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,40344,Bulk aviation fuel consumed,"£32,371.68"
Ministry of Defence,Ministry of Defence,11/08/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,43187,Freight movement costs,"£32,362.62"
Ministry of Defence,Ministry of Defence,17/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ENEL ENERGIA PSA,,6000004645,Utilities consumed - electricity,"£32,356.30"
Ministry of Defence,Ministry of Defence,21/08/2015,Dilapidation charges  ,Defence Equipment + Support,JACOBS U.K. LIMITED,RG41 5TU,47026,Other provisions payment against provision,"£32,336.00"
Ministry of Defence,Ministry of Defence,10/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,6000004490,Utilities consumed - electricity,"£32,214.12"
Ministry of Defence,Ministry of Defence,26/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,TOTAL INTEGRATED SOLUTIONS LIMITED,NG18 5BU,48592,Equipment support non-project costs,"£32,190.54"
Ministry of Defence,Ministry of Defence,24/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000004870,Estate + facilities management services - accommodation inventory + service,"£32,165.06"
Ministry of Defence,Ministry of Defence,03/08/2015,IT and communication services,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,40308,Computer equipment costing below the capitalisation threshold,"£32,154.91"
Ministry of Defence,Ministry of Defence,19/08/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,46185,Cost of ground diesel fuel consumed,"£32,125.72"
Ministry of Defence,Ministry of Defence,24/08/2015,Spend on Inventory - General,Defence Equipment + Support,ANIXTER LIMITED,GL2 2FR,47170,Spend on Inventory - General,"£32,117.71"
Ministry of Defence,Ministry of Defence,19/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,46179,Equipment support non-project costs,"£32,115.90"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000166609 - 00201664,Sub Contracted Work,"£32,016.00"
Ministry of Defence,Ministry of Defence,03/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,40266,Rent buildings - non civil estate property and married quarter property,"£31,972.80"
Ministry of Defence,Ministry of Defence,28/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,49333,Rent buildings - non civil estate property and married quarter property,"£31,972.80"
Ministry of Defence,Ministry of Defence,17/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GREENWICH COUNCIL,SE18 6BU,44981,Rent buildings - non civil estate property and married quarter property,"£31,926.12"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS INTEGRATED SYSTEM TECH. LIMITED.,,V - 9000166487 - 00203693,Sub Contracted Work,"£31,907.76"
Ministry of Defence,Ministry of Defence,04/08/2015,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000000684,Aviation fuel casual uplift consumed,"£31,844.03"
Ministry of Defence,Ministry of Defence,12/08/2015,Purchase of information and communications technology,Land Forces,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,43479,IT + communications asset - in year capital addition,"£31,732.09"
Ministry of Defence,Ministry of Defence,17/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,44835,Fiscal asset under construction - capital in year addition,"£31,686.88"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Sub Contracted Work,Divisions,UNIVERSITY OF EXETER,,V - 9000166794 - 00207307,Sub Contracted Work,"£31,585.70"
Ministry of Defence,Ministry of Defence,26/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,HYDRAULIC PUMPS (UK) LIMITED,S61 4RJ,48379,Equipment support project costs,"£31,532.56"
Ministry of Defence,Ministry of Defence,13/08/2015,"Transportation of personnel, freight and travel expenses",Air Command,MR HOWARD L TUCK T/A MINERVA SPECIALIST PROGRAMS,CB22 5DL,44047,Military short term detached duty,"£31,463.00"
Ministry of Defence,Ministry of Defence,12/08/2015,Spend on Inventory - General,JFC,BUNZL UK LIMITED,RG7 4XE,43408,Spend on Inventory - General,"£31,436.36"
Ministry of Defence,Ministry of Defence,25/08/2015,Design services and minor equipment purchases,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,48113,Equipment support non-project costs,"£31,419.83"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000166715 - 00210539,Capital Asset expenditure,"£31,412.36"
Ministry of Defence,Defence Science and Technology Laboratory,04/08/2015,Sub Contracted Work,Divisions,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000166469 - 00208991,Sub Contracted Work,"£31,376.70"
Ministry of Defence,Ministry of Defence,12/08/2015,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITY SERVICES GROUP,SN6 8LA,300000475,Building maintenance accommodation inventory,"£31,334.40"
Ministry of Defence,Defence Science and Technology Laboratory,25/08/2015,Sub Contracted Work,Divisions,UNIVERSITY OF LIVERPOOL,,V - 9000166769 - 00210795,Sub Contracted Work,"£31,196.40"
Ministry of Defence,Ministry of Defence,03/08/2015,Fees for professional services,Defence Equipment + Support,KPMG LLP,WD17 1DE,40467,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£31,192.00"
Ministry of Defence,Ministry of Defence,26/08/2015,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,48554,Aviation fuel casual uplift consumed,"£31,179.41"
Ministry of Defence,Ministry of Defence,19/08/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,46176,Spend on Inventory - General,"£31,167.10"
Ministry of Defence,Ministry of Defence,26/08/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,48283,Cost of ground diesel fuel consumed,"£31,166.24"
Ministry of Defence,Ministry of Defence,18/08/2015,Design services and minor equipment purchases,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,45402,Equipment support non-project costs,"£31,142.72"
Ministry of Defence,Ministry of Defence,05/08/2015,Spend on Inventory - General,Defence Equipment + Support,YAMAHA MOTOR EUROPE N.V.,GU21 5SA,41544,Spend on Inventory - General,"£31,106.66"
Ministry of Defence,Ministry of Defence,13/08/2015,Estate management,DES Bespoke Trading Entity,CARILLIONAMEY LIMITED,WV1 4HY,43857,Estate core services charge,"£31,020.26"
