Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,19/08/2014,"4,777,271","40,000",THE HALO TRUST,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/08/2014,"4,777,286","40,378.70",BRYTYJSKO POLSKIE USLUGI SP Z O O,UKTI HQ Allocation- DSO
FCO,FCO,04/08/2014,"4,777,330","55,172",RTKL-UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,08/08/2014,"4,777,337","50,000",UNDP CONTRIBUTIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/08/2014,"4,777,346","142,625.20",AKTIS STRATEGY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/08/2014,"4,777,351","43,000",CBRE LTD,Estates Management Services
FCO,FCO,04/08/2014,"4,777,369","208,097.70",BBC MEDIA ACTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/08/2014,"4,777,370","56,678.89",INSTITUTE FOR WAR AND PEACE REPORTING IWPR,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/08/2014,"4,777,379","29,579.95",TURNER AND TOWNSEND PROPERTY SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,04/08/2014,"4,777,384","31,000",IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/08/2014,"4,777,436","244,567.70",MAYORS OFFICE FOR POLICING AND CRIME MOPC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/08/2014,"4,777,452","29,290.50",FCO SERVICES,Temporary Staff (Admin and Clerical Only)
FCO,FCO,05/08/2014,"4,777,458","27,620",CONFEDERATION OF INDIAN INDUSTRY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/08/2014,"4,777,462","39,250",SAFERWORLD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/08/2014,"4,777,463","29,672.50",SUDO UK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/08/2014,"4,777,464","29,855",INTERNATIONAL ALERT,Programme Spend (Oracle Projects Control Account)
