Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,,,,,,,,,
,·         Calor Gas Supplies,,,,,,,,,,,,
,·         Pressure Washers/Steam Cleaners,,,,,,,,,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,,,,,,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,,,,,,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,,,,,,,,,


MoD GPC TRANSPARENCY DATA FOR DEC 2013,,,,,,,,,,,,,
MODGPC75293,05-Dec-13,Auto Rental                        ,Auto Rental                        ,"1,257.30",75293,,,,,,,,
MODGPC75294,03-Dec-13,Auto Rental                        ,Auto Rental                        ,600.30,75294,,,,,,,,
MODGPC75295,09-Dec-13,Auto Rental                        ,Auto Rental                        ,579.60,75295,,,,,,,,
MODGPC75296,11-Dec-13,Auto Rental                        ,Auto Rental                        ,605.60,75296,,,,,,,,
MODGPC75297,11-Dec-13,Auto Rental                        ,Auto Rental                        ,652.38,75297,,,,,,,,
MODGPC75298,09-Dec-13,Auto Rental                        ,Auto Rental                        ,686.40,75298,,,,,,,,
MODGPC75299,10-Dec-13,Auto Rental                        ,Auto Rental                        ,575.14,75299,,,,,,,,
MODGPC75300,03-Dec-13,Automotive Fuel                    , SERVICE STATIONS,"2,141.05",75300,,,,,,,,
MODGPC75301,07-Dec-13,Books and Periodicals              , BOOK STORES,522.94,75301,,,,,,,,
MODGPC75302,09-Dec-13,Books and Periodicals              , BOOK STORES,"1,824.50",75302,,,,,,,,
MODGPC75303,07-Dec-13,Books and Periodicals              , BOOK STORES,"1,103.00",75303,,,,,,,,
MODGPC75304,09-Dec-13,Books and Periodicals              , BOOK STORES,"1,049.86",75304,,,,,,,,
MODGPC75305,12-Dec-13,Books and Periodicals              , BOOK STORES,596.60,75305,,,,,,,,
MODGPC75306,05-Dec-13,Books and Periodicals              , BOOK STORES,"1,636.00",75306,,,,,,,,
MODGPC75307,05-Dec-13,Books and Periodicals              , BOOK STORES,"3,780.00",75307,,,,,,,,
MODGPC75308,04-Dec-13,Books and Periodicals              , BOOK STORES,628.44,75308,,,,,,,,
MODGPC75309,03-Dec-13,Books and Periodicals              , BOOK STORES,643.32,75309,,,,,,,,
MODGPC75310,11-Dec-13,Books and Periodicals              , BOOK STORES,"1,074.00",75310,,,,,,,,
MODGPC75311,04-Dec-13,Books and Periodicals              , BOOK STORES,"4,090.50",75311,,,,,,,,
MODGPC75312,03-Dec-13,Books and Periodicals              , BOOK STORES,669.75,75312,,,,,,,,
MODGPC75313,06-Dec-13,Books and Periodicals              , BOOK STORES,"3,505.50",75313,,,,,,,,
MODGPC75314,05-Dec-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"1,717.87",75314,,,,,,,,
MODGPC75315,10-Dec-13,Books and Periodicals              , BOOK STORES,"1,622.50",75315,,,,,,,,
MODGPC75316,05-Dec-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"3,591.55",75316,,,,,,,,
MODGPC75317,03-Dec-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,993.30,75317,,,,,,,,
MODGPC75318,03-Dec-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,761.10,75318,,,,,,,,
MODGPC75319,02-Dec-13,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"2,666.99",75319,,,,,,,,
MODGPC75320,04-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,941.68",75320,,,,,,,,
MODGPC75321,02-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,797.00,75321,,,,,,,,
MODGPC75322,03-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,813.59,75322,,,,,,,,
MODGPC75323,12-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,563.95,75323,,,,,,,,
MODGPC75324,04-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,530.28,75324,,,,,,,,
MODGPC75325,12-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,687.46,75325,,,,,,,,
MODGPC75326,04-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,933.10,75326,,,,,,,,
MODGPC75327,11-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,598.48,75327,,,,,,,,
MODGPC75328,09-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"3,237.00",75328,,,,,,,,
MODGPC75329,04-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"18,597.60",75329,,,,,,,,
MODGPC75330,09-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"4,621.50",75330,,,,,,,,
MODGPC75331,09-Dec-13,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,"1,146.23",75331,,,,,,,,
MODGPC75332,06-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,842.40,75332,,,,,,,,
MODGPC75333,06-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"2,275.20",75333,,,,,,,,
MODGPC75334,09-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,671.28,75334,,,,,,,,
MODGPC75335,11-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,142.40",75335,,,,,,,,
MODGPC75336,11-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,081.80",75336,,,,,,,,
MODGPC75337,12-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,198.68",75337,,,,,,,,
MODGPC75338,09-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,178.15",75338,,,,,,,,
MODGPC75339,05-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,558.55,75339,,,,,,,,
MODGPC75340,10-Dec-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,838.49,75340,,,,,,,,
MODGPC75341,10-Dec-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"2,002.11",75341,,,,,,,,
MODGPC75342,05-Dec-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,773.65,75342,,,,,,,,
MODGPC75343,10-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,321.92",75343,,,,,,,,
MODGPC75344,03-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"3,230.40",75344,,,,,,,,
MODGPC75345,03-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,863.78,75345,,,,,,,,
MODGPC75346,09-Dec-13,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"4,413.06",75346,,,,,,,,
MODGPC75347,06-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"4,654.00",75347,,,,,,,,
MODGPC75348,03-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,677.74,75348,,,,,,,,
MODGPC75349,02-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,769.66,75349,,,,,,,,
MODGPC75350,04-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"6,401.52",75350,,,,,,,,
MODGPC75351,04-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"11,082.24",75351,,,,,,,,
MODGPC75352,03-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,832.80,75352,,,,,,,,
MODGPC75353,02-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,558.78,75353,,,,,,,,
MODGPC75354,03-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,228.56",75354,,,,,,,,
MODGPC75355,11-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,013.60",75355,,,,,,,,
MODGPC75356,04-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,681.00,75356,,,,,,,,
MODGPC75357,05-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,630.60,75357,,,,,,,,
MODGPC75358,09-Dec-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,551.88,75358,,,,,,,,
MODGPC75359,03-Dec-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,780.00,75359,,,,,,,,
MODGPC75360,09-Dec-13,Building Services                  ," HEATING, PLUMBING, AIR COND","1,196.02",75360,,,,,,,,
MODGPC75361,03-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,"7,000.00",75361,,,,,,,,
MODGPC75362,12-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,414.74",75362,,,,,,,,
MODGPC75363,09-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,"2,264.40",75363,,,,,,,,
MODGPC75364,12-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,972.00,75364,,,,,,,,
MODGPC75365,04-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,"1,434.00",75365,,,,,,,,
MODGPC75366,05-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,780.00,75366,,,,,,,,
MODGPC75367,10-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,624.00,75367,,,,,,,,
MODGPC75368,06-Dec-13,Building Services                  ," HEATING, PLUMBING, AIR COND",915.96,75368,,,,,,,,
MODGPC75369,03-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,528.82,75369,,,,,,,,
MODGPC75370,06-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,081.68",75370,,,,,,,,
MODGPC75371,06-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,342.88",75371,,,,,,,,
MODGPC75372,10-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,152.25",75372,,,,,,,,
MODGPC75373,04-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,692.26,75373,,,,,,,,
MODGPC75374,02-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,041.60",75374,,,,,,,,
MODGPC75375,12-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,285.20",75375,,,,,,,,
MODGPC75376,10-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,547.20,75376,,,,,,,,
MODGPC75377,10-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,666.60,75377,,,,,,,,
MODGPC75378,12-Dec-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"1,482.00",75378,,,,,,,,
MODGPC75379,09-Dec-13,Building Services                  , ELECTRICAL CONTRACTORS,"1,600.00",75379,,,,,,,,
MODGPC75380,12-Dec-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"2,889.70",75380,,,,,,,,
MODGPC75381,01-Dec-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,919.10,75381,,,,,,,,
MODGPC75382,02-Dec-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,090.22",75382,,,,,,,,
MODGPC75383,04-Dec-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,288.98",75383,,,,,,,,
MODGPC75384,10-Dec-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,027.68",75384,,,,,,,,
MODGPC75385,11-Dec-13,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,579.00,75385,,,,,,,,
MODGPC75386,04-Dec-13,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"3,860.71",75386,,,,,,,,
MODGPC75387,04-Dec-13,Catering and Catering Supplies     , CATERERS,"3,029.40",75387,,,,,,,,
MODGPC75388,10-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"1,667.29",75388,,,,,,,,
MODGPC75389,11-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"1,222.67",75389,,,,,,,,
MODGPC75390,04-Dec-13,Catering and Catering Supplies     , CATERERS,"1,055.55",75390,,,,,,,,
MODGPC75391,12-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"1,520.16",75391,,,,,,,,
MODGPC75392,09-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"1,021.88",75392,,,,,,,,
MODGPC75393,11-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,618.62,75393,,,,,,,,
MODGPC75394,10-Dec-13,Catering and Catering Supplies     , CATERERS,"2,063.66",75394,,,,,,,,
MODGPC75395,05-Dec-13,Catering and Catering Supplies     , CATERERS,"2,386.77",75395,,,,,,,,
MODGPC75396,11-Dec-13,Catering and Catering Supplies     , CATERERS,"1,000.00",75396,,,,,,,,
MODGPC75397,11-Dec-13,Catering and Catering Supplies     , CATERERS,624.00,75397,,,,,,,,
MODGPC75398,11-Dec-13,Catering and Catering Supplies     , CATERERS,624.00,75398,,,,,,,,
MODGPC75399,03-Dec-13,Catering and Catering Supplies     , CATERERS,683.04,75399,,,,,,,,
MODGPC75400,10-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"4,014.97",75400,,,,,,,,
MODGPC75401,10-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"4,014.00",75401,,,,,,,,
MODGPC75402,11-Dec-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"3,679.10",75402,,,,,,,,
MODGPC75403,06-Dec-13,Catering and Catering Supplies     , CATERERS,827.99,75403,,,,,,,,
MODGPC75404,11-Dec-13,Catering and Catering Supplies     , CATERERS,600.28,75404,,,,,,,,
MODGPC75405,02-Dec-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,992.64,75405,,,,,,,,
MODGPC75406,02-Dec-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"1,327.97",75406,,,,,,,,
MODGPC75407,09-Dec-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"1,127.52",75407,,,,,,,,
MODGPC75408,12-Dec-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,875.56,75408,,,,,,,,
MODGPC75409,02-Dec-13,Cleaning Services and Supplies     , DRY CLEANERS,"4,794.00",75409,,,,,,,,
MODGPC75410,05-Dec-13,Cleaning Services and Supplies     , DRY CLEANERS,568.80,75410,,,,,,,,
MODGPC75411,11-Dec-13,Cleaning Services and Supplies     , DRY CLEANERS,556.63,75411,,,,,,,,
MODGPC75412,06-Dec-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,558.78,75412,,,,,,,,
MODGPC75413,09-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"6,312.00",75413,,,,,,,,
MODGPC75414,09-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"2,914.80",75414,,,,,,,,
MODGPC75415,12-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,554.08,75415,,,,,,,,
MODGPC75416,04-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,195.22",75416,,,,,,,,
MODGPC75417,05-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,035.00",75417,,,,,,,,
MODGPC75418,05-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,380.00",75418,,,,,,,,
MODGPC75419,05-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,615.00",75419,,,,,,,,
MODGPC75420,05-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"3,664.00",75420,,,,,,,,
MODGPC75421,02-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"2,370.13",75421,,,,,,,,
MODGPC75422,10-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,507.66,75422,,,,,,,,
MODGPC75423,03-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,523.65,75423,,,,,,,,
MODGPC75424,12-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,607.00,75424,,,,,,,,
MODGPC75425,12-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,607.00,75425,,,,,,,,
MODGPC75426,04-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,880.00",75426,,,,,,,,
MODGPC75427,09-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,574.00,75427,,,,,,,,
MODGPC75428,09-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,500.00,75428,,,,,,,,
MODGPC75429,06-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,648.60,75429,,,,,,,,
MODGPC75430,06-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,648.60,75430,,,,,,,,
MODGPC75431,03-Dec-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,625.00,75431,,,,,,,,
MODGPC75432,03-Dec-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"1,770.00",75432,,,,,,,,
MODGPC75433,09-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,534.59,75433,,,,,,,,
MODGPC75434,09-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,150.82",75434,,,,,,,,
MODGPC75435,09-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,990.13,75435,,,,,,,,
MODGPC75436,11-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,802.44,75436,,,,,,,,
MODGPC75437,05-Dec-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,799.00,75437,,,,,,,,
MODGPC75438,03-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,900.00,75438,,,,,,,,
MODGPC75439,03-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,648.00,75439,,,,,,,,
MODGPC75440,03-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,810.00,75440,,,,,,,,
MODGPC75441,12-Dec-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"3,197.80",75441,,,,,,,,
MODGPC75442,03-Dec-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,913.15,75442,,,,,,,,
MODGPC75443,11-Dec-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,711.00,75443,,,,,,,,
MODGPC75444,11-Dec-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"1,261.19",75444,,,,,,,,
MODGPC75445,02-Dec-13,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,720.00,75445,,,,,,,,
MODGPC75446,04-Dec-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,580.80,75446,,,,,,,,
MODGPC75447,10-Dec-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"4,776.00",75447,,,,,,,,
MODGPC75448,10-Dec-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,597.90,75448,,,,,,,,
MODGPC75449,03-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"2,101.90",75449,,,,,,,,
MODGPC75450,11-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,939.44",75450,,,,,,,,
MODGPC75451,10-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"3,983.40",75451,,,,,,,,
MODGPC75452,05-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,598.80,75452,,,,,,,,
MODGPC75453,05-Dec-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"1,612.80",75453,,,,,,,,
MODGPC75454,05-Dec-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,990.00,75454,,,,,,,,
MODGPC75455,05-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,567.62,75455,,,,,,,,
MODGPC75456,07-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,567.62,75456,,,,,,,,
MODGPC75457,09-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,371.26",75457,,,,,,,,
MODGPC75458,09-Dec-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,594.00,75458,,,,,,,,
MODGPC75459,11-Dec-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","1,080.00",75459,,,,,,,,
MODGPC75460,09-Dec-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",630.54,75460,,,,,,,,
MODGPC75461,04-Dec-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",799.00,75461,,,,,,,,
MODGPC75462,10-Dec-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",817.96,75462,,,,,,,,
MODGPC75463,05-Dec-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","3,798.00",75463,,,,,,,,
MODGPC75464,10-Dec-13,Financial Services                 , FINANCIAL INST/MERCHANDISE,"4,826.62",75464,,,,,,,,
MODGPC75465,03-Dec-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,"1,159.40",75465,,,,,,,,
MODGPC75466,05-Dec-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,624.00,75466,,,,,,,,
MODGPC75467,10-Dec-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,"2,054.40",75467,,,,,,,,
MODGPC75468,12-Dec-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,917.54,75468,,,,,,,,
MODGPC75469,10-Dec-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,704.21,75469,,,,,,,,
MODGPC75470,10-Dec-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,714.30,75470,,,,,,,,
MODGPC75471,04-Dec-13,General Retail and Wholesale       , SHOE STORES,905.34,75471,,,,,,,,
MODGPC75472,11-Dec-13,General Retail and Wholesale       , SHOE STORES,517.94,75472,,,,,,,,
MODGPC75473,01-Dec-13,General Retail and Wholesale       , ELECTRONICS STORES,"2,136.00",75473,,,,,,,,
MODGPC75474,04-Dec-13,General Retail and Wholesale       , ELECTRONICS STORES,709.00,75474,,,,,,,,
MODGPC75475,11-Dec-13,General Retail and Wholesale       , DISCOUNT STORES,"2,065.35",75475,,,,,,,,
MODGPC75476,11-Dec-13,General Retail and Wholesale       , DISCOUNT STORES,"1,039.42",75476,,,,,,,,
MODGPC75477,09-Dec-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,422.60",75477,,,,,,,,
MODGPC75478,04-Dec-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,446.00",75478,,,,,,,,
MODGPC75479,02-Dec-13,General Retail and Wholesale       , RADIO/TV/STEREO REPAIR SHOP,"3,255.60",75479,,,,,,,,
MODGPC75480,09-Dec-13,General Retail and Wholesale       , ELECTRONICS STORES,"1,971.43",75480,,,,,,,,
