"Spend over £25,000 - Publication template",,,,,,,,

Procurement led,,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount ,VAT registration number
DEFRA,Environment Agency,22-Apr-10,Environmental Services,SO Capital WiP,365 Environmental Services Ltd,840549,"55,790.47",
DEFRA,Environment Agency,27-Apr-10,Environmental Services,SO Capital WiP,365 Environmental Services Ltd,840582,"38,135.08",
DEFRA,Environment Agency,22-Apr-10,Environmental Services,SO Capital WiP,365 Environmental Services Ltd,841241,"26,461.13",
DEFRA,Environment Agency,20-Apr-10,Software,CIS Capital WiP,ABM UK Ltd,843008,"105,750.00",
DEFRA,Environment Agency,20-Apr-10,Software,CIS Capital WiP,ABM UK Ltd,843010,"33,957.50",
DEFRA,Environment Agency,20-Apr-10,Staff Health & Welfare,HO Employee Performance,Accor Services,843548,"187,301.98",
DEFRA,Environment Agency,27-Apr-10,Construction Service Providers,Nat Trading and Reg Services,AEA Technology Plc,842038,"31,127.16",
DEFRA,Environment Agency,20-Apr-10,Pathology,NLS Capital WiP,Agilent Technologies UK Ltd,829708,"106,448.69",
DEFRA,Environment Agency,13-Apr-10,"Marine, Coastal & Inland Waterways Services",NE Capital WiP,Amco Engineering,836638,"34,963.69",
DEFRA,Environment Agency,06-Apr-10,Pathology,NLS Capital WiP,Analytix Ltd,839708,"27,025.00",
DEFRA,Environment Agency,27-Apr-10,Construction Service Providers,TH Capital WiP,Arcadis AYH,846608,"35,403.01",
DEFRA,Environment Agency,20-Apr-10,Construction Supplies,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,841665,"184,981.48",
DEFRA,Environment Agency,15-Apr-10,Construction Supplies,TH Capital WiP,ArcelorMittal Commercial RPS UK Ltd,841257,"45,496.76"
DEFRA,Environment Agency,06-Apr-10,Construction Service Providers,HO NCPMS Manager,Arup Environmental,839494,"28,079.60"
DEFRA,Environment Agency,06-Apr-10,Fuels,HO Fleet Operations,Arval Phh,838798,"327,337.85"
DEFRA,Environment Agency,20-Apr-10,Fuels,HO Fleet - EA Wales,Arval Phh,843476,"46,035.73"
DEFRA,Environment Agency,22-Apr-10,Main Contractors,NW Capital WiP,Askam Construction Ltd,842803,"118,609.80"
DEFRA,Environment Agency,27-Apr-10,Main Contractors,AN Eastern-Ops Delivery (Essex),BAM Nuttall Ltd,846849,"33,097.27"
DEFRA,Environment Agency,27-Apr-10,"Marine, Coastal & Inland Waterways Services",AN Central-Ops Delivery,BAM Nuttall Ltd,846853,"28,574.14"
DEFRA,Environment Agency,06-Apr-10,Environmental Services,HO Director of Operations,Bangor University,840011,"41,925.00"
DEFRA,Environment Agency,20-Apr-10,Main Contractors,HO Capital WiP,Barhale Construction Plc,840839,"132,686.13"
DEFRA,Environment Agency,15-Apr-10,Main Contractors,SW Wessex-Ops Delivery,Bernard G Perry,840588,"33,734.25"
DEFRA,Environment Agency,15-Apr-10,Main Contractors,MI Capital WiP,Birch Brothers Kidderminster Ltd,841030,"31,290.25"
DEFRA,Environment Agency,22-Apr-10,Main Contractors,SO Capital WiP,Birse Civils Ltd,844480,"1,632,392.57"
DEFRA,Environment Agency,20-Apr-10,Main Contractors,MI Capital WiP,Birse Civils Ltd,843623,"600,865.67"
DEFRA,Environment Agency,22-Apr-10,Main Contractors,NW Capital WiP,Birse Civils Ltd,844659,"420,519.58"
DEFRA,Environment Agency,27-Apr-10,Main Contractors,MI Capital WiP,Birse Civils Ltd,845525,"358,832.70"
DEFRA,Environment Agency,06-Apr-10,Main Contractors,NW Capital WiP,Birse Civils Ltd,838708,"354,419.95"
DEFRA,Environment Agency,20-Apr-10,Main Contractors,NE Capital WiP,Birse Civils Ltd,842046,"276,527.25"
DEFRA,Environment Agency,20-Apr-10,Main Contractors,HO Capital WiP,Birse Civils Ltd,834558,"107,684.20"
DEFRA,Environment Agency,22-Apr-10,Main Contractors,NW Capital WiP,Birse Civils Ltd,845146,"107,222.78"
DEFRA,Environment Agency,06-Apr-10,Main Contractors,NE Capital WiP,Birse Civils Ltd,838702,"58,642.46"
DEFRA,Environment Agency,20-Apr-10,Environmental Materials,MI Capital WiP,Bolina Ltd,837392,"142,424.02"
DEFRA,Environment Agency,27-Apr-10,Legal Services,HO Director of Legal Services,Bond Pearce LLP,846275,"29,055.11"
DEFRA,Environment Agency,20-Apr-10,"Marine, Coastal & Inland Waterways Services",NW Regional Facilities,Boulting Technology,843756,"48,270.63"
DEFRA,Environment Agency,06-Apr-10,Construction Supplies,SO Capital WiP,Brett Ltd,839403,"26,827.37"
DEFRA,Environment Agency,20-Apr-10,Construction Supplies,SO Capital WiP,Brett Ltd,842764,"26,361.01"
DEFRA,Environment Agency,06-Apr-10,Construction Supplies,SO Capital WiP,Brett Ltd,839415,"26,001.81"
DEFRA,Environment Agency,06-Apr-10,Construction Supplies,SO Capital WiP,Brett Ltd,839405,"25,963.39"
DEFRA,Environment Agency,20-Apr-10,Construction Supplies,SO Capital WiP,Brett Ltd,842759,"25,506.20"
DEFRA,Environment Agency,20-Apr-10,Electricity,HO Business Finance,British Gas Business,841455,"88,437.47"
DEFRA,Environment Agency,20-Apr-10,Electricity,HO Business Finance,British Gas Business,841478,"61,560.54"
DEFRA,Environment Agency,22-Apr-10,Electricity,HO Business Finance,British Gas Business,841466,"42,900.13"
DEFRA,Environment Agency,20-Apr-10,Electricity,NE Yorkshire Area Ops Delivery,British Gas Business,841462,"29,898.09"
DEFRA,Environment Agency,15-Apr-10,Telecoms,WA Regional Facilities,British Telecommunications Plc,842071,"84,701.30"
DEFRA,Environment Agency,22-Apr-10,Telecoms,CI SD Management MRA,British Telecommunications Plc,844987,"73,660.64"
DEFRA,Environment Agency,06-Apr-10,Non Procurement Related,TH North East-Ops Delivery,British Waterways,838625,"293,803.65"
DEFRA,Environment Agency,06-Apr-10,Non Procurement Related,HO Director of Operations,British Waterways,839229,"58,750.00"
DEFRA,Environment Agency,22-Apr-10,Main Contractors,NE Capital WiP,Calderdale Metropolitan BC,845185,"36,867.51"
DEFRA,Environment Agency,27-Apr-10,Pension Services,HR Ops (HO),Capita Hartshead Ltd,840835,"723,959.00"
DEFRA,Environment Agency,15-Apr-10,Non Procurement Related,NW Regional HR Mgr,Capita Hartshead Ltd,840828,"114,706.00"
DEFRA,Environment Agency,27-Apr-10,"Marine, Coastal & Inland Waterways Services",Incident Management Manager,Capita Symonds Ltd,842729,"33,167.90"
DEFRA,Environment Agency,20-Apr-10,Main Contractors,HO Geomatics,Cartographical Surveys Ltd,843674,"37,626.85"
DEFRA,Environment Agency,22-Apr-10,Building Repair & Maintenance,NW South-Ops Delivery,Cheetham Hill Construction Ltd,829240,"56,983.19"
DEFRA,Environment Agency,06-Apr-10,Main Contractors,NW Capital WiP,Cheetham Hill Construction Ltd,839317,"55,907.02"
DEFRA,Environment Agency,13-Apr-10,"Marine, Coastal & Inland Waterways Services",NW South-Ops Delivery,Cheetham Hill Construction Ltd,829450,"36,103.20"
DEFRA,Environment Agency,06-Apr-10,Construction Service Providers,Nat Trading and Reg Services,Civil Aviation Authority,838749,"132,365.00"
DEFRA,Environment Agency,20-Apr-10,Non Procurement Related,Compliance & Technical Services,Coal Authority,843487,"144,519.02"
DEFRA,Environment Agency,22-Apr-10,Non Procurement Related,Compliance & Technical Services,Coal Authority,845368,"105,973.96"
DEFRA,Environment Agency,15-Apr-10,Systems Delivery,HO Capital WiP,Codegate Ltd,840645,"54,233.75"
DEFRA,Environment Agency,27-Apr-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,842719,"1,096,252.92"
DEFRA,Environment Agency,20-Apr-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,842255,"398,375.03"
