Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,07/06/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,214428,Consumption of medical dental and veterinary inventory,11652.02
Ministry of Defence,Ministry of Defence,12/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,11629.79
Ministry of Defence,Ministry of Defence,11/06/2013,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,215969,Utilities consumed - heating oil,11472.19
Ministry of Defence,Ministry of Defence,07/06/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,214447,Cost of clothing and textile services received,11447.75
Ministry of Defence,Ministry of Defence,21/06/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,219584,Spend on Inventory - General,11447.52
Ministry of Defence,Ministry of Defence,03/06/2013,Payment of utilities,Joint Forces Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,212494,Utilities consumed - gas,11433.97
Ministry of Defence,Ministry of Defence,04/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,213019,Cost of other material consumed,11432.84
Ministry of Defence,Ministry of Defence,25/06/2013,Payment of utilities,Defence Infrastructure Organisation ,E.ON UK PLC,NG1 9AH,220567,Utilities consumed - electricity,11369.23
Ministry of Defence,Ministry of Defence,27/06/2013,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,221748,External military training ,11353.58
Ministry of Defence,Ministry of Defence,21/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,219367,Cost of other material consumed,11350.71
Ministry of Defence,Ministry of Defence,12/06/2013,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,216319,Cost of other material consumed,11342.22
Ministry of Defence,Ministry of Defence,06/06/2013,Design services and minor equipment purchases,Joint Forces Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,214013,Equipment support project costs,11259.14
Ministry of Defence,Ministry of Defence,24/06/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,220063,Cost of clothing and textile services received,11206.74
Ministry of Defence,Ministry of Defence,03/06/2013,Fuel for military use,Defence Equipment & Support,HENTY OIL LTD,SW1E 5BH,212601,Cost of ground diesel fuel consumed,11154.53
Ministry of Defence,Ministry of Defence,11/06/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,215493,Consumption of medical dental and veterinary inventory,11095.9
Ministry of Defence,Ministry of Defence,26/06/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,220964,Freight movement costs,11067.75
Ministry of Defence,Ministry of Defence,03/06/2013,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,212878,Equipment support non-project costs,11050.9
Ministry of Defence,Ministry of Defence,10/06/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,215363,Military short term detached duty,11014.95
Ministry of Defence,Ministry of Defence,21/06/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,219306,Consumption of medical dental and veterinary inventory,11009.17
Ministry of Defence,Ministry of Defence,28/06/2013,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,221982,Utilities consumed - gas,10961.64
Ministry of Defence,Ministry of Defence,25/06/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,220773,Cost of clothing and textile services received,10943.38
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,212465,Cost of other material consumed,10906.89
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,218255,Freight movement costs,10898.2
Ministry of Defence,Ministry of Defence,20/06/2013,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,219194,Works - estate management,10824.16
Ministry of Defence,Ministry of Defence,19/06/2013,IT and communication services,Navy Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,218157,Line + telephone rental including commercial charge for use of radio frequencies,10808.68
Ministry of Defence,Ministry of Defence,17/06/2013,Estate management,Air Command,XEROX (UK) LIMITED,BN13 1QG,218053,Estate + facilities management services - accommodation inventory + service,10803
Ministry of Defence,Ministry of Defence,14/06/2013,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,217095,Fiscal asset under construction - capital in year addition,10779.14
Ministry of Defence,Ministry of Defence,12/06/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,216049,Cost of other material consumed,10768.23
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,220838,Consumption of medical dental and veterinary inventory,10748.41
Ministry of Defence,Ministry of Defence,10/06/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,215397,Cost of food purchases,10736.81
Ministry of Defence,Ministry of Defence,10/06/2013,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,C06 1HD,214992,Consumption of general inventory,10714.73
Ministry of Defence,Ministry of Defence,06/06/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,RH1 1SH,214006,Freight movement costs,10703.94
Ministry of Defence,Ministry of Defence,19/06/2013,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,218198,Utilities consumed - gas,10699.7
Ministry of Defence,Ministry of Defence,21/06/2013,Food and clothing,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,219483,Cost of food services,10694.32
Ministry of Defence,Ministry of Defence,19/06/2013,Food and clothing,Joint Forces Command,SERCO LIMITED,RG27 9UY,218564,Cost of clothing and textile services received,10657.77
Ministry of Defence,Ministry of Defence,06/06/2013,Fuel for military use,Defence Infrastructure Organisation ,HENTY OIL LTD,SW1E 5BH,214116,Cost of ground diesel fuel consumed,10656.96
Ministry of Defence,Ministry of Defence,20/06/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,218875,Cost of clothing and textile services received,10648.08
Ministry of Defence,Ministry of Defence,28/06/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,221851,Consumption of medical dental and veterinary inventory,10632.53
Ministry of Defence,Ministry of Defence,19/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,218062,Consumption of medical dental and veterinary inventory,10621.02
Ministry of Defence,Ministry of Defence,11/06/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,215969,Utilities consumed - heating oil,10604.41
Ministry of Defence,Ministry of Defence,20/06/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,219202,Cost of clothing and textile services received,10602.14
Ministry of Defence,Ministry of Defence,26/06/2013,Fees for professional services,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,220956,Fees for professional services excluding legal fees,10598.37
Ministry of Defence,Ministry of Defence,17/06/2013,Fuel for military use,Defence Infrastructure Organisation ,HARVEST ENERGY LIMITED,W1G 0PU,217651,Cost of ground diesel fuel consumed,10579.2
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,218524,Military short term detached duty,10561.4
Ministry of Defence,Ministry of Defence,03/06/2013,IT and communication services,Head Office & Corporate Services,CAPGEMINI UK PLC,GU21 6DB,212466,IT Services -internal costs,10560
Ministry of Defence,Ministry of Defence,28/06/2013,IT and communication services,Head Office & Corporate Services,CAPGEMINI UK PLC,GU21 6DB,221945,IT Services -internal costs,10560
Ministry of Defence,Ministry of Defence,25/06/2013,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,10496.73
Ministry of Defence,Ministry of Defence,05/06/2013,Spend on Inventory - General,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,213454,Spend on Inventory - General,10443.88
Ministry of Defence,Ministry of Defence,14/06/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,217397,Cost of other material consumed,10389.85
Ministry of Defence,Ministry of Defence,21/06/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,219566,Works services - excluding United States forces/NATO + married quarters,10374
Ministry of Defence,Ministry of Defence,27/06/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,221317,Consumption of medical dental and veterinary inventory,10310.56
Ministry of Defence,Ministry of Defence,04/06/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,212985,Consumption of medical dental and veterinary inventory,10280.31
Ministry of Defence,Ministry of Defence,06/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,213905,Consumption of medical dental and veterinary inventory,10264.17
Ministry of Defence,Ministry of Defence,21/06/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,219785,Cost of food services,10260.42
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,218226,Freight movement costs,10249.31
Ministry of Defence,Ministry of Defence,20/06/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,218897,Utilities consumed - heating oil,10247.21
Ministry of Defence,Ministry of Defence,06/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,RH1 1SH,214006,Freight movement costs,10243.96
Ministry of Defence,Ministry of Defence,06/06/2013,Spend on Inventory - General,Land Forces,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,214188,Spend on Inventory - General,10229.54
Ministry of Defence,Ministry of Defence,05/06/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,213307,Consumption of medical dental and veterinary inventory,10214.74
Ministry of Defence,Ministry of Defence,07/06/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,10194.5
Ministry of Defence,Ministry of Defence,14/06/2013,IT and communication services,Air Command,XEROX (UK) LIMITED,BN13 1QG,217396,Computer equipment costing below the capitalisation threshold,10165
Ministry of Defence,Ministry of Defence,24/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,220115,Medical health services,10134.33
Ministry of Defence,Ministry of Defence,20/06/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,218718,Cost of clothing and textile services received,10127.89
Ministry of Defence,Ministry of Defence,05/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,213307,Consumption of medical dental and veterinary inventory,10089.52
Ministry of Defence,Ministry of Defence,05/06/2013,Food and clothing,Joint Forces Command,TECHNOGYM U K LIMITED,RG12 8PE,213824,Cost of purchasing and repairing clothing,10057.44
Ministry of Defence,Ministry of Defence,19/06/2013,IT and communication services,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,218157,Line + telephone rental including commercial charge for use of radio frequencies,9959.7
Ministry of Defence,Ministry of Defence,17/06/2013,Food and clothing,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,217931,Cost of clothing and textile services received,9950.74
Ministry of Defence,Ministry of Defence,19/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,218680,Cost of other material consumed,9897.06
Ministry of Defence,Ministry of Defence,07/06/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,214429,Spend on Inventory - General,9850.49
Ministry of Defence,Ministry of Defence,05/06/2013,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,213575,Spend on Inventory - General,9832.29
Ministry of Defence,Ministry of Defence,21/06/2013,Spend on Inventory - General,Joint Forces Command,JAGUAR LAND ROVER LIMITED,CV3 4LF,177535,Spend on Inventory - General,9823.77
Ministry of Defence,Ministry of Defence,06/06/2013,Fees for professional services,Defence Infrastructure Organisation ,URS INFRASTRUCTURE & ENVIRONMENT UK LIMITED,RG21 7PP,214404,Fees for professional services excluding legal fees,9812.09
Ministry of Defence,Ministry of Defence,07/06/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,214897,Cost of other material consumed,9645.98
Ministry of Defence,Ministry of Defence,20/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,9636.66
Ministry of Defence,Ministry of Defence,05/06/2013,Purchase of inventory and services ,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,213454,Cost of other material consumed,9573.5
Ministry of Defence,Ministry of Defence,24/06/2013,Spend on Inventory - General,Joint Forces Command,BUNZL UK LIMITED,W1H 7JT,177573,Spend on Inventory - General,9531.96
Ministry of Defence,Ministry of Defence,07/06/2013,Fees for professional services,Joint Forces Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,214553,Fees for professional services excluding legal fees,9523.98
Ministry of Defence,Ministry of Defence,14/06/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,217111,Spend on Inventory - General,9506.86
Ministry of Defence,Ministry of Defence,24/06/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,220445,Cost of other material consumed,9496.91
Ministry of Defence,Ministry of Defence,14/06/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,JOSEPH GLEAVE & SON LTD,M32 0NB,217111,Spend on Inventory - General,9477.69
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,212976,Cost of other material consumed,9474.93
Ministry of Defence,Ministry of Defence,28/06/2013,Externally delivered education and training,Air Command,ATOS IT SERVICES UK LIMITED,WV10 6UH,221885,External military training ,9461.25
Ministry of Defence,Ministry of Defence,13/06/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,216793,Cost of food services,9434.49
Ministry of Defence,Ministry of Defence,10/06/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,215010,Information technology services,9426
Ministry of Defence,Ministry of Defence,27/06/2013,Design services and minor equipment purchases,Defence Equipment & Support,CRANFIELD AEROSPACE LTD,MK43 0AL,221447,Equipment support project costs,9348
Ministry of Defence,Ministry of Defence,06/06/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,214188,Spend on Inventory - General,9317.96
Ministry of Defence,Ministry of Defence,13/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,COYLE PERSONNEL PLC,HA1 1BE,216457,Medical health services,9289.19
Ministry of Defence,Ministry of Defence,20/06/2013,Fuel for military use,Defence Infrastructure Organisation ,HENTY OIL LTD,SW1E 5BH,218914,Cost of ground diesel fuel consumed,9286.2
Ministry of Defence,Ministry of Defence,07/06/2013,Payment of utilities,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,214552,Utilities consumed - water + sewage,9285.94
Ministry of Defence,Ministry of Defence,21/06/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,219483,Cost of clothing and textile services received,9255.94
Ministry of Defence,Ministry of Defence,10/06/2013,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,C06 1HD,214992,Consumption of general inventory,9249.47
Ministry of Defence,Ministry of Defence,25/06/2013,IT and communication services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,220580,Computer equipment costing below the capitalisation threshold,9227.89
Ministry of Defence,Ministry of Defence,06/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,213991,Medical health services,9183.55
Ministry of Defence,Ministry of Defence,13/06/2013,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,216531,Cost of other material consumed,9168.21
Ministry of Defence,Ministry of Defence,28/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,221851,Consumption of medical dental and veterinary inventory,9162.01
Ministry of Defence,Ministry of Defence,27/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,221416,Medical health services,9146.06
Ministry of Defence,Ministry of Defence,24/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,219940,Cost of other material consumed,9141.93
Ministry of Defence,Ministry of Defence,25/06/2013,IT and communication services,Navy Command,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,220648,Information technology services,9141.51
Ministry of Defence,Ministry of Defence,19/06/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,218310,Utilities consumed - heating oil,9061.72
Ministry of Defence,Ministry of Defence,20/06/2013,Administration,Air Command,WILLIS LIMITED,IP1 1TA,219292,General administration,9047.57
Ministry of Defence,Ministry of Defence,11/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,215616,Freight movement costs,9044.3
Ministry of Defence,Ministry of Defence,05/06/2013,Spend on Inventory - General,Navy Command,FORBO FLOORING UK LIMITED,DE5 3NT,213500,Spend on Inventory - General,9022.86
Ministry of Defence,Ministry of Defence,20/06/2013,Estate management,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,218825,Estate + facilities management services - accommodation inventory + service,9009
Ministry of Defence,Ministry of Defence,27/06/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,221317,Consumption of medical dental and veterinary inventory,9004.43
Ministry of Defence,Ministry of Defence,21/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,219414,Medical health services,8917.97
Ministry of Defence,Ministry of Defence,10/06/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,214973,Consumption of engineering and technical inventory,8879.68
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,218524,Military short term detached duty,8869.8
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,221310,Cost of other material consumed,8864.83
Ministry of Defence,Ministry of Defence,28/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,222413,Cost of other material consumed,8858.68
Ministry of Defence,Ministry of Defence,17/06/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,218019,Estate + facilities management services - accommodation inventory + service,8849.9
Ministry of Defence,Ministry of Defence,20/06/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,8827.36
Ministry of Defence,Ministry of Defence,17/06/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,217558,Freight movement costs,8777.7
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,220907,Consumption of engineering and technical inventory,8750.68
Ministry of Defence,Ministry of Defence,28/06/2013,Property leases,Navy Command,MODUS SERVICES LIMITED,SW1A 2HB,222150,Property non dwellings private finance initiative - service concession arrangement service charge,8731.22
Ministry of Defence,Ministry of Defence,28/06/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,222413,Cost of other material consumed,8713.89
Ministry of Defence,Ministry of Defence,07/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Army leave travel long term detached duty including warrants and get you home scheme,8681.73
Ministry of Defence,Ministry of Defence,07/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,214477,Cost of other material consumed,8679.51
Ministry of Defence,Ministry of Defence,27/06/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,221845,Cost of other material consumed,8678.57
Ministry of Defence,Ministry of Defence,19/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,218164,Medical health services,8666.46
Ministry of Defence,Ministry of Defence,25/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,220492,Cost of other material consumed,8659.06
Ministry of Defence,Ministry of Defence,05/06/2013,Payment of utilities,Defence Infrastructure Organisation ,SCOTTISH POWER PLC,G44 4BE,213782,Utilities consumed - electricity,8608.66
Ministry of Defence,Ministry of Defence,17/06/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,217558,Freight movement costs,8518.85
Ministry of Defence,Ministry of Defence,03/06/2013,Design services and minor equipment purchases,Defence Equipment & Support,FBS LIMITED,RG24 8AG,212567,Equipment support non-project costs,8469
Ministry of Defence,Ministry of Defence,24/06/2013,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,219976,Hire charges IT and communications,8464.79
Ministry of Defence,Ministry of Defence,03/06/2013,Design services and minor equipment purchases,Land Forces,FBS LIMITED,RG24 8AG,212567,Equipment support non-project costs,8446
Ministry of Defence,Ministry of Defence,11/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,215541,Cost of other material consumed,8380.74
Ministry of Defence,Ministry of Defence,24/06/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,177573,Spend on Inventory - General,8371.32
Ministry of Defence,Ministry of Defence,24/06/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,220048,Freight movement costs,8366.28
Ministry of Defence,Ministry of Defence,10/06/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,215049,Freight movement costs,8362.56
Ministry of Defence,Ministry of Defence,24/06/2013,Design services and minor equipment purchases,Defence Equipment & Support,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,220158,Post design services which are not capitalised,8346.32
Ministry of Defence,Ministry of Defence,19/06/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,218094,Cost of clothing and textile services received,8340.93
Ministry of Defence,Ministry of Defence,11/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,215493,Consumption of medical dental and veterinary inventory,8293.39
Ministry of Defence,Ministry of Defence,11/06/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,215998,Computer equipment costing below the capitalisation threshold,8283.39
Ministry of Defence,Ministry of Defence,25/06/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,220452,Consumption of medical dental and veterinary inventory,8278.18
Ministry of Defence,Ministry of Defence,24/06/2013,Purchase of inventory and services ,Joint Forces Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,220417,Cost of other material consumed,8267.11
Ministry of Defence,Ministry of Defence,17/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,218054,Cost of other material consumed,8212.73
Ministry of Defence,Ministry of Defence,03/06/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,212878,Works - estate management,8202.19
Ministry of Defence,Ministry of Defence,27/06/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,221537,Medical health services,8169.97
Ministry of Defence,Ministry of Defence,25/06/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,220577,Cost of clothing and textile services received,8153.04
Ministry of Defence,Ministry of Defence,27/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,221317,Consumption of medical dental and veterinary inventory,8134.58
Ministry of Defence,Ministry of Defence,05/06/2013,Fees for professional services,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,213454,Fees for professional services excluding legal fees,8078.45
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,220838,Consumption of medical dental and veterinary inventory,8070.69
Ministry of Defence,Ministry of Defence,24/06/2013,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,220010,Estate + facilities management services - accommodation inventory + service,8064.65
Ministry of Defence,Ministry of Defence,19/06/2013,Externally delivered education and training,Joint Forces Command,DETICA LIMITED,GU2 7YP,218224,External military training ,8064
Ministry of Defence,Ministry of Defence,07/06/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,214428,Consumption of medical dental and veterinary inventory,8059.66
Ministry of Defence,Ministry of Defence,05/06/2013,Spend on Inventory - General,Joint Forces Command,JAGUAR LAND ROVER LIMITED,CV3 4LF,177306,Spend on Inventory - General,8006.57
Ministry of Defence,Ministry of Defence,21/06/2013,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,219522,Fees for professional services excluding legal fees,8000
Ministry of Defence,Ministry of Defence,21/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,7948.21
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,212370,Consumption of medical dental and veterinary inventory,7924.76
Ministry of Defence,Ministry of Defence,25/06/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,220601,Utilities consumed - heating oil,7808.1
Ministry of Defence,Ministry of Defence,10/06/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,214961,Cost of other material consumed,7807.27
Ministry of Defence,Ministry of Defence,20/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,218842,Freight movement costs,7791.95
