Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Home Office,CRB - Criminal Records Bureau,02/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001329844,"105,739.20"
Home Office,CRB - Criminal Records Bureau,05/11/2012,Police Authorities,CRB - Criminal Records Bureau,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001330268,"528,083.74"
Home Office,CRB - Criminal Records Bureau,07/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001331492,"-47,341.20"
Home Office,CRB - Criminal Records Bureau,07/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001331492,"47,341.20"
Home Office,CRB - Criminal Records Bureau,08/11/2012,Consultancy,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001332007,"188,268.00"
Home Office,CRB - Criminal Records Bureau,08/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001332007,"365,784.00"
Home Office,CRB - Criminal Records Bureau,08/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001332007,"148,782.00"
Home Office,CRB - Criminal Records Bureau,12/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001333137,"81,464.40"
Home Office,CRB - Criminal Records Bureau,12/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001333137,"113,715.60"
Home Office,CRB - Criminal Records Bureau,13/11/2012,Police Authorities,CRB - Criminal Records Bureau,BRITISH TRANSPORT POLICE,1001333848,"68,298.51"
Home Office,CRB - Criminal Records Bureau,13/11/2012,Police Authorities,CRB - Criminal Records Bureau,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER,1001333853,"36,810.13"
Home Office,CRB - Criminal Records Bureau,13/11/2012,Business Process Outsourcing,CRB - Criminal Records Bureau,CAPITA BUSINESS SERVICES LTD,1001333856,"2,130,658.99"
