,,,"Spend over £25,000 - Publication template",,,,
,,,,,,,
,,,,,,,
Procurement led,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount 
DEFRA,The Environment Agency,25-Jan-11,"Marine, Coastal & Inland Waterways Services",Wessex-Operations Delivery,Nomenca Ltd,2247473,"31,572.36"
DEFRA,The Environment Agency,06-Jan-11,Environmental Services,Wessex-Operations Delivery,365 Environmental Services Ltd,2245589,"37,291.01"
DEFRA,The Environment Agency,27-Jan-11,Environmental Services,Wessex - Flood Risk Management,365 Environmental Services Ltd,2247574,"34,347.00"
DEFRA,The Environment Agency,27-Jan-11,Environmental Services,Wessex - Flood Risk Management,Tilhill Forestry Ltd,2247856,"25,274.17"
DEFRA,The Environment Agency,13-Jan-11,Environmental Services,Wales Wildlife and Environment,Wye & Usk Foundation,2034224,"36,684.41"
DEFRA,The Environment Agency,06-Jan-11,Environmental Services,Wales Water and Environment,Welsh Water,2034124,"1,696,903.28"
DEFRA,The Environment Agency,18-Jan-11,Environmental Services,Wales Water and Environment,Welsh Water,2034315,"77,223.94"
DEFRA,The Environment Agency,04-Jan-11,Building Repair & Maintenance,Wales Regional Facilities,Integral UK Ltd,2034039,"53,037.41"
DEFRA,The Environment Agency,18-Jan-11,Purchase,Wales Plant Purchase,CNH UK Ltd,2034243,"111,783.26"
DEFRA,The Environment Agency,04-Jan-11,Main Contractors,Construction Work in Progress,William Hughes Civil Engineering Ltd,2034054,"92,801.46"
DEFRA,The Environment Agency,25-Jan-11,Building Repair & Maintenance,Wales - Regional Facilities,Integral UK Ltd,2034389,"45,983.91"
DEFRA,The Environment Agency,27-Jan-11,Fleet Management,Vehicle Incidents,Royal & Sunalliance,2247815,"71,698.52"
DEFRA,The Environment Agency,25-Jan-11,Fleet Management,Vehicle Incidents,Nationwide Network Services,2247466,"62,651.45"
DEFRA,The Environment Agency,04-Jan-11,Fleet Management,Vehicle Incidents,Nationwide Network Services,2245520,"49,813.38"
DEFRA,The Environment Agency,27-Jan-11,Fleet Management,Vehicle Incidents,Nationwide Network Services,2247778,"36,757.15"
DEFRA,The Environment Agency,25-Jan-11,Fleet Management,Vehicle Incidents,Gallagher Bassett,2247396,"25,547.10"
DEFRA,The Environment Agency,27-Jan-11,Gas,Various sites,Corona Energy,2247657,"42,784.52"
DEFRA,The Environment Agency,27-Jan-11,Electricity,Various sites,British Gas Business,2247622,"92,502.61"
DEFRA,The Environment Agency,11-Jan-11,Electricity,Various sites,Central Networks,114612,"84,356.18"
DEFRA,The Environment Agency,04-Jan-11,Electricity,Various sites,Southern Electric,2034049,"49,285.55"
DEFRA,The Environment Agency,20-Jan-11,Electricity,Various sites,EDF Energy Ltd,2247031,"35,236.08"
DEFRA,The Environment Agency,06-Jan-11,Electricity,Various sites,Southern Electric,2245752,"30,844.73"
DEFRA,The Environment Agency,11-Jan-11,"Marine, Coastal & Inland Waterways Services",Thames Region Waterways,Port Of London Authority,2246048,"46,797.51"
DEFRA,The Environment Agency,20-Jan-11,"Marine, Coastal & Inland Waterways Services",Thames Region Nuclear Regulation Manager,Jeremy Benn Associates Ltd,2247109,"53,916.86"
DEFRA,The Environment Agency,27-Jan-11,"Marine, Coastal & Inland Waterways Services",Thames Region Waterways,Port Of London Authority,2247801,"119,344.43"
DEFRA,The Environment Agency,27-Jan-11,Legal Services,Thames Construction Work In Progress,Kidd Rapinet Solicitors,2247749,"36,747.02"
DEFRA,The Environment Agency,11-Jan-11,Main Contractors,SW Devon & Cornwall-Area Manager,United Utilities Industrial Ltd,2246118,"243,414.90"
DEFRA,The Environment Agency,11-Jan-11,Main Contractors,Southern Region Work in Progress,Pevensey Coastal Defence Ltd,2246041,"219,404.26"
DEFRA,The Environment Agency,04-Jan-11,Environmental Services,Southern Region Work in Progress,Land & Water Services Ltd,2245499,"132,347.42"
DEFRA,The Environment Agency,18-Jan-11,Main Contractors,Southern Region Operations Delivery,Islandwide Grounds Maintenance Ltd,2246700,"31,827.37"
DEFRA,The Environment Agency,04-Jan-11,Environmental Services,Southern Region Flood Risk Management,Aquajet GB Ltd,2245394,"31,702.42"
DEFRA,The Environment Agency,13-Jan-11,Environmental Services,Southern Region Environmental Management,Land & Water Services Ltd,2246345,"42,731.26"
DEFRA,The Environment Agency,18-Jan-11,Main Contractors,South East-Waterways,Land & Water Services Ltd,2246735,"212,582.22"
DEFRA,The Environment Agency,13-Jan-11,Security,South East-Tidal Defence Manager,MITIE Security London Ltd,2246366,"71,540.37"
DEFRA,The Environment Agency,25-Jan-11,"Marine, Coastal & Inland Waterways Services",South East-Tidal Defence Manager,Port Of London Authority,2247491,"25,093.75"
DEFRA,The Environment Agency,18-Jan-11,Building Management,South East-Tidal Defence Manager,Port Of London Authority,2246807,"84,035.65"
DEFRA,The Environment Agency,20-Jan-11,Main Contractors,South East-Operations Delivery,J Breheny Contractors Ltd,2247103,"161,679.41"
DEFRA,The Environment Agency,04-Jan-11,Main Contractors,South East-Operations Delivery,Crawley Borough Council,2245430,"40,140.94"
DEFRA,The Environment Agency,04-Jan-11,Environmental Services,"Research, Monitoring and Innovation",EPSRC,2245447,"125,000.00"
DEFRA,The Environment Agency,04-Jan-11,Rail,Rail Travel,Redfern Travel Ltd,2245539,"164,988.92"
DEFRA,The Environment Agency,20-Jan-11,Rail,Rail Travel,Redfern Travel Ltd,2247191,"30,463.47"
