Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,,,,,,,,
,·         Calor Gas Supplies,,,,,,,,,,,
,·         Pressure Washers/Steam Cleaners,,,,,,,,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,,,,,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,,,,,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,,,,,,,,


MoD GPC TRANSPARENCY DATA FOR FEB 2014,,,,,,,,,,,,
UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction,,,,,,,
MODGPC80750,10-Feb-14,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"3,990.00",80750,,,,,,,
MODGPC80751,07-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,576.00",80751,,,,,,,
MODGPC80752,04-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"4,816.80",80752,,,,,,,
MODGPC80753,07-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"3,240.00",80753,,,,,,,
MODGPC80754,06-Feb-14,Print and Advertising              , MISC PUBLISHING & PRINTING,904.80,80754,,,,,,,
MODGPC80755,04-Feb-14,Professional Services              , MISC PERSONAL SERV - DEF,"1,353.00",80755,,,,,,,
MODGPC80756,10-Feb-14,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,366.20",80756,,,,,,,
MODGPC80757,13-Feb-14,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,188.00",80757,,,,,,,
MODGPC80758,06-Feb-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,"14,817.07",80758,,,,,,,
MODGPC80759,07-Feb-14,Telecommunication Services         , TELECOMMUNICATION SERVICES,632.74,80759,,,,,,,
MODGPC80760,11-Feb-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"5,151.48",80760,,,,,,,
MODGPC80761,13-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,168.00",80761,,,,,,,
MODGPC80762,05-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,296.00",80762,,,,,,,
MODGPC80763,05-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,676.69",80763,,,,,,,
MODGPC80764,07-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,099.12",80764,,,,,,,
MODGPC80765,07-Feb-14,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","1,667.55",80765,,,,,,,
MODGPC80766,06-Feb-14,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,553.90,80766,,,,,,,
MODGPC80767,13-Feb-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,148.06",80767,,,,,,,
MODGPC80768,13-Feb-14,General Retail and Wholesale       , DEPARTMENT STORES,"1,016.97",80768,,,,,,,
MODGPC80769,13-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,052.08",80769,,,,,,,
MODGPC80770,11-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,816.80",80770,,,,,,,
MODGPC80771,03-Feb-14,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,966.61,80771,,,,,,,
MODGPC80772,05-Feb-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,696.00,80772,,,,,,,
MODGPC80773,05-Feb-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,740.00",80773,,,,,,,
MODGPC80774,07-Feb-14,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,542.57,80774,,,,,,,
MODGPC80775,03-Feb-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,763.20,80775,,,,,,,
MODGPC80776,12-Feb-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,"6,506.30",80776,,,,,,,
MODGPC80777,06-Feb-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,"7,924.80",80777,,,,,,,
MODGPC80778,04-Feb-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,122.50",80778,,,,,,,
MODGPC80779,11-Feb-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,262.25",80779,,,,,,,
MODGPC80780,06-Feb-14,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,779.00,80780,,,,,,,
MODGPC80781,10-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,"2,899.26",80781,,,,,,,
MODGPC80782,11-Feb-14,Hotels/Restaurants/Bars               , RESTAURANTS,"1,360.68",80782,,,,,,,
MODGPC80783,04-Feb-14,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"1,101.12",80783,,,,,,,
MODGPC80784,04-Feb-14,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,714.00,80784,,,,,,,
MODGPC80785,12-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,066.00",80785,,,,,,,
MODGPC80786,12-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"4,805.00",80786,,,,,,,
MODGPC80787,03-Feb-14,Leisure Activities                 , THEATRICAL PRODUCERS,"3,686.50",80787,,,,,,,
MODGPC80788,13-Feb-14,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,769.98,80788,,,,,,,
MODGPC80789,04-Feb-14,Miscellaneous Industrial/Commercial, MISC REPAIR SERVICES,570.00,80789,,,,,,,
MODGPC80790,07-Feb-14,Print and Advertising              , MISC PUBLISHING & PRINTING,540.00,80790,,,,,,,
MODGPC80791,07-Feb-14,Print and Advertising              , MISC PUBLISHING & PRINTING,540.00,80791,,,,,,,
MODGPC80792,03-Feb-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,690.00,80792,,,,,,,
MODGPC80793,04-Feb-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"4,990.10",80793,,,,,,,
MODGPC80794,11-Feb-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"4,990.10",80794,,,,,,,
MODGPC80795,06-Feb-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"1,521.96",80795,,,,,,,
MODGPC80796,10-Feb-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"28,888.60",80796,,,,,,,
MODGPC80797,10-Feb-14,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"1,241.86",80797,,,,,,,
MODGPC80798,13-Feb-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,508.83,80798,,,,,,,
MODGPC80799,10-Feb-14,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,566.02,80799,,,,,,,
MODGPC80800,11-Feb-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,665.64,80800,,,,,,,
MODGPC80801,05-Feb-14,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"2,838.00",80801,,,,,,,
MODGPC80802,07-Feb-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"42,777.60",80802,,,,,,,
MODGPC80803,04-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,520.12,80803,,,,,,,
MODGPC80804,10-Feb-14,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,503.04,80804,,,,,,,
MODGPC80805,04-Feb-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,557.05,80805,,,,,,,
MODGPC80806,04-Feb-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,182.24",80806,,,,,,,
MODGPC80807,12-Feb-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,440.00",80807,,,,,,,
MODGPC80808,11-Feb-14,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,092.37",80808,,,,,,,
MODGPC80809,13-Feb-14,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,604.92,80809,,,,,,,
MODGPC80810,06-Feb-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"4,022.40",80810,,,,,,,
MODGPC80811,06-Feb-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,509.83,80811,,,,,,,
MODGPC80812,12-Feb-14,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,128.00",80812,,,,,,,
MODGPC80813,07-Feb-14,Books and Periodicals              , BOOK STORES,704.96,80813,,,,,,,
MODGPC80814,04-Feb-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"7,109.75",80814,,,,,,,
MODGPC80815,04-Feb-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"9,598.18",80815,,,,,,,
MODGPC80816,07-Feb-14,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,924.00,80816,,,,,,,
MODGPC80817,03-Feb-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,497.72",80817,,,,,,,
MODGPC80818,03-Feb-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,794.36",80818,,,,,,,
MODGPC80819,03-Feb-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"3,596.04",80819,,,,,,,
MODGPC80820,03-Feb-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,862.16",80820,,,,,,,
MODGPC80821,06-Feb-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"4,453.20",80821,,,,,,,
MODGPC80822,13-Feb-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,540.00,80822,,,,,,,
MODGPC80823,13-Feb-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"1,296.00",80823,,,,,,,
MODGPC80824,12-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,904.80,80824,,,,,,,
MODGPC80825,04-Feb-14,Miscellaneous Industrial/Commercial, TOOL HIRE,960.00,80825,,,,,,,
MODGPC80826,04-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"7,086.00",80826,,,,,,,
MODGPC80827,04-Feb-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,367.40",80827,,,,,,,
MODGPC80828,06-Feb-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"2,806.80",80828,,,,,,,
MODGPC80829,13-Feb-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,292.40",80829,,,,,,,
MODGPC80830,04-Feb-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,912.32",80830,,,,,,,
MODGPC80831,07-Feb-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,706.50,80831,,,,,,,
MODGPC80832,07-Feb-14,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"1,282.50",80832,,,,,,,
MODGPC80833,07-Feb-14,General Retail and Wholesale       , DISCOUNT STORES,"1,208.89",80833,,,,,,,
MODGPC80834,06-Feb-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,631.47,80834,,,,,,,
MODGPC80835,06-Feb-14,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"2,964.66",80835,,,,,,,
MODGPC80836,06-Feb-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"4,728.00",80836,,,,,,,
MODGPC80837,13-Feb-14,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"2,218.91",80837,,,,,,,
MODGPC80838,05-Feb-14,Estate and Garden Services         , FLORISTS,948.86,80838,,,,,,,
MODGPC80839,06-Feb-14,Estate and Garden Services         , FLORISTS,896.50,80839,,,,,,,
MODGPC80840,06-Feb-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"16,069.74",80840,,,,,,,
MODGPC80841,03-Feb-14,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,702.00,80841,,,,,,,
MODGPC80842,05-Feb-14,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"3,837.13",80842,,,,,,,
MODGPC80843,13-Feb-14,Print and Advertising              , MISC PUBLISHING & PRINTING,590.00,80843,,,,,,,
MODGPC80844,12-Feb-14,Print and Advertising              , MISC PUBLISHING & PRINTING,897.60,80844,,,,,,,
MODGPC80845,12-Feb-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,539.40,80845,,,,,,,
MODGPC80846,03-Feb-14,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",822.00,80846,,,,,,,
MODGPC80847,04-Feb-14,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","1,256.34",80847,,,,,,,
MODGPC80848,05-Feb-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,824.15,80848,,,,,,,
MODGPC80849,04-Feb-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,523.44,80849,,,,,,,
MODGPC80850,07-Feb-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,688.82,80850,,,,,,,
MODGPC80851,11-Feb-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,533.30,80851,,,,,,,
MODGPC80852,06-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,771.61,80852,,,,,,,
MODGPC80853,14-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,840.79,80853,,,,,,,
MODGPC80854,07-Feb-14,Hotels/Restaurants/Bars               , BARS/TAVERNS/LOUNGES/DISCOS,925.05,80854,,,,,,,
MODGPC80855,11-Feb-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,472.20",80855,,,,,,,
MODGPC80856,06-Feb-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"4,800.00",80856,,,,,,,
MODGPC80857,13-Feb-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"4,939.20",80857,,,,,,,
MODGPC80858,10-Feb-14,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"7,455.60",80858,,,,,,,
MODGPC80859,10-Feb-14,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"7,455.60",80859,,,,,,,
MODGPC80860,10-Feb-14,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"1,126.80",80860,,,,,,,
MODGPC80861,12-Feb-14,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"2,044.75",80861,,,,,,,
MODGPC80862,06-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,941.14",80862,,,,,,,
MODGPC80863,04-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,137.80",80863,,,,,,,
MODGPC80864,04-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"4,489.38",80864,,,,,,,
MODGPC80865,04-Feb-14,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"5,373.90",80865,,,,,,,
MODGPC80866,07-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,819.36,80866,,,,,,,
MODGPC80867,05-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,871.95,80867,,,,,,,
MODGPC80868,11-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,888.53,80868,,,,,,,
MODGPC80869,11-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,517.89",80869,,,,,,,
MODGPC80870,06-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,078.67",80870,,,,,,,
MODGPC80871,05-Feb-14,General Retail and Wholesale       , FLOOR COVERING STORES,"1,470.00",80871,,,,,,,
MODGPC80872,05-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,609.60,80872,,,,,,,
MODGPC80873,07-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,799.58,80873,,,,,,,
MODGPC80874,07-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,573.91,80874,,,,,,,
MODGPC80875,11-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,655.49,80875,,,,,,,
MODGPC80876,12-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,066.87",80876,,,,,,,
MODGPC80877,06-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,332.16",80877,,,,,,,
MODGPC80878,06-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,600.10",80878,,,,,,,
MODGPC80879,05-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,464.64",80879,,,,,,,
MODGPC80880,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,302.06",80880,,,,,,,
MODGPC80881,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,830.88,80881,,,,,,,
MODGPC80882,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,187.02",80882,,,,,,,
MODGPC80883,07-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,871.10",80883,,,,,,,
MODGPC80884,04-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,065.17",80884,,,,,,,
MODGPC80885,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,600.07,80885,,,,,,,
MODGPC80886,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,029.97",80886,,,,,,,
MODGPC80887,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,152.84",80887,,,,,,,
MODGPC80888,05-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"4,956.91",80888,,,,,,,
MODGPC80889,11-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,219.52",80889,,,,,,,
MODGPC80890,11-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,660.96,80890,,,,,,,
MODGPC80891,12-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,893.52,80891,,,,,,,
MODGPC80892,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,646.57",80892,,,,,,,
MODGPC80893,03-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,427.35",80893,,,,,,,
MODGPC80894,11-Feb-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,910.66,80894,,,,,,,
MODGPC80895,04-Feb-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,418.40",80895,,,,,,,
MODGPC80896,13-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,522.70,80896,,,,,,,
MODGPC80897,05-Feb-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,750.00,80897,,,,,,,
MODGPC80898,07-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"2,496.67",80898,,,,,,,
MODGPC80899,04-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"1,056.06",80899,,,,,,,
MODGPC80900,10-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,595.02,80900,,,,,,,
MODGPC80901,10-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,617.80,80901,,,,,,,
MODGPC80902,10-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,821.74,80902,,,,,,,
MODGPC80903,04-Feb-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"1,313.64",80903,,,,,,,
MODGPC80904,03-Feb-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,384.80",80904,,,,,,,
MODGPC80905,03-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"1,021.68",80905,,,,,,,
MODGPC80906,03-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"1,135.20",80906,,,,,,,
MODGPC80907,03-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"1,782.30",80907,,,,,,,
MODGPC80908,07-Feb-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,732.00,80908,,,,,,,
MODGPC80909,10-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,837.58,80909,,,,,,,
MODGPC80910,10-Feb-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,651.84,80910,,,,,,,
MODGPC80911,03-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,912.46,80911,,,,,,,
MODGPC80912,04-Feb-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,696.00,80912,,,,,,,
MODGPC80913,06-Feb-14,"Office Stationery, Equipment and Su", STATIONERY STORES,597.22,80913,,,,,,,
MODGPC80914,12-Feb-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,528.00,80914,,,,,,,
MODGPC80915,11-Feb-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"4,150.00",80915,,,,,,,
MODGPC80916,03-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,660.62,80916,,,,,,,
MODGPC80917,04-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,607.11,80917,,,,,,,
MODGPC80918,11-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,660.62,80918,,,,,,,
MODGPC80919,12-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,660.62,80919,,,,,,,
MODGPC80920,13-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,660.62,80920,,,,,,,
MODGPC80921,07-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,665.46,80921,,,,,,,
MODGPC80922,07-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,666.12,80922,,,,,,,
MODGPC80923,07-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,665.46,80923,,,,,,,
MODGPC80924,07-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,652.15,80924,,,,,,,
MODGPC80925,11-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,"1,176.00",80925,,,,,,,
MODGPC80926,11-Feb-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,"1,440.00",80926,,,,,,,
MODGPC80927,12-Feb-14,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"3,240.00",80927,,,,,,,
MODGPC80928,05-Feb-14,Telecommunication Services         , TELECOMMUNICATION SERVICES,506.79,80928,,,,,,,
MODGPC80929,05-Feb-14,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"2,485.00",80929,,,,,,,
MODGPC80930,07-Feb-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,781.56,80930,,,,,,,
MODGPC80931,05-Feb-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,620.00,80931,,,,,,,
MODGPC80932,12-Feb-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,507.60,80932,,,,,,,
MODGPC80933,03-Feb-14,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,512.12,80933,,,,,,,
