Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,May-10,Other Current Payments (GB),Environment and Rural Group,A C R E,4857,"£73,437.50"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Environment and Rural Group,A C R E,4856,"£437,500.00"
DEFRA,Core Dept,May-10,Overhead Incidental Expenses,Environment and Rural Group,A C R E,4850,"£29,693.27"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,A C R E,4861,"£70,000.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP044487,"£33,272.63"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP044485,"£34,668.40"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP044537,"£29,424.41"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,1.11E+12,"£31,919.85"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,1.11E+12,"£25,003.31"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,1.11E+12,"£38,188.97"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,1.11E+12,"£79,010.53"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,1.11E+12,"£63,370.10"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,A D A S UK Ltd,140510,"£89,206.00"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Food and Farming Group,A E A Technology - SPM Lead Co,6139026,"£25,733.16"
DEFRA,Core Dept,May-10,Other Current Payments E,Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139066,"£32,057.93"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6138888,"£94,000.00"
DEFRA,Core Dept,May-10,Other Current Payments E,Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139078,"£30,487.48"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139090,"£36,953.75"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139077,"£62,412.36"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139150,"£26,335.78"
DEFRA,Core Dept,May-10,Other Current Payments E,Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139259,"£420,138.44"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,A E A Technology - SPM Lead Co,6139316,"£25,446.48"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139281,"£29,020.15"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6139092,"£26,208.02"
DEFRA,Core Dept,May-10,Consultancy Non-Scheme,Environment and Rural Group,A E A Technology plc,6138941,"£81,779.03"
DEFRA,Core Dept,May-10,Other Current Payments UK,Environment and Rural Group,A E A Technology plc,6138915,"£26,341.15"
DEFRA,Core Dept,May-10,Other Current Payments E,Strategy and Evidence Group,A E A Technology plc,6138369,"£64,087.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,6139196,"£47,883.60"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,100510,"£63,600.39"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,1.01E+12,"£63,600.29"
DEFRA,Core Dept,May-10,Other Current Payments UK,Environment and Rural Group,A E A Technology plc,6139249,"£88,125.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,6139205,"£30,333.80"
DEFRA,Core Dept,May-10,Other Current Payments E,Food and Farming Group,A H D B,180001187,"£30,187.50"
DEFRA,Core Dept,May-10,Consultancy Non-Scheme,Strategy and Evidence Group,Acadent Ltd,ACADEFRAFCD0310,"£45,237.50"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Allerdale Borough Council,300410,"£28,467.00"
DEFRA,Core Dept,May-10,Consultancy Non-Scheme,Law and Corporate Services,Alpine Resourcing Ltd,5652,"£25,523.49"
DEFRA,Core Dept,May-10,Computer and IT Services (Non-DELTA Exp),Law and Corporate Services,Alpine Resourcing Ltd,5593,"£48,360.43"
DEFRA,Core Dept,May-10,Other Current Payments E,Strategy and Evidence Group,Animal Health,5000000125,"£33,400.00"
DEFRA,Core Dept,May-10,Other Current Payments E,Food and Farming Group,Animal Health,5000000241,"£54,523.00"
DEFRA,Core Dept,May-10,Current Transfers UK,Strategy and Evidence Group,B B S R C,6995,"£235,046.06"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,B E T A Technology Ltd,4649,"£25,934.22"
DEFRA,Core Dept,May-10,GPC Card,Central Finance Group,Barclaycard Business Issuing,4.72E+23,"£340,509.87"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Barnsley Metropolitan Borough ,180510,"£143,456.68"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bath & North East Somerset Cou,180510,"£120,055.80"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bedford Borough Council,180510,"£106,890.42"
DEFRA,Core Dept,May-10,Current Grants E,Environment and Rural Group,Birdlife International,270410,"£25,639.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Birmingham City Council,210410,"£107,100.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Birmingham City Council,300410,"£49,300.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Birmingham City Council.,180510,"£683,149.21"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Blackburn With Darwen Borough ,180510,"£93,755.47"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Blackpool Borough Council,180510,"£102,345.77"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bolton Metropolitan District C,180510,"£175,000.41"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Borough Of Poole,210410,"£36,695.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Borough Of Poole,180510,"£86,571.64"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bournemouth Borough Council,180510,"£102,198.75"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bracknell Forest Borough Counc,180510,"£80,369.20"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bradford Metropolitan District,180510,"£327,652.50"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Breckland Council,210410,"£91,948.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Brent Council,210410,"£51,673.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Brighton & Hove Council,180510,"£164,468.64"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bristol City Council,180510,"£284,119.77"
DEFRA,Core Dept,May-10,Current Subsidies To Public Corporations,Environment and Rural Group,British Waterways,260410,"£6,619,000.00"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Environment and Rural Group,British Waterways,90470895,"£50,000.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,Brunel University,FI135836,"£65,722.95"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Buckinghamshire County Council,180510,"£336,891.85"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10005279,"£34,845.33"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10005327,"£33,673.56"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10001877,"£45,200.63"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10003212,"£45,449.57"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Bury Metropolitan Borough Coun,180510,"£119,163.54"
DEFRA,Core Dept,May-10,Telephone Call Charges (C),Law and Corporate Services,Buying Solutions Ltd,SINMSD7698,"£427,578.49"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Environment and Rural Group,C E F A S,8000018,"£140,000.00"
DEFRA,Core Dept,May-10,Other Current Payments (E) (R and D Agency),Environment and Rural Group,C E F A S,8000024,"£2,543,703.42"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000023,"£75,007.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000019,"£61,742.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000022,"£26,640.00"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Environment and Rural Group,C E F A S,8000030,"£1,592,546.00"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000058,"£28,968.92"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,C I W M,SIN000272,"£36,385.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Calderdale M B C,180510,"£130,379.27"
DEFRA,Core Dept,May-10,Overhead Incidental Expenses,Environment and Rural Group,Cambridge Uni Technical Servic,1373,"£42,300.00"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Cambridgeshire County Council,180510,"£405,817.62"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Food and Farming Group,Campden Technology Limited,20009212,"£27,510.47"
DEFRA,Core Dept,May-10,Other Current Payments New BSE UK,Environment and Rural Group,Cannock Chase District Council,210410,"£77,442.00"
DEFRA,Core Dept,May-10,Other Current Payments E,Environment and Rural Group,Capacity Builders (UK) Ltd,37,"£26,174.99"
DEFRA,Core Dept,May-10,Scheme Pay UK,Environment and Rural Group,Capita Business Services Ltd,RA00107610,"£36,746.38"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Food and Farming Group,Carmarthenshire County Council,92365934,"£40,019.39"
DEFRA,Core Dept,May-10,Capital LA Grant E,Environment and Rural Group,Central Bedfordshire Council,180510,"£172,380.00"
DEFRA,Core Dept,May-10,Publicity Campaigns,Strategy and Evidence Group,Central Office Of Information,725150,"£43,827.50"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,Centre For Ecology & Hydrology,ERS-452309-27796,"£49,679.50"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,Centre For Ecology & Hydrology,ERS-452318-27797,"£28,643.90"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,Centre For Ecology & Hydrology,ERS-452334-27801,"£42,714.20"
DEFRA,Core Dept,May-10,Other Current Payments (R&D) (E),Environment and Rural Group,Centre For Ecology & Hydrology,ERS-452397-27807,"£28,032.70"
DEFRA,Core Dept,May-10,Other Current Payments (GB),Food and Farming Group,Ceredigion County Council,ESMC1005295,"£39,668.50"
