Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,11/07/2013,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,226619,Spend on Inventory - General,"28,030.39"
Ministry of Defence,Ministry of Defence,05/07/2013,Fees for professional services,Head Office & Corporate Services,GIFFORD OWEN LTD,BA13 2GG,224609,Fees for professional services excluding legal fees,"28,000.00"
Ministry of Defence,Ministry of Defence,22/07/2013,Spend on Inventory - General,Defence Equipment & Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,230411,Spend on Inventory - General,"27,994.08"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Defence Equipment & Support,CALUMET PHOTOGRAPHIC LTD,MK7 8AJ,223284,Cost of other material consumed,"27,977.88"
Ministry of Defence,Defence Science and Technology Laboratory,05/07/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000153307 - 00166333,,"27,957.24"
Ministry of Defence,Ministry of Defence,15/07/2013,Spend on Inventory - General,Defence Equipment & Support,FEL AVIONICS LIMITED,SO31 1AJ,227706,Spend on Inventory - General,"27,955.20"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Professional Services,Operations,EVODIA LIMITED,,V - 9000153461 - 00166796,,"27,908.76"
Ministry of Defence,Ministry of Defence,03/07/2013,Food and clothing,Navy Command,ITURRI SA,OX16 3TA,3000009349,Cost of purchasing and repairing clothing,"27,896.40"
Ministry of Defence,Ministry of Defence,29/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN UK INTEGRATED SYSTEMS AND SOLUTIONS LIMITED,GU14 6TQ,233163,Equipment support non-project costs,"27,894.25"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Sub Contracted Work,Operations,M-SQUARED LASERS LIMITED,,V - 9000153640 - 00166548,,"27,892.07"
Ministry of Defence,Ministry of Defence,29/07/2013,"Transportation of personnel, freight and travel expenses",Air Command,BOURNEMOUTH INTERNATIONAL AIRPORT LTD,M90 1QX,232978,Aircraft landing fees,"27,881.24"
Ministry of Defence,Ministry of Defence,18/07/2013,"Transportation of personnel, freight and travel expenses",Land Forces,THE CHANNEL TUNNEL GROUP LTD,CT19 4RD,229430,Military short term detached duty,"27,827.00"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Sub Contracted Work,Operations,DETICA LIMITED,,V - 9000153598 - 00167251,,"27,800.00"
Ministry of Defence,United Kingdom Hydrographic Office,02/07/2013,Rates,Facilities Management,Taunton Deane Borough Council,,1500015067,,"27,789.00"
Ministry of Defence,Ministry of Defence,19/07/2013,Externally delivered education and training,Land Forces,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,LN6 3QX,229595,External military training ,"27,773.35"
Ministry of Defence,Ministry of Defence,11/07/2013,Fuel for military use,Air Command,N1 HF,,2000019665,Aviation fuel casual uplift consumed,"27,773.23"
Ministry of Defence,Ministry of Defence,05/07/2013,Spend on Inventory - General,Defence Equipment & Support,SECOMAK LIMITED,WD6 3TJ,224823,Spend on Inventory - General,"27,751.68"
Ministry of Defence,Ministry of Defence,01/07/2013,Medical treatment & stores and welfare services,Land Forces,RMPA SERVICES PLC,CO2 7ST,222931,Welfare services including sports equipment and ministers of religion.,"27,737.76"
Ministry of Defence,Ministry of Defence,05/07/2013,Estate management,Defence Equipment & Support,SAFESKYS LTD,HP11 1LT,224807,Estate + facilities management services - accommodation inventory + service,"27,735.40"
Ministry of Defence,Ministry of Defence,31/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,TLMNEXUS LTD,BN1 6AF,234207,Equipment support non-project costs,"27,700.00"
Ministry of Defence,Ministry of Defence,19/07/2013,Payment of utilities,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,230085,Utilities consumed - heating oil,"27,693.16"
Ministry of Defence,Ministry of Defence,18/07/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,229491,Cost of other material consumed,"27,673.55"
Ministry of Defence,Ministry of Defence,18/07/2013,Spend on Inventory - General,Defence Equipment & Support,YAMAHA MOTOR (U K) LTD,KT13 0UZ,229492,Spend on Inventory - General,"27,640.43"
Ministry of Defence,Ministry of Defence,30/07/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,233514,Cost of other material consumed,"27,619.90"
Ministry of Defence,Ministry of Defence,29/07/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,233452,Fiscal asset under construction - capital in year addition,"27,606.00"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Sub Contracted Work,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000153506 - 00166920,,"27,541.10"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,22/07/2013,Payments to Welfare Assoc,Estates Management,THREE PINES BUILDING CO LTD,,2896,Grants to welfare organisation,"27,505.13"
Ministry of Defence,Ministry of Defence,22/07/2013,Fees for professional services,Land Forces,UNIVERSITY OF BATH (THE),BA2 7AY,230691,Fees for professional services excluding legal fees,"27,502.00"
Ministry of Defence,Ministry of Defence,16/07/2013,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,228081,Equipment support project costs,"27,482.00"
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2013,Sub Contracted Work,Operations,RISKAWARE LIMITED,,V - 9000153216 - 00164561,,"27,382.13"
Ministry of Defence,Ministry of Defence,24/07/2013,Rent and rates,Defence Infrastructure Organisation ,MONMOUTHSHIRE COUNTY COUNCIL,NP44 2XH,231452,Rent buildings - non civil estate property and married quarter property,"27,378.92"
Ministry of Defence,Ministry of Defence,24/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,VL TEST SYSTEMS LTD,MK18 1WA,231652,Equipment support non-project costs,"27,359.75"
Ministry of Defence,Ministry of Defence,01/07/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,222508,Utilities consumed - gas,"27,342.89"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000153592 - 00167064,,"27,339.00"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,NR3 1PD,225519,Cost of other material consumed,"27,333.86"
Ministry of Defence,Ministry of Defence,19/07/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,229583,Utilities consumed - electricity,"27,331.73"
Ministry of Defence,Ministry of Defence,01/07/2013,IT and communication services,Air Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,222511,Computer equipment costing below the capitalisation threshold,"27,294.48"
Ministry of Defence,Ministry of Defence,29/07/2013,Administration,Defence Infrastructure Organisation ,BYWATERS (LEYTON) LTD,E3 3JG,232996,General administration,"27,263.07"
Ministry of Defence,Ministry of Defence,15/07/2013,Rent and rates,Defence Infrastructure Organisation ,SAVILLS (UK) LIMITED,M2 4AW,227917,Rent buildings - non civil estate property and married quarter property,"27,253.09"
Ministry of Defence,Ministry of Defence,15/07/2013,Externally delivered education and training,Navy Command,CARLISLE STAFFING PLC,LU1 3BA,227637,External military training ,"27,249.96"
Ministry of Defence,Ministry of Defence,24/07/2013,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,231563,Military short term detached duty,"27,244.60"
Ministry of Defence,Ministry of Defence,26/07/2013,Rent and rates,Defence Infrastructure Organisation ,TOWN CENTRE SECURITIES PLC,LS2 8LY,232860,Rent land - non civil estate property + married quarter property,"27,213.00"
Ministry of Defence,Ministry of Defence,29/07/2013,"Transportation of personnel, freight and travel expenses",Air Command,BELFAST INTERNATIONAL AIRPORT LIMITED,BT29 4AB,39490,Aircraft landing fees,"27,170.00"
Ministry of Defence,Ministry of Defence,29/07/2013,Spend on Inventory - General,Defence Equipment & Support,SATAIR UK LIMITED,TW5 9NR,178061,Spend on Inventory - General,"27,167.76"
Ministry of Defence,Ministry of Defence,11/07/2013,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,226871,Spend on Inventory - General,"27,145.19"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Sub Contracted Research,Operations,QINETIQ LIMITED,,V - 0000002606 - 00166877,,"27,132.00"
Ministry of Defence,Ministry of Defence,23/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,BONDS FOUNDRY COMPANY LIMITED,DL13 4JS,230776,Equipment support non-project costs,"27,115.00"
Ministry of Defence,Ministry of Defence,10/07/2013,Spend on Inventory - General,Defence Equipment & Support,SPECIALIST TECHNOLOGIES LTD,KT12 3PU,226376,Spend on Inventory - General,"27,104.57"
Ministry of Defence,Defence Science and Technology Laboratory,30/07/2013,Local Authority Rates,Infrastructure,WINCHESTER CITY COUNCIL,,V - 9000153828 - 00167963,,"27,083.00"
Ministry of Defence,Ministry of Defence,26/07/2013,Estate management,Defence Infrastructure Organisation ,FOUNDATIONS INDEPENDENT LIVING TRUST LIMITED,SK13 8HT,232581,Works - estate management,"27,073.60"
Ministry of Defence,Ministry of Defence,08/07/2013,Externally delivered education and training,Navy Command,CRUSADER LEISURE LIMITED,TW1 3NR,225067,External military training ,"27,000.00"
Ministry of Defence,Ministry of Defence,18/07/2013,Fees for professional services,Land Forces,EMBRACING ENTERPRISE LTD T/A THE GARNETT FOUNDATION,HP5 2AJ,229124,Fees for professional services excluding legal fees,"26,966.79"
Ministry of Defence,Ministry of Defence,18/07/2013,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,229379,Equipment support non-project costs,"26,952.33"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,18/06/2013,Assets in the Course of Construction,Capital Expenditure,BPS FACILITIES LTD,,2431,Purchase of buildings and military equipment ,"26,952.00"
Ministry of Defence,Ministry of Defence,25/07/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,231965,Utilities consumed - heating oil,"26,941.91"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Sub Contracted Work,Operations,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000153497 - 00165504,,"26,934.87"
Ministry of Defence,Ministry of Defence,10/07/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,225967,Spend on Inventory - General,"26,927.97"
Ministry of Defence,Ministry of Defence,11/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,226492,Equipment support non-project costs,"26,858.40"
Ministry of Defence,Ministry of Defence,31/07/2013,Spend on Inventory - General,Defence Equipment & Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,233983,Spend on Inventory - General,"26,848.14"
Ministry of Defence,Ministry of Defence,09/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BRITISH AIRWAYS PLC,UB7 0GB,225588,Freight movement costs,"26,806.70"
Ministry of Defence,Ministry of Defence,31/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,234143,Equipment support non-project costs,"26,777.74"
Ministry of Defence,Ministry of Defence,03/07/2013,Estates-Equipment/Works,Defence Infrastructure Organisation - Security Services Group,ELMWEST ELECTRICAL COMPANY,BR4 OAH,AP041314007,Works - estate management,"26,756.13"
Ministry of Defence,Ministry of Defence,04/07/2013,Spend on Inventory - General,Defence Equipment & Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,224375,Spend on Inventory - General,"26,728.38"
Ministry of Defence,Ministry of Defence,19/07/2013,Spend on Inventory - General,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,229958,Spend on Inventory - General,"26,691.84"
Ministry of Defence,Ministry of Defence,12/07/2013,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,227448,Equipment support non-project costs,"26,660.67"
Ministry of Defence,Ministry of Defence,16/07/2013,Estate management,Joint Forces Command,NAAFI FINANCE,,45216/2,Estate + facilities management services - accommodation inventory + service,"26,630.00"
Ministry of Defence,Ministry of Defence,12/07/2013,Medical treatment & stores and welfare services,Land Forces,MOUNT STREET INFANT SCHOOL,LD3 7NG,177821,Schools + community relations initiatives,"26,600.00"
Ministry of Defence,Ministry of Defence,17/07/2013,Fuel for military use,Land Forces,HENTY OIL LTD,SW1E 5BH,228670,Cost of ground diesel fuel consumed,"26,580.00"
Ministry of Defence,Ministry of Defence,04/07/2013,Spend on Inventory - General,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,TA14 6QD,224300,Spend on Inventory - General,"26,574.91"
Ministry of Defence,Ministry of Defence,08/07/2013,Rent and rates,Defence Infrastructure Organisation ,WREKIN DISTRICT COUNCIL,TF3 4LD,225527,Rent buildings - non civil estate property and married quarter property,"26,563.12"
Ministry of Defence,Ministry of Defence,25/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,B64 5QB,232310,Equipment support project costs,"26,539.64"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,223850,Cost of other material consumed,"26,448.26"
Ministry of Defence,Ministry of Defence,03/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,223702,Freight movement costs,"26,441.15"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,225533,Cost of other material consumed,"26,423.38"
Ministry of Defence,Ministry of Defence,19/07/2013,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,229699,Spend on Inventory - General,"26,404.48"
Ministry of Defence,Ministry of Defence,19/07/2013,Administration,Head Office & Corporate Services,G4S ASSESSMENT SERVICES (UK) LIMITED,GL20 8NB,177901,General administration,"26,404.08"
Ministry of Defence,Ministry of Defence,17/07/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,228916,Works - estate management,"26,277.58"
Ministry of Defence,Ministry of Defence,25/07/2013,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,232349,Spend on Inventory - General,"26,260.15"
Ministry of Defence,Ministry of Defence,12/07/2013,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,227117,Spend on Inventory - General,"26,227.81"
Ministry of Defence,Ministry of Defence,19/07/2013,"Transportation of personnel, freight and travel expenses",Air Command,GLASGOW PRESTWICK AIRPORT LTD,KA9 2PL,229714,Aircraft landing fees,"26,206.22"
Ministry of Defence,Ministry of Defence,31/07/2013,Estates-Equipment/Works,Defence Infrastructure Organisation - Security Services Group,EES LIMITED,PE30 4LJ,AP041314008,Works - estate management,"26,200.80"
Ministry of Defence,Ministry of Defence,08/07/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,225125,Spend on Inventory - General,"26,171.44"
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2013,Contracted out Office Services,Corporate,ICS COMPUTING LIMITED,,V - 9000153558 - 00164050,,"26,152.29"
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2013,Contracted out Office Services,Corporate,ICS COMPUTING LIMITED,,V - 9000153558 - 00164574,,"26,152.29"
Ministry of Defence,Ministry of Defence,24/07/2013,Estate management,Defence Infrastructure Organisation ,MOTT MACDONALD LTD,CR9 2UL,231453,Works - estate management,"26,135.80"
Ministry of Defence,Ministry of Defence,03/07/2013,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,223381,Estate + facilities management services - accommodation inventory + service,"26,104.67"
Ministry of Defence,Ministry of Defence,29/07/2013,Spend on Inventory - General,Air Command,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,KT12 2QF,233026,Spend on Inventory - General,"26,046.00"
Ministry of Defence,Ministry of Defence,16/07/2013,Purchase of inventory and services ,Defence Equipment & Support,H.FINE & SON LTD,HA0 1XB,228189,Consumption of medical dental and veterinary inventory,"26,035.20"
Ministry of Defence,Ministry of Defence,01/07/2013,Rent and rates,Defence Infrastructure Organisation ,THE HIGHLAND COUNCIL,IV3 5NX,223009,Rent buildings - non civil estate property and married quarter property,"26,028.60"
Ministry of Defence,Ministry of Defence,22/07/2013,Rent and rates,Defence Infrastructure Organisation ,THE HIGHLAND COUNCIL,IV3 5NX,230665,Rent buildings - non civil estate property and married quarter property,"26,028.60"
Ministry of Defence,Ministry of Defence,31/07/2013,Development costs for military equipment,Defence Equipment & Support,CESG,GL51 0EX,2.00E+11,Intangible single use military equipment asset  - in year capital addition,"26,025.37"
Ministry of Defence,Ministry of Defence,12/07/2013,Externally delivered education and training,Air Command,UNIVERSITY OF LINCOLN,LN6 7TS,227540,External military training ,"25,993.60"
Ministry of Defence,Ministry of Defence,26/07/2013,IT and communication services,Navy Command,ERGO COMPUTING UK LIMITED,NG11 6JS,232561,Computer equipment costing below the capitalisation threshold,"25,977.96"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000153650 - 00161568,,"25,975.60"
Ministry of Defence,Defence Support Group,05/07/2013,Payroll Processing Costs,Corporate,EQUINITI ICS LTD,,10203282,,"25,973.03"
Ministry of Defence,Ministry of Defence,09/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,SAFAN UK LIMITED,LE19 9AY,225837,Equipment support non-project costs,"25,967.50"
Ministry of Defence,Ministry of Defence,12/07/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,226922,Consumption of medical dental and veterinary inventory,"25,926.01"
Ministry of Defence,Ministry of Defence,23/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,JOHNSON CONTROLS LIMITED,,230897,Equipment support project costs,"25,893.35"
Ministry of Defence,Ministry of Defence,25/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,231720,Equipment support project costs,"25,889.68"
Ministry of Defence,Ministry of Defence,15/07/2013,Fees for professional services,Joint Forces Command,MARTIN HORTON CONSULTING LIMITED,BN25 4DG,227776,Fees for professional services excluding legal fees,"25,866.60"
Ministry of Defence,Ministry of Defence,16/07/2013,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,228320,Spend on Inventory - General,"25,858.65"
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2013,Sub Contracted Work,Operations,KINGS COLLEGE LONDON,,V - 9000153703 - 00167520,,"25,858.30"
Ministry of Defence,Ministry of Defence,01/07/2013,Rent and rates,Defence Infrastructure Organisation ,FYLDE BOROUGH COUNCIL,FY8 1LW,222672,Rent buildings - non civil estate property and married quarter property,"25,855.42"
Ministry of Defence,Ministry of Defence,22/07/2013,Rent and rates,Defence Infrastructure Organisation ,FYLDE BOROUGH COUNCIL,FY8 1LW,230322,Rent buildings - non civil estate property and married quarter property,"25,855.42"
Ministry of Defence,Ministry of Defence,09/07/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,225581,Cost of other material consumed,"25,792.91"
Ministry of Defence,Ministry of Defence,15/07/2013,Food and clothing,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,227927,Cost of purchasing and repairing clothing,"25,790.40"
Ministry of Defence,Ministry of Defence,15/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,227901,Equipment support project costs,"25,786.98"
Ministry of Defence,Ministry of Defence,18/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,229119,Equipment support non-project costs,"25,759.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/07/2013,Assets in the Course of Construction,Capital Expenditure,THREE PINES BUILDING CO LTD,,2564,Purchase of buildings and military equipment ,"25,753.01"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Sub Contracted Work,Operations,RED SCIENTIFIC LIMITED,,V - 9000153645 - 00167117,,"25,713.60"
Ministry Of Defence,National Army Museum  GIA,16/07/2013,Casual Security ,Operations,CORPS SECURITY LTD,,SINV/00023523 ,,"25,701.57"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Professional Services,Operations,EVODIA LIMITED,,V - 9000153461 - 00166791,,"25,698.45"
Ministry of Defence,Defence Science and Technology Laboratory,26/07/2013,Consumable Materials,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000153797 - 00167741,,"25,653.88"
Ministry of Defence,Ministry of Defence,29/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRBORNE SYSTEMS LTD,CF32 8PL,232927,Equipment support project costs,"25,648.85"
Ministry of Defence,Ministry of Defence,11/07/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,226548,Cost of other material consumed,"25,637.92"
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2013,Sub Contracted Work,Operations,IDUS CONSULTANCY LIMITED,,V - 9000153233 - 00165203,,"25,616.75"
Ministry of Defence,Ministry of Defence,23/07/2013,Externally delivered education and training,Land Forces,CRANFIELD UNIVERSITY,MK43 0AL,230823,External military training ,"25,610.00"
Ministry of Defence,Ministry of Defence,05/07/2013,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,224807,Equipment support non-project costs,"25,578.83"
Ministry of Defence,Ministry of Defence,18/07/2013,Fees for professional services,Land Forces,PARITY RESOURCES LTD,SW19 3RU,229313,Fees for professional services excluding legal fees,"25,546.67"
Ministry of Defence,Ministry of Defence,12/07/2013,Externally delivered education and training,Land Forces,GALAHAD SUBSTANCE MISUSE SOLUTIONS LIMITED,RH8 9LR,227120,External military training ,"25,521.64"
Ministry of Defence,Ministry of Defence,31/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,DM SYSTEMS AND TEST LIMITED,SG6 1TN,233941,Equipment support non-project costs,"25,519.22"
Ministry of Defence,Ministry of Defence,10/07/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,MBDA UK LIMITED,SG1 2DA,226185,Single use military equipment asset under construction - capital in year addition,"25,490.40"
Ministry of Defence,Ministry of Defence,05/07/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,224890,Fiscal asset under construction - capital in year addition,"25,449.58"
Ministry of Defence,Ministry of Defence,08/07/2013,Rent and rates,Defence Infrastructure Organisation ,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,225466,Rent buildings - non civil estate property and married quarter property,"25,398.65"
Ministry of Defence,Ministry of Defence,08/07/2013,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,225429,Rent buildings - non civil estate property and married quarter property,"25,390.73"
Ministry of Defence,United Kingdom Hydrographic Office,23/07/2013,Project External Costs,Commercial Programmes,IHS Fairplay EM,,2000065043,,"25,366.00"
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2013,Publications/Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000153248 - 00166000,,"25,335.15"
Ministry of Defence,Ministry of Defence,03/07/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,223381,Cost of clothing and textile services received,"25,306.62"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Professional Services,Operations,EVODIA LIMITED,,V - 9000153461 - 00166790,,"25,302.72"
Ministry of Defence,Ministry of Defence,17/07/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,228651,Utilities consumed - heating oil,"25,292.35"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,10/07/2013,Payments to Welfare Assoc,Estates Management,NORTHERN INTERIOR CONTRACTS LTD,,19843,Grants to welfare organisation,"25,249.58"
Ministry of Defence,Ministry of Defence,30/07/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,233758,Estate + facilities management services - accommodation inventory + service,"25,190.18"
Ministry of Defence,Ministry of Defence,01/07/2013,Rent and rates,Defence Infrastructure Organisation ,DOVER DISTRICT COUNCIL,CT16 3PG,222604,Rent buildings - non civil estate property and married quarter property,"25,140.33"
Ministry of Defence,Ministry of Defence,17/07/2013,Rent and rates,Defence Infrastructure Organisation ,DOVER DISTRICT COUNCIL,CT16 3PG,228601,Rent buildings - non civil estate property and married quarter property,"25,140.33"
Ministry of Defence,Ministry of Defence,22/07/2013,Purchase of inventory and services ,Defence Equipment & Support,CALUMET PHOTOGRAPHIC LTD,MK7 8AJ,230196,Cost of other material consumed,"25,114.24"
Ministry of Defence,Ministry of Defence,09/07/2013,Fees for professional services,Joint Forces Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,225628,Fees for professional services excluding legal fees,"25,111.33"
Ministry of Defence,Ministry of Defence,30/07/2013,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,233563,Estate + facilities management services - accommodation inventory + service,"25,107.82"
Ministry of Defence,Ministry of Defence,05/07/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,224940,Cost of other material consumed,"25,061.85"
Ministry of Defence,Ministry of Defence,16/07/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,228428,Works - estate management,"25,027.40"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000153592 - 00165199,,"25,000.00"
Ministry of Defence,Ministry of Defence,05/07/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,224507,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"24,976.29"
Ministry of Defence,Defence Science and Technology Laboratory,05/07/2013,Sub Contracted Research,Operations,SIMUTEC SYSTEMS LIMITED,,V - 9000153351 - 00166201,,"24,900.00"
Ministry of Defence,Defence Science and Technology Laboratory,09/07/2013,Sub Contracted Research,Programme Office,THERMOTEKNIX SYSTEMS LIMITED,,V - 9000153404 - 00165760,,"24,900.00"
Ministry of Defence,Ministry of Defence,11/07/2013,IT and communication services,Head Office & Corporate Services,UNISYS LTD,UB8 1RG,226882,IT Services -internal costs,"24,874.47"
Ministry of Defence,Ministry of Defence,23/07/2013,Building maintenance and accommodation stores,Defence Equipment & Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,5000100108,Building maintenance accommodation inventory,"24,869.82"
Ministry of Defence,Ministry of Defence,10/07/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,226046,Research and development incurred on projects with defence science and technology laboratory,"24,833.22"
Ministry of Defence,Ministry of Defence,19/07/2013,Externally delivered education and training,Air Command,TAYSIDE AVIATION LTD,DD2 1UH,230034,External military training ,"24,807.71"
Ministry of Defence,Ministry of Defence,26/07/2013,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,232590,Cost of ground diesel fuel consumed,"24,606.24"
