Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,16/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ANNINGTON RECEIVABLES LTD,W1U 1DR,23451,Rent UK married quarters - operating lease payments,"Ł41,312,549.95"
Ministry of Defence,Ministry of Defence,04/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,18429,Property dwellings private finance initiative - service concession arrangement service charge,"Ł24,196,812.79"
Ministry of Defence,Ministry of Defence,17/06/2015,Development costs for military equipment,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,GU14 6YU,23920,Intangible single use military equipment asset  - in year capital addition,"Ł16,522,720.68"
Ministry of Defence,Ministry of Defence,03/06/2015,IT and communication services,JFC,COMPAREX UK LIMITED,HA1 3EL,10011,Information technology services,"Ł12,138,257.69"
Ministry of Defence,Ministry of Defence,10/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,20289,Equipment support non-project costs,"Ł10,462,931.54"
Ministry of Defence,Ministry of Defence,15/06/2015,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,TS17 6YG,EMP11553,Monthly GPC Payment,"Ł10,066,750.00"
Ministry of Defence,Ministry of Defence,17/06/2015,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,TS17 6YG,EMP11554,Monthly GPC Payment,"Ł9,521,813.65"
Ministry of Defence,Ministry of Defence,19/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,25012,Equipment support non-project costs,"Ł9,156,829.20"
Ministry of Defence,Ministry of Defence,25/06/2015,Fees for professional services,HO+CS,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,27579,Fees for professional services excluding legal fees,"Ł8,177,172.15"
Ministry of Defence,Ministry of Defence,08/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,MODUS SERVICES LIMITED,SW1A 2HB,19704,Property dwellings private finance initiative - service concession arrangement service charge,"Ł8,082,621.63"
Ministry of Defence,Ministry of Defence,19/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7ST,25316,Property dwellings private finance initiative - service concession arrangement service charge,"Ł7,463,511.12"
Ministry of Defence,Ministry of Defence,23/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,25989,Equipment support non-project costs,"Ł7,285,355.00"
Ministry of Defence,Ministry of Defence,24/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV3 0SR,27008,Estate core services charge,"Ł6,655,204.94"
Ministry of Defence,Ministry of Defence,18/06/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,24635,Estate + facilities management services - accommodation inventory + service,"Ł5,317,095.01"
Ministry of Defence,Ministry of Defence,11/06/2015,Development costs for military equipment,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,20782,Intangible fiscal asset  - in year capital addition,"Ł5,227,500.00"
Ministry of Defence,Ministry of Defence,15/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,22933,Estate core services charge,"Ł5,068,276.47"
Ministry of Defence,Ministry of Defence,19/06/2015,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,25047,Fees for professional services excluding legal fees,"Ł5,027,543.66"
Ministry of Defence,Ministry of Defence,15/06/2015,Purchase of buildings - Dwellings,DEFENCE INFRASTRUCTURE ORGANISATION,DAVITT JONES BOULD LTD,TA1 4EB,22728,Property building dwellings asset - in year capital addition,"Ł4,681,164.00"
Ministry of Defence,Ministry of Defence,19/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,25075,Utilities consumed - gas,"Ł4,441,613.85"
Ministry of Defence,Ministry of Defence,24/06/2015,Development costs for military equipment,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,GU14 6YU,26970,Intangible single use military equipment asset  - in year capital addition,"Ł4,390,279.27"
Ministry of Defence,Ministry of Defence,22/06/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,25865,Fees for professional services excluding legal fees,"Ł4,129,527.00"
Ministry of Defence,Ministry of Defence,19/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,25104,Utilities consumed - electricity,"Ł4,054,461.88"
Ministry of Defence,Ministry of Defence,22/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,25502,Estate core services charge,"Ł3,984,116.12"
Ministry of Defence,Ministry of Defence,10/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,20498,Fiscal asset under construction - capital in year addition,"Ł3,834,305.08"
Ministry of Defence,Ministry of Defence,02/06/2015,Fees for professional services,HO+CS,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,17277,Fees for professional services excluding legal fees,"Ł3,697,518.74"
Ministry of Defence,Ministry of Defence,22/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,KELDA WATER SERVICES (ESTATES) LIMITED,S75 3JR,25656,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł3,597,930.93"
Ministry of Defence,Ministry of Defence,22/06/2015,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 6BS,25447,External military training ,"Ł3,484,354.93"
Ministry of Defence,Ministry of Defence,24/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,27322,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł3,440,005.38"
Ministry of Defence,Ministry of Defence,15/06/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BALFOUR BEATTY GROUP LIMITED,SW1V 1LQ,22581,Fiscal asset under construction - capital in year addition,"Ł3,436,224.40"
Ministry of Defence,Ministry of Defence,10/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,20290,Estate core services charge,"Ł3,388,001.22"
Ministry of Defence,Ministry of Defence,17/06/2015,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,TS17 6YG,EMP11555,Monthly GPC Payment,"Ł3,234,986.45"
Ministry of Defence,Ministry of Defence,23/06/2015,Purchase of buildings - Dwellings,DEFENCE INFRASTRUCTURE ORGANISATION,DAVITT JONES BOULD LTD,TA1 4EB,26066,Property building dwellings asset - in year capital addition,"Ł3,074,200.00"
Ministry of Defence,Ministry of Defence,23/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,25980,Fiscal asset under construction - capital in year addition,"Ł3,036,961.14"
Ministry of Defence,Ministry of Defence,29/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,28687,Estate core services charge,"Ł3,000,658.38"
Ministry of Defence,Ministry of Defence,19/06/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,25011,Single use military equipment asset under construction - capital in year addition,"Ł2,970,000.00"
Ministry of Defence,Ministry of Defence,04/06/2015,Rental of plant and machinery,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,18414,Plant + machinery private finance initiative - service concession arrangements service charge,"Ł2,941,515.52"
Ministry of Defence,Ministry of Defence,03/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,17923,Fiscal asset under construction - capital in year addition,"Ł2,910,341.76"
Ministry of Defence,Ministry of Defence,05/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,18997,Works - estate management,"Ł2,748,501.65"
Ministry of Defence,Ministry of Defence,03/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,17907,Equipment support non-project costs,"Ł2,733,755.36"
Ministry of Defence,Ministry of Defence,15/06/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,22578,Single use military equipment asset under construction - capital in year addition,"Ł2,673,000.00"
Ministry of Defence,Ministry of Defence,18/06/2015,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,24539,Grant in aid to the council of reserve forces and cadet associations,"Ł2,659,155.00"
Ministry of Defence,Ministry of Defence,03/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,18054,Utilities consumed - electricity,"Ł2,609,336.23"
Ministry of Defence,Ministry of Defence,03/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000001186,Works - estate management,"Ł2,565,689.81"
Ministry of Defence,Ministry of Defence,05/06/2015,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,19039,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł2,529,311.28"
Ministry of Defence,Ministry of Defence,23/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,26100,Utilities consumed - electricity,"Ł2,479,356.35"
Ministry of Defence,Ministry of Defence,18/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000001969,Estate core services charge,"Ł2,424,702.69"
Ministry of Defence,Ministry of Defence,29/06/2015,Development costs for military equipment,DES Bespoke Trading Entity,ATKINS LIMITED,WR5 1WS,28628,Intangible single use military equipment asset  - in year capital addition,"Ł2,356,283.20"
Ministry of Defence,Ministry of Defence,09/06/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,BP OIL INTERNATIONAL LIMITED,E14 5NJ,2000000237,Raw materials and consumable aviation fuel inventory purchased,"Ł2,311,621.05"
Ministry of Defence,Ministry of Defence,25/06/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV3 0SR,27548,Fees for professional services excluding legal fees,"Ł2,156,799.02"
Ministry of Defence,Ministry of Defence,22/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,25569,Utilities consumed - electricity,"Ł2,053,847.25"
Ministry of Defence,Ministry of Defence,15/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,BA2 2AF,23358,Rent land - non civil estate property + married quarter property,"Ł2,049,775.48"
Ministry of Defence,Ministry of Defence,05/06/2015,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,18944,External military training ,"Ł2,027,817.30"
Ministry of Defence,Ministry of Defence,10/06/2015,Medical treatment & stores and welfare services,HO+CS,FIND A BETTER WAY,EC4R 1BE,20419,Medical treatment & stores and welfare services,"Ł2,000,000.00"
Ministry of Defence,Ministry of Defence,02/06/2015,IT and communication services,Land Forces,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9GZ,17810,Computer equipment costing below the capitalisation threshold,"Ł1,961,073.80"
Ministry of Defence,Ministry of Defence,18/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,24574,Utilities consumed - electricity,"Ł1,927,899.63"
Ministry of Defence,Ministry of Defence,10/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,20470,Estate + facilities management services - accommodation inventory + service,"Ł1,887,050.93"
Ministry of Defence,Ministry of Defence,29/06/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,28680,Fees for professional services excluding legal fees,"Ł1,882,938.39"
Ministry of Defence,Ministry of Defence,26/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000002478,Works - estate management,"Ł1,876,213.57"
Ministry of Defence,Ministry of Defence,23/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,26067,Estate core services charge,"Ł1,860,048.15"
Ministry of Defence,Ministry of Defence,10/06/2015,Rental of plant and machinery,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,20316,Plant + machinery operating lease,"Ł1,843,936.00"
Ministry of Defence,Ministry of Defence,22/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,25634,Works services - excluding United States forces/NATO + married quarters,"Ł1,773,209.46"
Ministry of Defence,Ministry of Defence,05/06/2015,Rent and rates,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,18943,Rent buildings - non civil estate property and married quarter property,"Ł1,760,654.07"
Ministry of Defence,Ministry of Defence,11/06/2015,Rent and rates,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,20816,Rent buildings - non civil estate property and married quarter property,"Ł1,760,654.07"
Ministry of Defence,Ministry of Defence,08/06/2015,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3200200,Spend on Inventory - General,"Ł1,705,420.04"
Ministry of Defence,Ministry of Defence,16/06/2015,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,23534,Grant in aid to the council of reserve forces and cadet associations,"Ł1,704,017.00"
Ministry of Defence,Ministry of Defence,10/06/2015,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,20675,Fees for professional services excluding legal fees,"Ł1,703,166.00"
Ministry of Defence,Ministry of Defence,11/06/2015,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,20913,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,699,259.08"
Ministry of Defence,Ministry of Defence,11/06/2015,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,21200,Fees for professional services excluding legal fees,"Ł1,656,117.09"
Ministry of Defence,Ministry of Defence,08/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,19479,Equipment support non-project costs,"Ł1,633,478.40"
Ministry of Defence,Ministry of Defence,29/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,28710,Estate + facilities management services - accommodation inventory + service,"Ł1,608,956.57"
Ministry of Defence,Ministry of Defence,02/06/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,17442,Equipment support non-project costs,"Ł1,570,023.40"
Ministry of Defence,Ministry of Defence,15/06/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,22740,Fiscal asset under construction - capital in year addition,"Ł1,563,668.43"
Ministry of Defence,Ministry of Defence,03/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,18063,Property dwellings private finance initiative - service concession arrangement service charge,"Ł1,517,556.91"
Ministry of Defence,Ministry of Defence,10/06/2015,Development costs for military equipment,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,20267,Intangible fiscal asset  - in year capital addition,"Ł1,500,000.00"
Ministry of Defence,Ministry of Defence,18/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,24510,Fiscal asset under construction - capital in year addition,"Ł1,498,734.78"
Ministry of Defence,Ministry of Defence,24/06/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV3 0SR,27007,Fees for professional services excluding legal fees,"Ł1,455,000.00"
Ministry of Defence,Ministry of Defence,16/06/2015,Development costs for military equipment,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,23438,Intangible fiscal asset  - in year capital addition,"Ł1,440,000.00"
Ministry of Defence,Ministry of Defence,05/06/2015,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3200184,Spend on Inventory - General,"Ł1,422,412.25"
Ministry of Defence,Ministry of Defence,19/06/2015,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3200282,Spend on Inventory - General,"Ł1,414,328.11"
Ministry of Defence,Ministry of Defence,17/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,23909,Fiscal asset under construction - capital in year addition,"Ł1,393,526.40"
Ministry of Defence,Ministry of Defence,24/06/2015,Fees for professional services,DES Bespoke Trading Entity,ERNST & YOUNG LLP,SE1 2AF,27068,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,391,891.28"
Ministry of Defence,Ministry of Defence,15/06/2015,Fees for professional services,DES Bespoke Trading Entity,MCKINSEY & COMPANY INC  UNITED KINGDOM,SW1Y 4UH,22980,The provision of advice and guidance related to management of ongoing programmes and projects,"Ł1,364,871.13"
Ministry of Defence,Ministry of Defence,15/06/2015,Research and development,DES Bespoke Trading Entity,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,22570,Research and development at the pre main gate stage of a project,"Ł1,339,529.00"
Ministry of Defence,Ministry of Defence,22/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,25460,Equipment support non-project costs,"Ł1,264,680.00"
Ministry of Defence,Ministry of Defence,30/06/2015,Fees for professional services,DES Bespoke Trading Entity,ERNST & YOUNG LLP,SE1 2AF,29228,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,259,923.46"
Ministry of Defence,Ministry of Defence,22/06/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV3 0SR,25501,Fees for professional services excluding legal fees,"Ł1,237,107.60"
Ministry of Defence,Ministry of Defence,04/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,18521,Fiscal asset under construction - capital in year addition,"Ł1,235,754.07"
Ministry of Defence,Ministry of Defence,10/06/2015,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,20673,Equipment support non-project costs,"Ł1,161,780.86"
Ministry of Defence,Ministry of Defence,10/06/2015,Inventory Accruals,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,20703,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"Ł1,146,629.14"
Ministry of Defence,Ministry of Defence,10/06/2015,Property leases,JFC,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,20527,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,093,808.55"
Ministry of Defence,Ministry of Defence,22/06/2015,Fees for professional services,HO+CS,SERCO LIMITED,RG27 9UY,25856,Fees for professional services excluding legal fees,"Ł1,085,566.67"
Ministry of Defence,Ministry of Defence,16/06/2015,Rental of plant and machinery,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,23493,Plant + machinery operating lease,"Ł1,061,024.00"
Ministry of Defence,Ministry of Defence,17/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,23955,Estate core services charge,"Ł1,057,150.12"
Ministry of Defence,Ministry of Defence,15/06/2015,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,23183,Spend on Inventory - General,"Ł1,052,423.36"
Ministry of Defence,Ministry of Defence,11/06/2015,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,21165,Spend on Inventory - General,"Ł1,047,373.92"
Ministry of Defence,Ministry of Defence,02/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,17310,Utilities consumed - electricity,"Ł1,046,258.64"
Ministry of Defence,Ministry of Defence,24/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,26962,Equipment support non-project costs,"Ł1,015,800.00"
Ministry of Defence,Ministry of Defence,17/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,23954,Works - estate management,"Ł1,000,000.00"
Ministry of Defence,Ministry of Defence,11/06/2015,"Adminstration, claims, compensation and awards",HO+CS,THE ROYAL BRITISH LEGION,SE1 1AA,21264,Cost of claims/compensation and related expenses against MOD,"Ł1,000,000.00"
Ministry of Defence,Ministry of Defence,24/06/2015,Medical treatment & stores and welfare services,HO+CS,LONDON BOROUGH OF BROMLEY,BR1 3UN,27147,Medical treatment & stores and welfare services,"Ł1,000,000.00"
Ministry of Defence,Ministry of Defence,25/06/2015,Spend on Inventory - General,Defence Equipment + Support,BRAMMER UK LIMITED,M23 9NE,27519,Spend on Inventory - General,"Ł990,081.62"
Ministry of Defence,Ministry of Defence,10/06/2015,Grants to NDPBs,Land Forces,ROYAL HOSPITAL,SW3 4SR,20661,Operating costs grant in aid to the Royal Hospital Chelsea,"Ł989,583.00"
Ministry of Defence,Ministry of Defence,10/06/2015,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,20295,Research and development excluding defence science and technology laboratory,"Ł985,677.00"
Ministry of Defence,Ministry of Defence,26/06/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,28442,Cost of food purchases,"Ł976,932.80"
Ministry of Defence,Ministry of Defence,24/06/2015,"Purchase of major spares armaments, medical & general stores",Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,26968,Capital spares engineering and technical inventory single use military equip capital in year addition,"Ł956,468.40"
Ministry of Defence,Ministry of Defence,15/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV3 0SR,22655,Fiscal asset under construction - capital in year addition,"Ł937,633.73"
Ministry of Defence,Ministry of Defence,19/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,24998,Equipment support non-project costs,"Ł923,651.75"
Ministry of Defence,Ministry of Defence,29/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,28686,Fiscal asset under construction - capital in year addition,"Ł920,224.30"
Ministry of Defence,Ministry of Defence,24/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,26985,Equipment support non-project costs,"Ł914,238.52"
Ministry of Defence,Ministry of Defence,26/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,28276,Works services - excluding United States forces/NATO + married quarters,"Ł907,091.05"
Ministry of Defence,Ministry of Defence,26/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,28552,Works - estate management,"Ł904,591.22"
Ministry of Defence,Ministry of Defence,02/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,17415,Works - estate management,"Ł900,033.24"
Ministry of Defence,Ministry of Defence,25/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,27682,Works - estate management,"Ł900,033.24"
Ministry of Defence,Ministry of Defence,02/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,CGI IT UK LIMITED,KT22 7LP,17241,Equipment support project costs,"Ł875,849.45"
Ministry of Defence,Ministry of Defence,23/06/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,25996,Single use military equipment asset under construction - capital in year addition,"Ł867,706.00"
Ministry of Defence,Ministry of Defence,25/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,27549,Fiscal asset under construction - capital in year addition,"Ł863,295.39"
Ministry of Defence,Ministry of Defence,10/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,20295,Equipment support non-project costs,"Ł853,269.00"
Ministry of Defence,Ministry of Defence,18/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,24509,Estate core services charge,"Ł852,497.00"
Ministry of Defence,Ministry of Defence,17/06/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000000338,Defence equipment CLS/IOS service charge,"Ł829,767.74"
Ministry of Defence,Ministry of Defence,19/06/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,24984,Cost of food services,"Ł823,444.86"
Ministry of Defence,Ministry of Defence,05/06/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BALFOUR BEATTY GROUP LIMITED,SW1V 1LQ,18958,Fiscal asset under construction - capital in year addition,"Ł823,312.00"
Ministry of Defence,Ministry of Defence,17/06/2015,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,24298,Operating costs grant in aid to the royal navy marine society and sea cadets.,"Ł816,038.00"
Ministry of Defence,Ministry of Defence,15/06/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000000310,Defence equipment CLS/IOS service charge,"Ł808,131.61"
Ministry of Defence,Ministry of Defence,03/06/2015,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,17906,Movement of service personnel,"Ł800,742.20"
Ministry of Defence,Ministry of Defence,24/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK AEROSPACE LIMITED,BH23 6BS,26955,Estate + facilities management services - accommodation inventory + service,"Ł796,490.87"
Ministry of Defence,Ministry of Defence,29/06/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JOHN GRAHAM CONSTRUCTION LIMITED,BT26 6HX,10390,Fiscal asset under construction - capital in year addition,"Ł779,263.60"
