Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/04/2013,Externally delivered education and training,Air Command,TELEDYNE LIMITED,UB7 0LQ,193783,External military training ,"20,856.00"
Ministry of Defence,Ministry of Defence,17/04/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,194982,Consumption of medical dental and veterinary inventory,"20,850.75"
Ministry of Defence,Ministry of Defence,19/04/2013,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,196253,Intangible single use military equipment asset  - in year capital addition,"20,845.67"
Ministry of Defence,Ministry of Defence,10/04/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,192129,Estate + facilities management services - accommodation inventory + service,"20,842.55"
Ministry of Defence,Ministry of Defence,15/04/2013,Payment of utilities,Joint Forces Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,194064,Utilities consumed - electricity,"20,825.45"
Ministry of Defence,Ministry of Defence,24/04/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,198322,Utilities consumed - heating oil,"20,761.27"
Ministry of Defence,Ministry of Defence,16/04/2013,Fuel for military use,Land Forces,GB OILS LIMITED,FK5 4RB,194715,Cost of ground diesel fuel consumed,"20,735.58"
Ministry of Defence,Ministry of Defence,12/04/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,193414,Spend on Inventory - General,"20,630.78"
Ministry of Defence,Ministry of Defence,05/04/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,190129,Cost of other material consumed,"20,613.29"
Ministry of Defence,Ministry of Defence,19/04/2013,Spend on Inventory - General,Defence Equipment & Support,C F ANDERSON & SON LIMITED,C06 1HD,196195,Spend on Inventory - General,"20,585.56"
Ministry of Defence,Ministry of Defence,12/04/2013,Purchase of inventory and services ,Land Forces,CALUMET PHOTOGRAPHIC LTD,MK7 8AJ,192999,Cost of other material consumed,"20,568.41"
Ministry of Defence,Ministry of Defence,25/04/2013,Payment of utilities,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,199242,Utilities consumed - heating oil,"20,498.40"
Ministry of Defence,Ministry of Defence,17/04/2013,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,195500,Cost of ground diesel fuel consumed,"20,467.80"
Ministry of Defence,Ministry of Defence,26/04/2013,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,199963,Cost of ground diesel fuel consumed,"20,452.79"
Ministry of Defence,Ministry of Defence,09/04/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,191290,Cost of other material consumed,"20,381.13"
Ministry of Defence,Ministry of Defence,18/04/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,196090,Cost of other material consumed,"20,337.79"
Ministry of Defence,Ministry of Defence,26/04/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,199484,Utilities consumed - heating oil,"20,319.82"
Ministry of Defence,Ministry of Defence,23/04/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,198070,Estate + facilities management services - accommodation inventory + service,"20,313.29"
Ministry of Defence,Ministry of Defence,19/04/2013,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,196174,Consumption of engineering and technical inventory,"20,259.75"
Ministry of Defence,Ministry of Defence,30/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,200506,Equipment support non-project costs,"20,247.00"
Ministry of Defence,Ministry of Defence,05/04/2013,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,190105,Utilities consumed - heating oil,"20,235.55"
Ministry of Defence,Ministry of Defence,30/04/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,200892,Cost of other material consumed,"20,187.51"
Ministry of Defence,Ministry of Defence,22/04/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,197200,Fees for professional services excluding legal fees,"20,184.93"
Ministry of Defence,Ministry of Defence,25/04/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,198878,Fees for professional services excluding legal fees,"20,056.92"
Ministry of Defence,Ministry of Defence,15/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,193894,Consumption of medical dental and veterinary inventory,"19,976.85"
Ministry of Defence,Ministry of Defence,10/04/2013,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,W1F 8PR,176466,Cost of other material consumed,"19,739.63"
Ministry of Defence,Ministry of Defence,23/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,197683,Consumption of medical dental and veterinary inventory,"19,719.55"
Ministry of Defence,Ministry of Defence,22/04/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,197018,Spend on Inventory - General,"19,648.61"
Ministry of Defence,Ministry of Defence,30/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,200682,Equipment support non-project costs,"19,647.00"
Ministry of Defence,Ministry of Defence,15/04/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,194033,Research and development excluding defence science and technology laboratory,"19,574.88"
Ministry of Defence,Ministry of Defence,26/04/2013,Transport hire charges,Joint Forces Command,RYDER DEUTSCHLAND GMBH,,5000095830,Transport other operating lease,"19,194.33"
Ministry of Defence,Ministry of Defence,11/04/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,192842,Cost of other material consumed,"19,189.79"
Ministry of Defence,Ministry of Defence,04/04/2013,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,GU14 0LX,188829,Estate + facilities management services - accommodation inventory + service,"19,166.00"
Ministry of Defence,Ministry of Defence,29/04/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,200406,Cost of food purchases,"19,114.89"
Ministry of Defence,Ministry of Defence,05/04/2013,Medical treatment & stores and welfare services,Land Forces,LEISURE LINES GB LIMITED,LE10 3BS,189517,Recreational facilities costs in support of social work,"19,105.70"
Ministry of Defence,Ministry of Defence,05/04/2013,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,189847,Military short term detached duty,"19,074.40"
Ministry of Defence,Ministry of Defence,26/04/2013,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,BRITISH PIPELINE AGENCY LTD,HP2 5BS,199347,Works - prepare property/land for disposal ,"18,996.21"
Ministry of Defence,Ministry of Defence,18/04/2013,Estate management,Navy Command,OCS GROUP UK LIMITED,LA3 3BJ,195896,Estate + facilities management services - accommodation inventory + service,"18,977.66"
Ministry of Defence,Ministry of Defence,22/04/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,197223,Spend on Inventory - General,"18,964.94"
Ministry of Defence,Ministry of Defence,05/04/2013,Fuel for military use,Land Forces,GB OILS LIMITED,FK5 4RB,189391,Cost of ground diesel fuel consumed,"18,945.25"
Ministry of Defence,Ministry of Defence,05/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,189160,Equipment support project costs,"18,942.41"
Ministry of Defence,Ministry of Defence,30/04/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,200533,Cost of other material consumed,"18,915.25"
Ministry of Defence,Ministry of Defence,08/04/2013,Fees for professional services,Land Forces,EMBRACING ENTERPRISE LTD T/A THE GARNETT FOUNDATION,HP5 2AJ,190395,Fees for professional services excluding legal fees,"18,900.00"
Ministry of Defence,Ministry of Defence,05/04/2013,Energy conservation and environmental charges.,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,189912,Energy conservation and environmental charges,"18,826.50"
Ministry of Defence,Ministry of Defence,12/04/2013,Spend on Inventory - General,Land Forces,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,193414,Spend on Inventory - General,"18,810.48"
Ministry of Defence,Ministry of Defence,08/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,WS11 8JP,190834,Equipment support project costs,"18,725.00"
Ministry of Defence,Ministry of Defence,08/04/2013,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,190519,Information technology services,"18,490.00"
Ministry of Defence,Ministry of Defence,25/04/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,198594,Consumption of medical dental and veterinary inventory,"18,384.05"
Ministry of Defence,Ministry of Defence,19/04/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,196174,Consumption of engineering and technical inventory,"18,238.96"
Ministry of Defence,Ministry of Defence,09/04/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,190899,Cost of other material consumed,"18,219.36"
Ministry of Defence,Ministry of Defence,05/04/2013,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,189065,Equipment support project costs,"18,054.13"
Ministry of Defence,Ministry of Defence,11/04/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,192286,Medical health services,"18,046.83"
Ministry of Defence,Ministry of Defence,05/04/2013,Spend on Inventory - General,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,DT9 4JW,188960,Spend on Inventory - General,"17,845.00"
Ministry of Defence,Ministry of Defence,17/04/2013,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,195500,Cost of ground diesel fuel consumed,"17,802.53"
Ministry of Defence,Ministry of Defence,23/04/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,198145,Cost of other material consumed,"17,763.73"
Ministry of Defence,Ministry of Defence,10/04/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,191480,Freight movement costs,"17,743.47"
Ministry of Defence,Ministry of Defence,25/04/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,198594,Consumption of medical dental and veterinary inventory,"17,731.11"
Ministry of Defence,Ministry of Defence,23/04/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,197730,Cost of other material consumed,"17,707.99"
Ministry of Defence,Ministry of Defence,25/04/2013,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,198638,IT Services -internal costs,"17,673.99"
Ministry of Defence,Ministry of Defence,09/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,SYSTEM DESIGN EVALUATION  LIMITED,SG12 8QP,191241,Equipment support non-project costs,"17,590.77"
Ministry of Defence,Ministry of Defence,19/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,196098,Consumption of medical dental and veterinary inventory,"17,499.45"
Ministry of Defence,Ministry of Defence,22/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,197454,Equipment support project costs,"17,499.00"
Ministry of Defence,Ministry of Defence,22/04/2013,Payment of utilities,Defence Infrastructure Organisation ,RWE WESTFALEN-WESER-EMS AG,,5000095540,Utilities consumed - electricity,"17,435.90"
Ministry of Defence,Ministry of Defence,19/04/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,196888,Cost of other material consumed,"17,410.84"
Ministry of Defence,Ministry of Defence,15/04/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,194515,Cost of other material consumed,"17,396.92"
Ministry of Defence,Ministry of Defence,05/04/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,188892,Consumption of medical dental and veterinary inventory,"17,382.16"
Ministry of Defence,Ministry of Defence,05/04/2013,Fuel for military use,Land Forces,GB OILS LIMITED,WA3 6XG,176335,Cost of ground unleaded fuel consumed,"17,377.08"
Ministry of Defence,Ministry of Defence,22/04/2013,Spend on Inventory - General,Defence Equipment & Support,BOZEAT INDUSTRIAL LIMITED,NN8 2QG,196976,Spend on Inventory - General,"17,314.74"
Ministry of Defence,Ministry of Defence,12/04/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,176470,Spend on Inventory - General,"17,303.38"
Ministry of Defence,Ministry of Defence,15/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,194193,Equipment support non-project costs,"17,196.54"
Ministry of Defence,Ministry of Defence,16/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,194887,Equipment support non-project costs,"17,082.75"
Ministry of Defence,Ministry of Defence,24/04/2013,Administration,Head Office & Corporate Services,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,198346,General administration,"16,984.71"
Ministry of Defence,Ministry of Defence,05/04/2013,Purchase of inventory and services ,Joint Forces Command,LEISURE LINES GB LIMITED,LE10 3BS,189517,Cost of other material consumed,"16,964.16"
Ministry of Defence,Ministry of Defence,16/04/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,194568,Cost of other material consumed,"16,913.83"
Ministry of Defence,Ministry of Defence,05/04/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,188892,Consumption of medical dental and veterinary inventory,"16,898.13"
Ministry of Defence,Ministry of Defence,18/04/2013,Design services and minor equipment purchases,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,195666,Equipment support non-project costs,"16,871.30"
Ministry of Defence,Ministry of Defence,15/04/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,193919,Cost of food purchases,"16,864.15"
Ministry of Defence,Ministry of Defence,04/04/2013,Fees for professional services,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,DT9 4JW,188679,Airworthiness Management,"16,848.00"
Ministry of Defence,Ministry of Defence,23/04/2013,IT and communication services,Navy Command,VEGA CONSULTING SERVICES LTD,BS16 1EJ,198133,Information technology services,"16,800.00"
Ministry of Defence,Ministry of Defence,05/04/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,189391,Utilities consumed - heating oil,"16,792.73"
Ministry of Defence,Ministry of Defence,26/04/2013,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,199391,Freight movement costs,"16,776.14"
Ministry of Defence,Ministry of Defence,17/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,KT16 9JX,195131,Equipment support project costs,"16,720.07"
Ministry of Defence,Ministry of Defence,26/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,199262,Consumption of medical dental and veterinary inventory,"16,719.73"
Ministry of Defence,Ministry of Defence,23/04/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,198145,Cost of other material consumed,"16,702.61"
Ministry of Defence,Ministry of Defence,12/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,HAWKER BEECHCRAFT LIMITED,CH4 0BA,193290,Equipment support non-project costs,"16,645.42"
Ministry of Defence,Ministry of Defence,18/04/2013,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,195644,Estate + facilities management services - accommodation inventory + service,"16,620.58"
Ministry of Defence,Ministry of Defence,12/04/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,193856,Utilities consumed - heating oil,"16,564.51"
Ministry of Defence,Ministry of Defence,26/04/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,199977,Cost of other material consumed,"16,560.50"
Ministry of Defence,Ministry of Defence,17/04/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,195165,Medical-non hospital treatment,"16,487.05"
Ministry of Defence,Ministry of Defence,05/04/2013,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,189997,Equipment support non-project costs,"16,417.00"
Ministry of Defence,Ministry of Defence,22/04/2013,Spend on Inventory - General,Defence Equipment & Support,EGLINTON (TIMBER PRODUCTS)  LIMITED,BT47 3PY,38662,Spend on Inventory - General,"16,357.13"
Ministry of Defence,Ministry of Defence,18/04/2013,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,195637,Freight movement costs,"16,146.52"
Ministry of Defence,Ministry of Defence,05/04/2013,Spend on Inventory - General,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,189997,Spend on Inventory - General,"16,138.09"
Ministry of Defence,Ministry of Defence,30/04/2013,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,200591,Fees for professional services excluding legal fees,"16,066.23"
Ministry of Defence,Ministry of Defence,30/04/2013,Spend on Inventory - General,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,200506,Spend on Inventory - General,"15,954.79"
Ministry of Defence,Ministry of Defence,05/04/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,189391,Utilities consumed - heating oil,"15,928.80"
Ministry of Defence,Ministry of Defence,16/04/2013,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,194583,Consumption of general inventory,"15,895.70"
Ministry of Defence,Ministry of Defence,22/04/2013,IT and communication services,Defence Equipment & Support,SOFTCAT LIMITED,SL7 1TB,197519,Computer equipment costing below the capitalisation threshold,"15,856.91"
Ministry of Defence,Ministry of Defence,12/04/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,192864,Fiscal asset under construction - capital in year addition,"15,851.00"
Ministry of Defence,Ministry of Defence,24/04/2013,General services and support,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,198485,Defence equipment CLS/IOS service charge,"15,820.00"
Ministry of Defence,Ministry of Defence,18/04/2013,Estate management,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,195714,Estate + facilities management services - accommodation inventory + service,"15,809.15"
Ministry of Defence,Ministry of Defence,17/04/2013,Spend on Inventory - General,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,195379,Spend on Inventory - General,"15,795.21"
Ministry of Defence,Ministry of Defence,25/04/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,COMPUTACENTER (UK) LIMITED,SE1 8HL,198722,Fiscal asset under construction - capital in year addition,"15,757.96"
Ministry of Defence,Ministry of Defence,05/04/2013,IT and communication services,Head Office & Corporate Services,COMPUTACENTER (UK) LIMITED,SE1 8HL,189115,Computer equipment costing below the capitalisation threshold,"15,706.80"
Ministry of Defence,Ministry of Defence,16/04/2013,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,194727,Cost of other material consumed,"15,657.27"
Ministry of Defence,Ministry of Defence,16/04/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"15,652.38"
Ministry of Defence,Ministry of Defence,05/04/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,190105,Utilities consumed - heating oil,"15,650.02"
Ministry of Defence,Ministry of Defence,08/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,190140,Consumption of medical dental and veterinary inventory,"15,635.27"
Ministry of Defence,Ministry of Defence,18/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,195520,Consumption of medical dental and veterinary inventory,"15,632.34"
Ministry of Defence,Ministry of Defence,23/04/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,197846,Utilities consumed - heating oil,"15,583.20"
Ministry of Defence,Ministry of Defence,26/04/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,199865,Cost of food purchases,"15,567.38"
Ministry of Defence,Ministry of Defence,12/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,192851,Consumption of medical dental and veterinary inventory,"15,551.23"
Ministry of Defence,Ministry of Defence,18/04/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,195666,Research and development at the pre main gate stage of a project,"15,502.61"
Ministry of Defence,Ministry of Defence,16/04/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,194976,Cost of other material consumed,"15,472.40"
Ministry of Defence,Ministry of Defence,25/04/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,198660,Cost of other material consumed,"15,450.07"
Ministry of Defence,Ministry of Defence,05/04/2013,Estate management,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,189864,Works - estate management,"15,431.33"
Ministry of Defence,Ministry of Defence,29/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,199983,Consumption of medical dental and veterinary inventory,"15,398.81"
Ministry of Defence,Ministry of Defence,24/04/2013,Spend on Inventory - General,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,198490,Spend on Inventory - General,"15,369.60"
Ministry of Defence,Ministry of Defence,15/04/2013,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,194064,Utilities consumed - electricity,"15,329.39"
Ministry of Defence,Ministry of Defence,09/04/2013,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,191281,Cost of ground diesel fuel consumed,"15,289.56"
Ministry of Defence,Ministry of Defence,26/04/2013,Design services and minor equipment purchases,Land Forces,SAAB AB,,3000009097,Equipment support non-project costs,"15,281.00"
Ministry of Defence,Ministry of Defence,30/04/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,200501,Movement of service personnel,"15,276.75"
Ministry of Defence,Ministry of Defence,26/04/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,199865,Cost of food purchases,"15,221.50"
Ministry of Defence,Ministry of Defence,04/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,188654,Consumption of medical dental and veterinary inventory,"15,181.81"
Ministry of Defence,Ministry of Defence,15/04/2013,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,194513,Fees for professional services excluding legal fees,"15,136.30"
Ministry of Defence,Ministry of Defence,22/04/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,196894,Consumption of medical dental and veterinary inventory,"15,122.59"
Ministry of Defence,Ministry of Defence,12/04/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,192930,Cost of other material consumed,"15,114.67"
Ministry of Defence,Ministry of Defence,22/04/2013,Estate management,Air Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,196942,Works - estate management,"14,994.00"
Ministry of Defence,Ministry of Defence,11/04/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"14,979.73"
Ministry of Defence,Ministry of Defence,05/04/2013,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,189077,Spend on Inventory - General,"14,950.09"
Ministry of Defence,Ministry of Defence,26/04/2013,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,199415,Intangible fiscal asset  - in year capital addition,"14,927.00"
Ministry of Defence,Ministry of Defence,25/04/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"14,884.66"
Ministry of Defence,Ministry of Defence,10/04/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,191333,Cost of food services,"14,795.52"
Ministry of Defence,Ministry of Defence,12/04/2013,Spend on Inventory - General,Defence Equipment & Support,EATON AEROSPACE LIMITED,PO14 4QA,193225,Spend on Inventory - General,"14,780.64"
Ministry of Defence,Ministry of Defence,11/04/2013,Spend on Inventory - General,Joint Forces Command,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,192436,Spend on Inventory - General,"14,723.64"
Ministry of Defence,Ministry of Defence,11/04/2013,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Works - estate management,"14,717.25"
Ministry of Defence,Ministry of Defence,17/04/2013,Spend on Inventory - General,Defence Equipment & Support,KASHKET & PARTNERS LIMITED,N15 4QA,195236,Spend on Inventory - General,"14,706.24"
Ministry of Defence,Ministry of Defence,26/04/2013,Spend on Inventory - General,Defence Equipment & Support,LEVEL PEAKS ASSOCIATES LTD.,HR4 9DP,199562,Spend on Inventory - General,"14,695.20"
Ministry of Defence,Ministry of Defence,19/04/2013,Research and development,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,196253,Research and development incurred on projects with defence science and technology laboratory,"14,610.75"
Ministry of Defence,Ministry of Defence,26/04/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,199865,Estate + facilities management services - accommodation inventory + service,"14,544.27"
Ministry of Defence,Ministry of Defence,25/04/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,198638,Works services - excluding United States forces/NATO + married quarters,"14,530.00"
Ministry of Defence,Ministry of Defence,05/04/2013,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,190105,Utilities consumed - heating oil,"14,501.11"
Ministry of Defence,Ministry of Defence,12/04/2013,Rent and rates,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000095132,Rent buildings - non civil estate property and married quarter property,"14,443.59"
Ministry of Defence,Ministry of Defence,05/04/2013,Spend on Inventory - General,Air Command,UNIVAR LIMITED,BD1 5BD,190070,Spend on Inventory - General,"14,413.92"
Ministry of Defence,Ministry of Defence,29/04/2013,Spend on Inventory - General,Air Command,UNIVAR LIMITED,BD1 5BD,200474,Spend on Inventory - General,"14,413.92"
Ministry of Defence,Ministry of Defence,10/04/2013,Research and development,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,191980,Research and development at the post main gate stage of a project,"14,390.77"
Ministry of Defence,Ministry of Defence,22/04/2013,Spend on Inventory - General,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,197131,Spend on Inventory - General,"14,387.48"
Ministry of Defence,Ministry of Defence,25/04/2013,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,198638,Equipment support project costs,"14,351.05"
