Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/03/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ANNINGTON RECEIVABLES LTD,W1U 1DR,446650,Rent UK married quarters - operating lease payments,"Ł41,288,056.60"
Ministry of Defence,Ministry of Defence,17/03/2015,Government Procurement Card,Ministry of Defence,Barclays Bank PLC,TS17 6YG,EMP11458,Monthly GPC Payment,"Ł39,287,092.80"
Ministry of Defence,Ministry of Defence,04/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,441406,Property dwellings private finance initiative - service concession arrangement service charge,"Ł23,589,851.76"
Ministry of Defence,Ministry of Defence,24/03/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,448823,Single use military equipment asset under construction - capital in year addition,"Ł12,928,584.40"
Ministry of Defence,Ministry of Defence,18/03/2015,Government Procurement Card,Ministry of Defence,Barclays Bank PLC,TS17 6YG,EMP11461,Monthly GPC Payment,"Ł12,124,556.90"
Ministry of Defence,Ministry of Defence,25/03/2015,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,449402,Grant in aid to the council of reserve forces and cadet associations,"Ł9,297,680.00"
Ministry of Defence,Ministry of Defence,03/03/2015,Grants in aid,HO+CS,COMMONWEALTH WAR GRAVES COMMISSION,SL6 7DX,5000124678,Pay costs grant in aid to the Commonwealth War Graves commission,"Ł8,235,294.12"
Ministry of Defence,Ministry of Defence,17/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,446205,Utilities consumed - gas,"Ł8,130,551.64"
Ministry of Defence,Ministry of Defence,06/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,MODUS SERVICES LIMITED,SW1A 2HB,442788,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł7,972,407.64"
Ministry of Defence,Ministry of Defence,24/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,448998,Fiscal asset under construction - capital in year addition,"Ł7,505,386.64"
Ministry of Defence,Ministry of Defence,23/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV3 0SR,448323,Estate core services charge,"Ł6,790,268.17"
Ministry of Defence,Ministry of Defence,30/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,452080,Works - estate management,"Ł6,688,450.31"
Ministry of Defence,Ministry of Defence,26/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7ST,450325,Property dwellings private finance initiative - service concession arrangement service charge,"Ł6,224,258.16"
Ministry of Defence,Ministry of Defence,26/03/2015,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,449968,Fees for professional services excluding legal fees,"Ł5,882,556.24"
Ministry of Defence,Ministry of Defence,19/03/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,447365,Estate + facilities management services - accommodation inventory + service,"Ł5,398,337.13"
Ministry of Defence,Ministry of Defence,05/03/2015,Research and development,Defence Equipment + Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,5000124898,Research and development at the pre main gate stage of a project,"Ł5,271,444.12"
Ministry of Defence,Ministry of Defence,23/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,448475,Estate core services charge,"Ł5,099,593.07"
Ministry of Defence,Ministry of Defence,05/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,441957,Equipment support non-project costs,"Ł4,899,267.60"
Ministry of Defence,Ministry of Defence,18/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,446783,Utilities consumed - electricity,"Ł4,759,129.23"
Ministry of Defence,Ministry of Defence,12/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,444482,Utilities consumed - electricity,"Ł4,698,824.39"
Ministry of Defence,Ministry of Defence,30/03/2015,IT and communication services,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,452052,Computer equipment costing below the capitalisation threshold,"Ł4,410,252.00"
Ministry of Defence,Ministry of Defence,19/03/2015,Fees for professional services,HO+CS,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,447258,Fees for professional services excluding legal fees,"Ł4,369,514.37"
Ministry of Defence,Ministry of Defence,27/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,450501,Equipment support non-project costs,"Ł4,303,413.00"
Ministry of Defence,Ministry of Defence,19/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,447299,Utilities consumed - electricity,"Ł4,091,118.44"
Ministry of Defence,Ministry of Defence,30/03/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,452224,Estate + facilities management services - accommodation inventory + service,"Ł3,937,485.01"
Ministry of Defence,Ministry of Defence,19/03/2015,Purchase of buildings - Dwellings,DEFENCE INFRASTRUCTURE ORGANISATION,DAVITT JONES BOULD LTD,TA1 4EB,447267,Property building dwellings asset - in year capital addition,"Ł3,904,184.00"
Ministry of Defence,Ministry of Defence,17/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,446139,Estate core services charge,"Ł3,663,643.14"
Ministry of Defence,Ministry of Defence,11/03/2015,Fees for professional services,HO+CS,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,444077,Fees for professional services excluding legal fees,"Ł3,510,890.58"
Ministry of Defence,Ministry of Defence,11/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,444096,Utilities consumed - electricity,"Ł3,325,899.17"
Ministry of Defence,Ministry of Defence,12/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,444340,Estate core services charge,"Ł3,240,597.01"
Ministry of Defence,British Defence Staff - United States,02/04/2015,INTAN SUME CPTL ADDITIONS IN YR,"N00019-02-C-3002, SLIN 000103",LOCKHEED MARTIN AERONAUTICS,,393845,"N00019-02-C-3002, SLIN 000103
Future Joint Combat Aircraft","Ł3,230,475.17"
Ministry of Defence,Ministry of Defence,06/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,442563,Works - estate management,"Ł3,204,302.91"
Ministry of Defence,Ministry of Defence,23/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,448666,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł3,188,562.53"
Ministry of Defence,Ministry of Defence,05/03/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,441924,Fiscal asset under construction - capital in year addition,"Ł3,009,140.94"
Ministry of Defence,Ministry of Defence,06/03/2015,Rental of plant and machinery,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,442538,Plant + machinery private finance initiative - service concession arrangements service charge,"Ł2,941,515.52"
Ministry of Defence,British Defence Staff - United States,02/04/2015,INTAN SUME CPTL ADDITIONS IN YR,"N00019-02-C-3002, SLIN 0003",LOCKHEED MARTIN AERONAUTICS,,393852,"N00019-02-C-3002, SLIN 0003
Future Joint Combat Aircraft","Ł2,898,998.06"
Ministry of Defence,Ministry of Defence,05/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,441905,Equipment support non-project costs,"Ł2,890,117.00"
Ministry of Defence,Ministry of Defence,03/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,441108,Works - estate management,"Ł2,730,239.21"
Ministry of Defence,Ministry of Defence,26/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,449923,Equipment support non-project costs,"Ł2,674,448.12"
Ministry of Defence,Ministry of Defence,24/03/2015,IT and communication services,HO+CS,CGI IT UK LIMITED,KT22 7LP,448875,Information technology services,"Ł2,664,261.90"
Ministry of Defence,Ministry of Defence,09/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,443164,Utilities consumed - electricity,"Ł2,625,482.94"
Ministry of Defence,Ministry of Defence,03/03/2015,Grants to NDPBs,HO+CS,COMMONWEALTH WAR GRAVES COMMISSION,SL6 7DX,441126,Grant in aid commonwealth war graves commission,"Ł2,603,650.00"
Ministry of Defence,Ministry of Defence,26/03/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV1 4HY,449976,Fees for professional services excluding legal fees,"Ł2,598,137.60"
Ministry of Defence,Ministry of Defence,16/03/2015,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 6BS,445524,External military training ,"Ł2,567,124.90"
Ministry of Defence,Ministry of Defence,04/03/2015,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,441494,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł2,529,311.28"
Ministry of Defence,Ministry of Defence,24/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,448865,Works - estate management,"Ł2,508,639.15"
Ministry of Defence,Ministry of Defence,30/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,452080,Fiscal asset under construction - capital in year addition,"Ł2,373,331.66"
Ministry of Defence,Ministry of Defence,24/03/2015,General services and support,Defence Equipment + Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,448799,Defence equipment CLS/IOS service charge,"Ł2,301,824.40"
Ministry of Defence,Ministry of Defence,04/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,5000124762,Estate core services charge,"Ł2,294,001.53"
Ministry of Defence,Ministry of Defence,26/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,5000125720,Estate core services charge,"Ł2,294,001.53"
Ministry of Defence,Ministry of Defence,13/03/2015,Development costs for military equipment,Defence Equipment + Support,ATKINS LIMITED,WR5 1WS,444998,Intangible single use military equipment asset  - in year capital addition,"Ł2,215,525.20"
Ministry of Defence,Ministry of Defence,30/03/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LONDON & REGIONAL (ST GEORGES  COURT) LIMITED,W1U 8EW,452292,Rent buildings - non civil estate property and married quarter property,"Ł2,160,000.00"
Ministry of Defence,Ministry of Defence,30/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,452251,Estate + facilities management services - accommodation inventory + service,"Ł2,134,016.69"
Ministry of Defence,Ministry of Defence,26/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,450007,Estate + facilities management services - accommodation inventory + service,"Ł2,116,909.16"
Ministry of Defence,Ministry of Defence,23/03/2015,"Public relations, including marketing and advertising",Navy Command,DENTSU AEGIS UK LIMITED,NW1 3BF,448364,Public relations services including items such as sales marketing and advertising,"Ł2,092,361.85"
Ministry of Defence,Ministry of Defence,27/03/2015,Fees for professional services,HO+CS,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,450645,Fees for professional services excluding legal fees,"Ł2,085,986.11"
Ministry of Defence,Ministry of Defence,17/03/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,BA2 2AF,446583,Rent land - non civil estate property + married quarter property,"Ł2,071,493.42"
Ministry of Defence,Ministry of Defence,20/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,447825,Estate + facilities management services - accommodation inventory + service,"Ł2,055,067.61"
Ministry of Defence,Ministry of Defence,27/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,450542,Equipment support non-project costs,"Ł2,020,196.00"
Ministry of Defence,Ministry of Defence,17/03/2015,"Adminstration, claims, compensation and awards",HO+CS,THE RIVERSIDE GROUP LIMITED,L24 8RF,446574,Cost of claims/compensation and related expenses against MOD,"Ł2,000,000.00"
Ministry of Defence,Ministry of Defence,13/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV1 4HY,445069,Fiscal asset under construction - capital in year addition,"Ł1,970,296.42"
Ministry of Defence,Ministry of Defence,02/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,440716,Estate + facilities management services - accommodation inventory + service,"Ł1,930,887.39"
Ministry of Defence,Ministry of Defence,18/03/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,446766,Fiscal asset under construction - capital in year addition,"Ł1,917,742.38"
Ministry of Defence,Ministry of Defence,10/03/2015,Design services and minor equipment purchases,Land Forces,THE ARMY CADET FORCE ASSOCIATION,EC2A 4DW,443935,Equipment support non-project costs,"Ł1,860,000.00"
Ministry of Defence,Ministry of Defence,10/03/2015,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,443650,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,827,986.10"
Ministry of Defence,Ministry of Defence,23/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,448473,Equipment support non-project costs,"Ł1,818,058.00"
Ministry of Defence,Ministry of Defence,30/03/2015,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,452091,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,809,828.63"
Ministry of Defence,Ministry of Defence,30/03/2015,"Public relations, including marketing and advertising",Navy Command,DENTSU AEGIS UK LIMITED,NW1 3BF,452095,Public relations services including items such as sales marketing and advertising,"Ł1,747,639.02"
Ministry of Defence,Ministry of Defence,27/03/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,450747,Estate + facilities management services - accommodation inventory + service,"Ł1,735,565.94"
Ministry of Defence,Ministry of Defence,27/03/2015,Fees for professional services,Defence Equipment + Support,ERNST & YOUNG LLP,SE1 2AF,450704,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,694,654.16"
Ministry of Defence,Ministry of Defence,27/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,450600,Estate core services charge,"Ł1,679,299.24"
Ministry of Defence,Ministry of Defence,25/03/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,449699,Cost of food purchases,"Ł1,673,082.28"
Ministry of Defence,Ministry of Defence,10/03/2015,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,443898,Fees for professional services excluding legal fees,"Ł1,667,013.45"
Ministry of Defence,Ministry of Defence,11/03/2015,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,444235,Fees for professional services excluding legal fees,"Ł1,658,583.00"
Ministry of Defence,Ministry of Defence,20/03/2015,Government Procurement Card,Ministry of Defence,Barclays Bank PLC,TS17 6YG,EMP11463,Monthly GPC Payment,"Ł1,634,222.00"
Ministry of Defence,Ministry of Defence,10/03/2015,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,443540,External military training ,"Ł1,623,994.36"
Ministry of Defence,Ministry of Defence,17/03/2015,Fees for professional services,Land Forces,THE ARMY CADET FORCE ASSOCIATION,EC2A 4DW,446570,Fees for professional services excluding legal fees,"Ł1,620,000.00"
Ministry of Defence,Ministry of Defence,27/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,450768,Works services - excluding United States forces/NATO + married quarters,"Ł1,607,281.98"
Ministry of Defence,Ministry of Defence,04/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,441550,Property dwellings private finance initiative - service concession arrangement service charge,"Ł1,519,103.61"
Ministry of Defence,Ministry of Defence,05/03/2015,Food and clothing,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,442311,Cost of purchasing and repairing clothing,"Ł1,474,217.74"
Ministry of Defence,Ministry of Defence,05/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000124884,Works - estate management,"Ł1,466,536.33"
Ministry of Defence,Ministry of Defence,20/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,447877,Utilities consumed - electricity,"Ł1,451,076.84"
Ministry of Defence,Ministry of Defence,20/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,447799,Estate core services charge,"Ł1,425,002.00"
Ministry of Defence,Ministry of Defence,19/03/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,447564,Cost of food purchases,"Ł1,417,803.56"
Ministry of Defence,Ministry of Defence,05/03/2015,Fees for professional services,Defence Equipment + Support,CH2M HILL INTERNATIONAL NUCLEAR SERVICES LTD,W6 7EF,442011,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,357,616.71"
Ministry of Defence,Ministry of Defence,17/03/2015,Design services and minor equipment purchases,Land Forces,THE ARMY CADET FORCE ASSOCIATION,EC2A 4DW,446570,Equipment support non-project costs,"Ł1,340,000.00"
Ministry of Defence,Ministry of Defence,19/03/2015,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,447365,Fiscal asset under construction - capital in year addition,"Ł1,335,601.28"
Ministry of Defence,Ministry of Defence,02/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,440577,Fiscal asset under construction - capital in year addition,"Ł1,319,397.51"
Ministry of Defence,Ministry of Defence,16/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,445760,Works - estate management,"Ł1,273,566.40"
Ministry of Defence,Ministry of Defence,27/03/2015,Spend on Inventory - General,Defence Equipment + Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE21 7XX,451026,Spend on Inventory - General,"Ł1,273,069.20"
Ministry of Defence,Ministry of Defence,09/03/2015,Fees for professional services,Defence Equipment + Support,CH2M HILL INTERNATIONAL NUCLEAR SERVICES LTD,W6 7EF,443108,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,273,014.13"
Ministry of Defence,Ministry of Defence,25/03/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,449746,Fees for professional services excluding legal fees,"Ł1,248,780.80"
Ministry of Defence,Ministry of Defence,17/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,446602,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,246,478.56"
Ministry of Defence,Ministry of Defence,16/03/2015,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,446000,Equipment support non-project costs,"Ł1,228,329.67"
Ministry of Defence,Ministry of Defence,09/03/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,443476,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,225,280.96"
Ministry of Defence,Ministry of Defence,18/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,446865,Equipment support non-project costs,"Ł1,220,779.00"
Ministry of Defence,Ministry of Defence,06/03/2015,Purchase of general transport equipment,Defence Equipment + Support,TERBERG DTS (UK) LIMITED,HX5 9DA,5000124924,Transport other asset - in year capital addition,"Ł1,206,810.50"
Ministry of Defence,Ministry of Defence,26/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,RG41 5TU,450154,Fiscal asset under construction - capital in year addition,"Ł1,194,757.80"
Ministry of Defence,Ministry of Defence,10/03/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,HORIZONS INCORPORATED,OH 44128,443712,Fiscal asset under construction - capital in year addition,"Ł1,193,988.84"
Ministry of Defence,Ministry of Defence,27/03/2015,Fees for professional services,Defence Equipment + Support,ERNST & YOUNG LLP,SE1 2AF,450704,Fees for professional services excluding legal fees,"Ł1,176,890.78"
Ministry of Defence,Ministry of Defence,10/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,443539,Works - estate management,"Ł1,161,974.62"
Ministry of Defence,Ministry of Defence,30/03/2015,Fees for professional services,Defence Equipment + Support,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,451994,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,143,826.74"
Ministry of Defence,Ministry of Defence,26/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,450028,Estate core services charge,"Ł1,124,830.67"
Ministry of Defence,Ministry of Defence,24/03/2015,IT and communication services,Navy Command,CAMBRIDGE INFORMATION LTD,IP14 2EN,448859,Information technology services,"Ł1,118,760.00"
Ministry of Defence,Ministry of Defence,30/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,452536,Estate + facilities management services - accommodation inventory + service,"Ł1,102,185.14"
Ministry of Defence,Ministry of Defence,10/03/2015,Grants to Reserves Forces and Cadets Association,Land Forces,THE ARMY CADET FORCE ASSOCIATION,EC2A 4DW,443935,Grants to reserve forces and cadet associations,"Ł1,100,000.00"
Ministry of Defence,Ministry of Defence,10/03/2015,Property leases,JFC,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,443757,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,093,789.34"
Ministry of Defence,Ministry of Defence,02/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,440927,Estate + facilities management services - accommodation inventory + service,"Ł1,093,135.45"
Ministry of Defence,Ministry of Defence,13/03/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000024376,Defence equipment CLS/IOS service charge,"Ł1,091,266.76"
Ministry of Defence,Ministry of Defence,16/03/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000024383,Defence equipment CLS/IOS service charge,"Ł1,091,266.76"
Ministry of Defence,Ministry of Defence,20/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,447970,Equipment support non-project costs,"Ł1,072,725.60"
Ministry of Defence,Ministry of Defence,20/03/2015,Rental of plant and machinery,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,447768,Plant + machinery operating lease,"Ł1,061,024.00"
Ministry of Defence,Ministry of Defence,27/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,450654,Fiscal asset under construction - capital in year addition,"Ł1,047,172.30"
Ministry of Defence,Ministry of Defence,27/03/2015,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,450747,Fiscal asset under construction - capital in year addition,"Ł1,027,509.07"
Ministry of Defence,Ministry of Defence,19/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,447191,Equipment support non-project costs,"Ł1,020,389.72"
Ministry of Defence,Ministry of Defence,10/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,443672,Utilities consumed - electricity,"Ł1,018,409.86"
Ministry of Defence,Ministry of Defence,11/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,444014,Equipment support non-project costs,"Ł1,012,361.20"
Ministry of Defence,Ministry of Defence,26/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,449978,Estate core services charge,"Ł1,011,271.00"
Ministry of Defence,Ministry of Defence,24/03/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,448861,Fees for professional services excluding legal fees,"Ł1,004,620.00"
Ministry of Defence,Ministry of Defence,06/03/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,442619,Fees for professional services excluding legal fees,"Ł982,473.00"
Ministry of Defence,Ministry of Defence,10/03/2015,Grants to NDPBs,Land Forces,ROYAL HOSPITAL,SW3 4SR,443882,Operating costs grant in aid to the Royal Hospital Chelsea,"Ł972,250.00"
Ministry of Defence,Ministry of Defence,24/03/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,448823,Fiscal asset under construction - capital in year addition,"Ł934,217.00"
Ministry of Defence,Ministry of Defence,13/03/2015,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,445010,Research and development excluding defence science and technology laboratory,"Ł924,454.00"
Ministry of Defence,Ministry of Defence,06/03/2015,Fees for professional services,Defence Equipment + Support,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,442583,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł917,145.54"
Ministry of Defence,Ministry of Defence,09/03/2015,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,443401,Spend on Inventory - General,"Ł913,311.75"
Ministry of Defence,Ministry of Defence,06/03/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,STEATITE LTD,B98 9EX,2000024311,Single use military equipment asset under construction - capital in year addition,"Ł910,755.33"
