Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Home Office,Home Office,01/07/2010,Grant,CPG - Crime & Policing Group,INDEPENDENT POLICE COMPLAINTS COMI,412336,"3,000,000.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),325574-5,"5,095,577.58"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),325574-27,"1,282,696.92"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),325574-16,"58,666.67"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),288072,"1,938,392.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,CUMBRIA POLICE AUTHORITY 1 (G),288072,"2,922,288.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY 1 (G,288072,"2,927,456.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,GLOUCESTERSHIRE POLICE AUTHORITY (,288072,"3,146,923.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,WILTSHIRE CONSTABULARY (G),288072,"3,504,353.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,DORSET POLICE AUTHORITY 1 (G),288072,"3,623,936.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,LINCOLNSHIRE POLICE AUTHORITY 1 (G,288072,"3,669,244.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY 1 (G,288072,"3,715,469.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,SUFFOLK POLICE AUTHORITY (G),288072,"3,791,747.00"
Home Office,Home Office,02/07/2010,Grant,CPG - Crime & Policing Group,NORTHAMPTONSHIRE POLICE 1 (G),288072,"3,918,228.00"
