"Spend over £25,000 - Publication template",,,,,,,,

Procurement led,,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount ,VAT registration number
DEFRA,Environment Agency,28-Sep-10,Building Management,AN Regional Facilities,Peterborough City Council,834677,"189,979.74",
DEFRA,Environment Agency,28-Sep-10,Building Management,AN Regional Facilities,Peterborough City Council,834672,"58,335.77",
DEFRA,Environment Agency,28-Sep-10,Building Management,FM Operating Unit - Central and South East,Jones Lang Le Salle,893059,"181,978.13",
DEFRA,Environment Agency,09-Sep-10,Building Management,FM Operating Unit - Central and South East,Arlington Business Parks Partnerships,887108,"171,550.00",
DEFRA,Environment Agency,09-Sep-10,Building Management,FM Operating Unit - Central and South East,Arlington Business Parks Partnerships,887106,"98,481.30",
DEFRA,Environment Agency,14-Sep-10,Building Management,FM Operating Unit - Central and South East,Egan Lawson Llp,888541,"64,625.00",
DEFRA,Environment Agency,14-Sep-10,Building Management,FM Operating Unit - Central and South East,King Sturge,889479,"58,162.50",
DEFRA,Environment Agency,23-Sep-10,Building Management,FM Operating Unit - Central and South West,Jones Lang Le Salle,891634,"170,049.53",
DEFRA,Environment Agency,23-Sep-10,Building Management,FM Operating Unit - Central and South West,Property Income & Reversion Trust Ltd,892227,"118,370.97",
DEFRA,Environment Agency,28-Sep-10,Building Management,FM Operating Unit - Central and South West,Solihull Metropolitan Borough Council,832276,"113,850.00",
DEFRA,Environment Agency,09-Sep-10,Building Management,FM Operating Unit - Central and South West,OF Ryan,887975,"91,911.73",
DEFRA,Environment Agency,16-Sep-10,Building Management,FM Operating Unit - Central and South West,PJ Salter,890830,"74,171.87",
DEFRA,Environment Agency,07-Sep-10,Building Management,FM Operating Unit - Northern,Amas Ltd,887304,"138,517.81"
DEFRA,Environment Agency,16-Sep-10,Building Management,FM Operating Unit - Northern,Holding & Barnes Plc,890639,"132,921.88"
DEFRA,Environment Agency,16-Sep-10,Building Management,FM Operating Unit - Northern,Jaymar Estates Ltd,890438,"120,468.64"
DEFRA,Environment Agency,09-Sep-10,Building Management,FM Operating Unit - Northern,Northumberland Estates Ltd,887691,"91,252.26"
DEFRA,Environment Agency,21-Sep-10,Building Management,FM Operating Unit - Northern,Robson Associates,892025,"80,634.96"
DEFRA,Environment Agency,07-Sep-10,Building Management,FM Operating Unit - Northern,Colenso Property Services,887620,"59,778.13"
DEFRA,Environment Agency,14-Sep-10,Building Management,FM Operating Unit - Northern,Sir Robert McAlpine Ltd,888964,"30,843.75"
DEFRA,Environment Agency,07-Sep-10,Building Management,FM Operating Unit - Northern,Berkley Estates London Ltd,887891,"25,189.06"
DEFRA,Environment Agency,07-Sep-10,Building Management,FM Operating Unit - Northern,Berkley Estates London Ltd,887894,"25,189.06"
DEFRA,Environment Agency,14-Sep-10,Building Management,HO Facilities Management,DTZ Debenham Tie Leung,889726,"142,830.22"
DEFRA,Environment Agency,14-Sep-10,Building Management,HO Facilities Management,DTZ Debenham Tie Leung,889732,"85,391.78"
DEFRA,Environment Agency,07-Sep-10,Building Management,HO Facilities Management,Equitable Life Assurance Society,887450,"72,864.98"
DEFRA,Environment Agency,07-Sep-10,Building Management,HO Facilities Management,Equitable Life Assurance Society,887458,"71,491.41"
