"Spend over £25,000 - Publication template",,,,,,,,

Procurement led,,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount ,VAT registration number
DEFRA,Environment Agency,26-Aug-10,Building Management,AN Capital WiP,LES Engineering Ltd,884062,"129,250.00",
DEFRA,Environment Agency,24-Aug-10,Building Management,AN Capital WiP,Dabbrook Services Ltd,883067,"29,995.40",
DEFRA,Environment Agency,26-Aug-10,Building Management,AN Eastern-AEM - Norfolk,LES Engineering Ltd,884079,"49,693.34",
DEFRA,Environment Agency,26-Aug-10,Building Management,AN Regional Facilities,Peterborough City Council,834677,"189,979.74",
DEFRA,Environment Agency,26-Aug-10,Building Management,AN Regional Facilities,Peterborough City Council,834672,"58,335.77",
DEFRA,Environment Agency,12-Aug-10,Building Management,FM Operating Unit - Central and South East,HR Wallingford Ltd,879762,"122,200.00",
DEFRA,Environment Agency,17-Aug-10,Building Management,FM Operating Unit - Central and South East,DEFRA,880122,"67,998.79",
DEFRA,Environment Agency,10-Aug-10,Building Management,FM Operating Unit - Central and South East,King Sturge,880199,"33,706.41",
DEFRA,Environment Agency,12-Aug-10,Building Management,FM Operating Unit - Central and South East,DEFRA,880116,"31,465.61",
DEFRA,Environment Agency,26-Aug-10,Building Management,FM Operating Unit - Central and South West,Solihull Metropolitan Borough Council,832276,"113,850.00",
DEFRA,Environment Agency,19-Aug-10,Building Management,FM Operating Unit - Northern,Eddisons,883119,"40,757.81",
DEFRA,Environment Agency,26-Aug-10,Building Management,MI Regional Facilities,Solihull Metropolitan Borough Council,832273,"157,361.54",
DEFRA,Environment Agency,17-Aug-10,Building Management,Nat Trading and Reg Services,Siemens IT Solutions & Services Ltd,881515,"25,057.17"
DEFRA,Environment Agency,26-Aug-10,Building Management,NE Facilities,Leeds City Council,832470,"178,020.00"
DEFRA,Environment Agency,26-Aug-10,Building Management,NE Facilities,Leeds City Council,832483,"117,486.64"
DEFRA,Environment Agency,26-Aug-10,Building Management,NE Facilities,Leeds City Council,831672,"34,362.00"
DEFRA,Environment Agency,26-Aug-10,Building Management,NLS Support Leeds,Leeds City Council,832477,"109,684.45"
DEFRA,Environment Agency,26-Aug-10,Building Management,NW Regional Facilities,Warrington Borough Council,832166,"204,385.14"
DEFRA,Environment Agency,26-Aug-10,Building Management,NW Regional Facilities,Warrington Borough Council,832169,"198,694.52"
DEFRA,Environment Agency,10-Aug-10,Building Management,SO Regional Facilities,King Sturge,880199,"33,706.41"
DEFRA,Environment Agency,26-Aug-10,Building Repair & Maintenance,AN Northern-Ops Delivery,LES Engineering Ltd,884074,"43,475.00"
DEFRA,Environment Agency,12-Aug-10,Building Repair & Maintenance,HO Business Finance,Lumsden & Carroll Construction Ltd,866632,"124,248.44"
DEFRA,Environment Agency,19-Aug-10,Building Repair & Maintenance,HO Capital WiP,Roshal Space Consultants Ltd,882610,"62,201.12"
DEFRA,Environment Agency,10-Aug-10,Building Repair & Maintenance,NW South-Ops Delivery,Boulting Technology,879342,"29,186.78"
DEFRA,Environment Agency,10-Aug-10,Building Repair & Maintenance,NW South-Ops Delivery,Boulting Technology,879335,"25,035.34"
