Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,
,·         Calor Gas Supplies,,,,
,·         Pressure Washers/Steam Cleaners,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,


MOD GPC TRANSPARENCY OCTOBER 2014,,,,,
Unique Ref,Transaction Date,Merchant Category,Merchant Description,Amount,Sort Function
MODGPC100172,07-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,604.8,100172
MODGPC100173,03-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,684,100173
MODGPC100174,10-Oct-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1537.08,100174
MODGPC100175,13-Oct-14,Books and Periodicals              , BOOK STORES,750,100175
MODGPC100176,07-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,624,100176
MODGPC100177,06-Oct-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,2720.94,100177
MODGPC100178,02-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1278,100178
MODGPC100179,02-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,650,100179
MODGPC100180,02-Oct-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,759.6,100180
MODGPC100181,02-Oct-14,Freight and Storage                , MOTOR FREIGHT CARRIERS,540,100181
MODGPC100182,01-Oct-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,2000,100182
MODGPC100183,06-Oct-14,General Retail and Wholesale       , ELECTRONICS STORES,580.8,100183
MODGPC100184,09-Oct-14,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,879.32,100184
MODGPC100185,07-Oct-14,Professional Services              , MISC PERSONAL SERV - DEF,7380,100185
MODGPC100186,01-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1650,100186
MODGPC100187,01-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1977,100187
MODGPC100188,02-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,550,100188
MODGPC100189,13-Oct-14,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,2789.65,100189
MODGPC100190,07-Oct-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,593.96,100190
MODGPC100191,10-Oct-14,Mail and Courier Services          , POSTAGE STAMPS,1179.6,100191
MODGPC100192,09-Oct-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,627.84,100192
MODGPC100193,08-Oct-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,546.11,100193
MODGPC100194,09-Oct-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1000,100194
MODGPC100195,13-Oct-14,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,807.89,100195
MODGPC100196,13-Oct-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,4544.71,100196
MODGPC100197,08-Oct-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,900,100197
MODGPC100198,10-Oct-14,Mail and Courier Services          , POSTAGE STAMPS,739.18,100198
MODGPC100199,10-Oct-14,Mail and Courier Services          , POSTAGE STAMPS,1230.59,100199
MODGPC100200,10-Oct-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,4186.08,100200
MODGPC100201,06-Oct-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1545,100201
MODGPC100202,06-Oct-14,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,630.12,100202
MODGPC100203,10-Oct-14,Books and Periodicals              , BOOK STORES,506.94,100203
MODGPC100204,07-Oct-14,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",594,100204
MODGPC100205,10-Oct-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,1668.72,100205
MODGPC100206,10-Oct-14,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,929.64,100206
MODGPC100207,08-Oct-14,Freight and Storage                , MOTOR FREIGHT CARRIERS,724.5,100207
MODGPC100208,13-Oct-14,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",1023.6,100208
MODGPC100209,07-Oct-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,651.84,100209
MODGPC100210,13-Oct-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1174.98,100210
MODGPC100211,10-Oct-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,3193.58,100211
MODGPC100212,13-Oct-14,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,832.8,100212
MODGPC100213,02-Oct-14,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1194,100213
MODGPC100214,01-Oct-14,Building Services                  , SPEC CONTRACTORS - DEFAULT,552,100214
MODGPC100215,08-Oct-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4076.4,100215
MODGPC100216,02-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,100216
MODGPC100217,08-Oct-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,675.89,100217
MODGPC100218,01-Oct-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,2551.27,100218
MODGPC100219,06-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,1650,100219
MODGPC100220,06-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,2250,100220
MODGPC100221,03-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2099.92,100221
MODGPC100222,01-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,870,100222
MODGPC100223,01-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,870,100223
MODGPC100224,03-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1266,100224
MODGPC100225,07-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1614,100225
MODGPC100226,03-Oct-14,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,996.96,100226
MODGPC100227,03-Oct-14,"Office Stationery, Equipment and Su", STATIONERY STORES,558.62,100227
MODGPC100228,06-Oct-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,827.06,100228
MODGPC100229,03-Oct-14,"Office Stationery, Equipment and Su", STATIONERY STORES,804.96,100229
MODGPC100230,01-Oct-14,"Office Stationery, Equipment and Su", STATIONERY STORES,1194,100230
MODGPC100231,02-Oct-14,Mail Order / Direct Selling        , CATALOG MERCHANT,1606.8,100231
MODGPC100232,13-Oct-14,Miscellaneous Industrial/Commercial, TOOL HIRE,510,100232
MODGPC100233,03-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,794.4,100233
MODGPC100234,01-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,500,100234
MODGPC100235,13-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1582.8,100235
MODGPC100236,08-Oct-14,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,1466.84,100236
MODGPC100237,07-Oct-14,Leisure Activities                 , THEATRICAL PRODUCERS,1053,100237
MODGPC100238,03-Oct-14,Mail and Courier Services          , POSTAGE STAMPS,910.32,100238
MODGPC100239,02-Oct-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1000,100239
MODGPC100240,08-Oct-14,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,2996.04,100240
MODGPC100241,13-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,586.25,100241
MODGPC100242,01-Oct-14,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,796.2,100242
MODGPC100243,01-Oct-14,Mail Order / Direct Selling        , CATALOG MERCHANT,680.74,100243
MODGPC100244,01-Oct-14,Mail Order / Direct Selling        , CATALOG MERCHANT,512.81,100244
MODGPC100245,10-Oct-14,Leisure Activities                 , BOAT DEALERS,1679.64,100245
MODGPC100246,03-Oct-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1080,100246
MODGPC100247,03-Oct-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1559.72,100247
MODGPC100248,03-Oct-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,756,100248
MODGPC100249,03-Oct-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,864,100249
MODGPC100250,03-Oct-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,810,100250
MODGPC100251,13-Oct-14,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,4620,100251
MODGPC100252,13-Oct-14,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,1650,100252
MODGPC100253,07-Oct-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,620.4,100253
MODGPC100254,07-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1549.8,100254
MODGPC100255,03-Oct-14,Print and Advertising              , MISC PUBLISHING & PRINTING,3511.01,100255
MODGPC100256,03-Oct-14,Print and Advertising              , ADVERTISING SERVICES,2400,100256
MODGPC100257,03-Oct-14,Print and Advertising              , ADVERTISING SERVICES,5000,100257
MODGPC100258,03-Oct-14,Print and Advertising              , ADVERTISING SERVICES,4746.4,100258
MODGPC100259,07-Oct-14,Building Materials                 , CONSTRUCTION MATERIALS - DEF,604.8,100259
MODGPC100260,13-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,555,100260
MODGPC100261,07-Oct-14,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,1770,100261
MODGPC100262,02-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,861,100262
MODGPC100263,07-Oct-14,Training and Educational           , SCHOOLS - DEFAULT,2850,100263
MODGPC100264,13-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3975,100264
MODGPC100265,02-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,658.8,100265
MODGPC100266,07-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,4035,100266
MODGPC100267,08-Oct-14,General Retail and Wholesale       , ELECTRONICS STORES,1084.98,100267
MODGPC100268,06-Oct-14,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,4184,100268
MODGPC100269,07-Oct-14,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",2375.42,100269
MODGPC100270,09-Oct-14,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,1344,100270
MODGPC100271,08-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,5000,100271
MODGPC100272,08-Oct-14,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),2682,100272
MODGPC100273,01-Oct-14,Leisure Activities                 , CIVIC/SOCIAL/FRATERNAL ASSC,2315,100273
MODGPC100274,06-Oct-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1272,100274
MODGPC100275,07-Oct-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,1313.93,100275
MODGPC100276,07-Oct-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,663.26,100276
MODGPC100277,09-Oct-14,Print and Advertising              , STENOGRAPHIC SERVICES,1481.82,100277
MODGPC100278,07-Oct-14,General Retail and Wholesale       , SHOE STORES,1083,100278
MODGPC100279,13-Oct-14,General Retail and Wholesale       , HARDWARE STORES,832.56,100279
MODGPC100280,07-Oct-14,Miscellaneous Industrial/Commercial, TOOL HIRE,3220.8,100280
MODGPC100281,09-Oct-14,Mail and Courier Services          , POSTAGE STAMPS,500,100281
MODGPC100282,03-Oct-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,948,100282
MODGPC100283,06-Oct-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,696,100283
MODGPC100284,09-Oct-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,2202,100284
MODGPC100285,09-Oct-14,Mail Order / Direct Selling        , CATALOG MERCHANT,865.2,100285
MODGPC100286,09-Oct-14,Building Services                  , ELECTRICAL CONTRACTORS,2500,100286
MODGPC100287,06-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,3393.6,100287
MODGPC100288,06-Oct-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,835.2,100288
MODGPC100289,13-Oct-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,693.36,100289
MODGPC100290,03-Oct-14,Catering and Catering Supplies     , CATERERS,846,100290
MODGPC100291,03-Oct-14,Catering and Catering Supplies     , CATERERS,898,100291
MODGPC100292,03-Oct-14,Catering and Catering Supplies     , CATERERS,696,100292
MODGPC100293,03-Oct-14,Catering and Catering Supplies     , CATERERS,982,100293
MODGPC100294,03-Oct-14,Catering and Catering Supplies     , CATERERS,1504,100294
MODGPC100295,08-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,890.51,100295
MODGPC100296,13-Oct-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,549.79,100296
MODGPC100297,07-Oct-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1134,100297
MODGPC100298,01-Oct-14,General Retail and Wholesale       , ELECTRONICS STORES,1343.27,100298
MODGPC100299,10-Oct-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,646.34,100299
MODGPC100300,09-Oct-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,4038,100300
MODGPC100301,08-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,2104.09,100301
MODGPC100302,13-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1568.2,100302
MODGPC100303,07-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,894,100303
MODGPC100304,07-Oct-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2896.8,100304
MODGPC100305,01-Oct-14,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,7629.36,100305
MODGPC100306,10-Oct-14,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,5906.76,100306
MODGPC100307,02-Oct-14,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,2471.04,100307
MODGPC100308,07-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1183.53,100308
MODGPC100309,13-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,769.85,100309
MODGPC100310,10-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1979.4,100310
MODGPC100311,10-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,665.53,100311
MODGPC100312,13-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,576,100312
MODGPC100313,02-Oct-14,Building Materials                 , PLUMBING/HEATING EQUIPMENT,741.04,100313
MODGPC100314,07-Oct-14,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,3299.33,100314
MODGPC100315,09-Oct-14,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,703.08,100315
MODGPC100316,03-Oct-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,600.12,100316
MODGPC100317,07-Oct-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,809.7,100317
MODGPC100318,07-Oct-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,640.03,100318
MODGPC100319,07-Oct-14,General Retail and Wholesale       , SPORTING GOODS STORES,3235,100319
MODGPC100320,10-Oct-14,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1387.2,100320
MODGPC100321,10-Oct-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,5148,100321
MODGPC100322,03-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,2237,100322
MODGPC100323,06-Oct-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,570,100323
MODGPC100324,10-Oct-14,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,727.11,100324
MODGPC100325,07-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,595.2,100325
MODGPC100326,06-Oct-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,3115.2,100326
MODGPC100327,06-Oct-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,2265.6,100327
MODGPC100328,09-Oct-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,536.76,100328
MODGPC100329,02-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,8785.92,100329
MODGPC100330,02-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,4803.12,100330
MODGPC100331,02-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1527.12,100331
MODGPC100332,08-Oct-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1599.48,100332
MODGPC100333,03-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,736.8,100333
MODGPC100334,03-Oct-14,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,1224,100334
MODGPC100335,03-Oct-14,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,610.4,100335
MODGPC100336,09-Oct-14,General Retail and Wholesale       , ELECTRONICS STORES,1569.6,100336
MODGPC100337,09-Oct-14,General Retail and Wholesale       , ELECTRONICS STORES,1975.26,100337
MODGPC100338,09-Oct-14,Leisure Activities                 , RECREATION SERVICES,3000,100338
MODGPC100339,09-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,600,100339
MODGPC100340,01-Oct-14,Professional Services              , MISC PERSONAL SERV - DEF,7506,100340
MODGPC100341,01-Oct-14,Print and Advertising              , MISC PUBLISHING & PRINTING,4068,100341
MODGPC100342,13-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,720,100342
MODGPC100343,06-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,2000,100343
MODGPC100344,02-Oct-14,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,1831.68,100344
MODGPC100345,01-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,48237.6,100345
MODGPC100346,08-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,30321.6,100346
MODGPC100347,08-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,1380,100347
MODGPC100348,13-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,709.2,100348
MODGPC100349,13-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,827.4,100349
MODGPC100350,13-Oct-14,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,9219.6,100350
MODGPC100351,06-Oct-14,Professional Services              , MISC PERSONAL SERV - DEF,1080,100351
MODGPC100352,13-Oct-14,Print and Advertising              , MISC PUBLISHING & PRINTING,4008,100352
MODGPC100353,01-Oct-14,General Retail and Wholesale       , SPORTING GOODS STORES,1157,100353
MODGPC100354,06-Oct-14,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,4103.52,100354
MODGPC100355,07-Oct-14,General Retail and Wholesale       , HARDWARE STORES,3303,100355
MODGPC100356,08-Oct-14,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,4713.6,100356
MODGPC100357,06-Oct-14,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,720,100357
MODGPC100358,02-Oct-14,Mail and Courier Services          , POSTAGE STAMPS,667,100358
MODGPC100359,01-Oct-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2264.8,100359
MODGPC100360,13-Oct-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1462.4,100360
MODGPC100361,03-Oct-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,518.87,100361
MODGPC100362,03-Oct-14,Miscellaneous Industrial/Commercial, TOOL HIRE,738.34,100362
MODGPC100363,02-Oct-14,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,9993.6,100363
MODGPC100364,07-Oct-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,609.06,100364
MODGPC100365,10-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,6042,100365
MODGPC100366,10-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,7543.2,100366
MODGPC100367,13-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1236,100367
MODGPC100368,13-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,2253.6,100368
MODGPC100369,10-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,2519.4,100369
MODGPC100370,01-Oct-14,Print and Advertising              , MISC PUBLISHING & PRINTING,608.4,100370
MODGPC100371,08-Oct-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,1014.4,100371
MODGPC100372,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,7400.74,100372
MODGPC100373,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,39290.4,100373
MODGPC100374,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,12332.54,100374
MODGPC100375,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,39290.4,100375
MODGPC100376,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,6480,100376
MODGPC100377,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,8423.04,100377
MODGPC100378,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,1368,100378
MODGPC100379,09-Oct-14,General Retail and Wholesale       , HARDWARE STORES,25474.56,100379
MODGPC100380,08-Oct-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,739.44,100380
MODGPC100381,03-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,529.92,100381
MODGPC100382,08-Oct-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,883.2,100382
MODGPC100383,03-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,1770,100383
MODGPC100384,07-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,3456,100384
MODGPC100385,07-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,789,100385
MODGPC100386,10-Oct-14,Professional Services              , PROFESSIONAL SERVICES - DEF,789,100386
MODGPC100387,07-Oct-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,5448,100387
MODGPC100388,07-Oct-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,4200,100388
MODGPC100389,01-Oct-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,584.32,100389
MODGPC100390,09-Oct-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1485,100390
MODGPC100391,09-Oct-14,Mail Order / Direct Selling        , CATALOG MERCHANT,811.25,100391
MODGPC100392,06-Oct-14,General Retail and Wholesale       , SPORTING GOODS STORES,873.72,100392
MODGPC100393,13-Oct-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,8808.19,100393
MODGPC100394,07-Oct-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,724.21,100394
