Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,01-Jul-10,Rents to Landlords,Law and Corporate Services,D T Z,DEFRA037,"£473,762.99"
DEFRA,Core Dept,01-Jul-10,OGD NDPBs - Capital Grants,Strategy and Evidence Group,Department For Business Innova,10029317,"£12,755,500.00"
DEFRA,Core Dept,01-Jul-10,Local Area Agreement - Current,Environment and Rural Group,Dept For Communities & Local G,280610,"£249,750.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Broads Authority,210610,"£1,110,400.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Dartmoor National Park Authori,210610,"£1,339,832.00"
DEFRA,Core Dept,02-Jul-10,Grant-in Aid Payments,Environment and Rural Group,Environment Agency,EAGIAJULY10,"£50,000,000.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Exmoor National Park Authority,210610,"£1,034,000.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Lake District National Park Au,210610,"£1,768,750.00"
DEFRA,Core Dept,02-Jul-10,Grant-in Aid Payments,Environment and Rural Group,Marine Management Organisation,240610,"£4,311,000.00"
DEFRA,Core Dept,02-Jul-10,Grant-in Aid Payments,Environment and Rural Group,Natural England,210610,"£22,000,000.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,New Forest National Park Auth,210610,"£1,060,025.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,North York Moors National Park,210610,"£1,376,641.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Northumberland Nat Park Author,210610,"£894,000.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Peak District National Park Au,210610,"£2,283,000.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,South Downs National Park Auth,210610,"£2,432,400.00"
DEFRA,Core Dept,02-Jul-10,Other Current Payments E,Environment and Rural Group,The Scottish Government,80052568,"£34,982.00"
DEFRA,Core Dept,02-Jul-10,Current Grants E,Environment and Rural Group,Yorkshire Dales National Autho,210610,"£1,368,043.00"
DEFRA,Core Dept,05-Jul-10,Office Services Incidental Expenses,Strategy and Evidence Group,H M Treasury,24537,"£700,000.00"
DEFRA,Core Dept,06-Jul-10,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP045688,"£55,433.83"
DEFRA,Core Dept,06-Jul-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,6137167,"£27,600.00"
DEFRA,Core Dept,06-Jul-10,Other Current Payments (R&D) (E),Food and Farming Group,Allium & Brassica Centre,20040,"£25,895.77"
DEFRA,Core Dept,06-Jul-10,Computer and IT Services (Non-DELTA Exp),Law and Corporate Services,Alpine Resourcing Ltd,5812,"£39,949.92"
DEFRA,Core Dept,06-Jul-10,Other Current Payments (R&D) (E),Food and Farming Group,B B S R C,929,"£28,082.00"
DEFRA,Core Dept,06-Jul-10,Capital Grants to PCs,Environment and Rural Group,British Waterways,250610,"£4,337,000.00"
DEFRA,Core Dept,06-Jul-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10009482,"£41,401.13"
DEFRA,Core Dept,06-Jul-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10011654,"£47,391.76"
DEFRA,Core Dept,06-Jul-10,Other Current Payments (E) (R and D Agency),Environment and Rural Group,C E F A S,8000173,"£2,582,315.92"
DEFRA,Core Dept,06-Jul-10,Other Current Payments (GB),Environment and Rural Group,C E F A S,8000217,"£25,000.00"
DEFRA,Core Dept,06-Jul-10,Grant-in Aid Payments,Environment and Rural Group,Commission For Rural Communiti,240610,"£341,141.00"
DEFRA,Core Dept,06-Jul-10,Other Current Payments E,Strategy and Evidence Group,Communisis P M S,2425150,"£54,341.86"
DEFRA,Core Dept,06-Jul-10,Consultancy Non-Scheme,Food and Farming Group,Deloitte & Touche,2410038459,"£258,500.00"
DEFRA,Core Dept,06-Jul-10,Other Current Payments E,Environment and Rural Group,Forest Research Agency,R0006476,"£31,750.00"
DEFRA,Core Dept,06-Jul-10,Other Current Payments IT Projects,Strategy and Evidence Group,Home Office,1094316,"£52,607.10"
