Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,
,·         Calor Gas Supplies,,,,
,·         Pressure Washers/Steam Cleaners,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,


MoD GPC TRANSPARENCY DATA FOR SEPTEMBER 2014,,,,,
UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC97715,08-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4989.6,97715
MODGPC97716,02-Sep-14,Print and Advertising              , MISC PUBLISHING & PRINTING,779,97716
MODGPC97717,09-Sep-14,Print and Advertising              , MISC PUBLISHING & PRINTING,2187.6,97717
MODGPC97718,02-Sep-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,5085.6,97718
MODGPC97719,04-Sep-14,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,2446.82,97719
MODGPC97720,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,7258.8,97720
MODGPC97721,09-Sep-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,4080,97721
MODGPC97722,09-Sep-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,664,97722
MODGPC97723,04-Sep-14,Leisure Activities                 , CAMPER TRAILER DEALER,519.1,97723
MODGPC97724,03-Sep-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1337.7,97724
MODGPC97725,02-Sep-14,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,601.8,97725
MODGPC97726,02-Sep-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,2842.08,97726
MODGPC97727,10-Sep-14,Print and Advertising              , MISC PUBLISHING & PRINTING,801.6,97727
MODGPC97728,02-Sep-14,General Retail and Wholesale       , DISCOUNT STORES,803.91,97728
MODGPC97729,01-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,579.7,97729
MODGPC97730,02-Sep-14,Miscellaneous Industrial/Commercial, TOOL HIRE,585.93,97730
MODGPC97731,08-Sep-14,General Retail and Wholesale       , TENT AND AWNING SHOPS,2238.94,97731
MODGPC97732,11-Sep-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,5000,97732
MODGPC97733,11-Sep-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,4295,97733
MODGPC97734,11-Sep-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,5000,97734
MODGPC97735,08-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2000,97735
MODGPC97736,08-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2000,97736
MODGPC97737,08-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2000,97737
MODGPC97738,02-Sep-14,"Hotels, Restaurants and Bars               ", RESTAURANTS,585,97738
MODGPC97739,09-Sep-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,2207.11,97739
MODGPC97740,01-Sep-14,Books and Periodicals              , BOOK STORES,3318.25,97740
MODGPC97741,03-Sep-14,Print and Advertising              , ADVERTISING SERVICES,2430,97741
MODGPC97742,02-Sep-14,Print and Advertising              , ADVERTISING SERVICES,600,97742
MODGPC97743,02-Sep-14,Freight and Storage                , PUBLIC WAREHOUSING,556.8,97743
MODGPC97744,02-Sep-14,Mail and Courier Services          , POSTAGE STAMPS,585.63,97744
MODGPC97745,04-Sep-14,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,540,97745
MODGPC97746,02-Sep-14,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,1351.58,97746
MODGPC97747,02-Sep-14,Building Materials                 , CONSTRUCTION MATERIALS - DEF,1680,97747
MODGPC97748,05-Sep-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,4039.2,97748
MODGPC97749,10-Sep-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,4990.1,97749
MODGPC97750,04-Sep-14,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,795.86,97750
MODGPC97751,11-Sep-14,Miscellaneous Industrial/Commercial, TOOL HIRE,660,97751
MODGPC97752,03-Sep-14,Print and Advertising              , ADVERTISING SERVICES,685.06,97752
MODGPC97753,09-Sep-14,General Retail and Wholesale       , GLASSWARE/CRYSTAL STORES,824.04,97753
MODGPC97754,11-Sep-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1132.8,97754
MODGPC97755,11-Sep-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1132.8,97755
MODGPC97756,03-Sep-14,Professional Services              , PROFESSIONAL SERVICES - DEF,888,97756
MODGPC97757,03-Sep-14,Professional Services              , MISC PERSONAL SERV - DEF,1902,97757
MODGPC97758,02-Sep-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1542,97758
MODGPC97759,03-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2681.21,97759
MODGPC97760,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1231.34,97760
MODGPC97761,10-Sep-14,Catering and Catering Supplies     , CATERERS,554.4,97761
MODGPC97762,09-Sep-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2209.93,97762
MODGPC97763,01-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,972.48,97763
MODGPC97764,01-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,29414.59,97764
MODGPC97765,03-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,536.74,97765
MODGPC97766,03-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,3366.13,97766
MODGPC97767,03-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1172.45,97767
MODGPC97768,09-Sep-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,1528.1,97768
MODGPC97769,04-Sep-14,Catering and Catering Supplies     , CATERERS,625.35,97769
MODGPC97770,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,527.88,97770
MODGPC97771,03-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1582.66,97771
MODGPC97772,11-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1533.04,97772
MODGPC97773,03-Sep-14,General Retail and Wholesale       , SPORTING GOODS STORES,9593.4,97773
MODGPC97774,08-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,1000,97774
MODGPC97775,05-Sep-14,Catering and Catering Supplies     , CATERERS,597.6,97775
MODGPC97776,05-Sep-14,Catering and Catering Supplies     , CATERERS,1386.18,97776
MODGPC97777,09-Sep-14,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",584.4,97777
MODGPC97778,01-Sep-14,Professional Services              , PROFESSIONAL SERVICES - DEF,618,97778
MODGPC97779,06-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,597.98,97779
MODGPC97780,02-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,525.96,97780
MODGPC97781,11-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,757.62,97781
MODGPC97782,01-Sep-14,Training and Educational           , SCHOOLS - DEFAULT,1530,97782
MODGPC97783,04-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,505,97783
MODGPC97784,09-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,692,97784
MODGPC97785,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,4368,97785
MODGPC97786,09-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1123.92,97786
MODGPC97787,03-Sep-14,Catering and Catering Supplies     , CATERERS,3029.4,97787
MODGPC97788,08-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,820.8,97788
MODGPC97789,02-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1853.28,97789
MODGPC97790,02-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2491.78,97790
MODGPC97791,02-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1404,97791
MODGPC97792,02-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2952,97792
MODGPC97793,01-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,657.43,97793
MODGPC97794,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1416.42,97794
MODGPC97795,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,3681.24,97795
MODGPC97796,09-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,9853.06,97796
MODGPC97797,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1136.88,97797
MODGPC97798,03-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,546.82,97798
MODGPC97799,09-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,3499.75,97799
MODGPC97800,09-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,7792.87,97800
MODGPC97801,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,987.89,97801
MODGPC97802,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,735.36,97802
MODGPC97803,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,4072.32,97803
MODGPC97804,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,9323.52,97804
MODGPC97805,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1332.07,97805
MODGPC97806,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1052.06,97806
MODGPC97807,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,4070.95,97807
MODGPC97808,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,9474,97808
MODGPC97809,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,6505.2,97809
MODGPC97810,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,9474,97810
MODGPC97811,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,4072.32,97811
MODGPC97812,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,8930.16,97812
MODGPC97813,08-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1098.24,97813
MODGPC97814,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1728,97814
MODGPC97815,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,720,97815
MODGPC97816,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,2534.4,97816
MODGPC97817,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,950.11,97817
MODGPC97818,02-Sep-14,General Retail and Wholesale       , HARDWARE STORES,550.8,97818
MODGPC97819,10-Sep-14,General Retail and Wholesale       , HARDWARE STORES,5508,97819
MODGPC97820,09-Sep-14,General Retail and Wholesale       , HARDWARE STORES,832.14,97820
MODGPC97821,09-Sep-14,General Retail and Wholesale       , HARDWARE STORES,1101.6,97821
MODGPC97822,02-Sep-14,General Retail and Wholesale       , HARDWARE STORES,3419.4,97822
MODGPC97823,03-Sep-14,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,6426,97823
MODGPC97824,01-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,572.11,97824
MODGPC97825,01-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1438.99,97825
MODGPC97826,02-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,510.89,97826
MODGPC97827,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,920.76,97827
MODGPC97828,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4470.96,97828
MODGPC97829,03-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3332.76,97829
MODGPC97830,03-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,6665.52,97830
MODGPC97831,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,14143.92,97831
MODGPC97832,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,12647.28,97832
MODGPC97833,01-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,748.08,97833
MODGPC97834,11-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1599.48,97834
MODGPC97835,10-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,841.14,97835
MODGPC97836,05-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1306.08,97836
MODGPC97837,05-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,557.53,97837
MODGPC97838,04-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,954.12,97838
MODGPC97839,09-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,3729.6,97839
MODGPC97840,11-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,2515.2,97840
MODGPC97841,10-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1374,97841
MODGPC97842,10-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,704.04,97842
MODGPC97843,10-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,844.85,97843
MODGPC97844,02-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,998.11,97844
MODGPC97845,05-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,556.8,97845
MODGPC97846,09-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,5824,97846
MODGPC97847,11-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1084.8,97847
MODGPC97848,08-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1125.68,97848
MODGPC97849,01-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1608.12,97849
MODGPC97850,02-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,898.13,97850
MODGPC97851,01-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,3018,97851
MODGPC97852,08-Sep-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1845.6,97852
MODGPC97853,05-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,650.4,97853
MODGPC97854,05-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,622.8,97854
MODGPC97855,05-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,608.4,97855
MODGPC97856,05-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,622.8,97856
MODGPC97857,10-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,615.6,97857
MODGPC97858,11-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,750,97858
MODGPC97859,05-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1465.55,97859
MODGPC97860,05-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1815.34,97860
MODGPC97861,05-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3504.96,97861
MODGPC97862,08-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,550.12,97862
MODGPC97863,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,921.84,97863
MODGPC97864,05-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1056.96,97864
MODGPC97865,11-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3916.44,97865
MODGPC97866,10-Sep-14,Utilities and Non Automotive Fuel  , FUEL DEALERS,676.94,97866
MODGPC97867,11-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,864.22,97867
MODGPC97868,04-Sep-14,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,742.87,97868
MODGPC97869,08-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,3532.8,97869
MODGPC97870,08-Sep-14,General Retail and Wholesale       , ELECTRONICS STORES,1645,97870
MODGPC97871,02-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1451.76,97871
MODGPC97872,03-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,2259,97872
MODGPC97873,05-Sep-14,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,1935.94,97873
MODGPC97874,11-Sep-14,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,1722,97874
MODGPC97875,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,7860,97875
MODGPC97876,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,8324.88,97876
MODGPC97877,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,8439,97877
MODGPC97878,04-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,5719.68,97878
MODGPC97879,11-Sep-14,Mail Order / Direct Selling        , CATALOG MERCHANT,558.79,97879
MODGPC97880,10-Sep-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,5000,97880
MODGPC97881,03-Sep-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,714,97881
MODGPC97882,03-Sep-14,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",516,97882
MODGPC97883,05-Sep-14,Miscellaneous Industrial/Commercial, TOOL HIRE,668.12,97883
MODGPC97884,03-Sep-14,"Hotels, Restaurants and Bars               ", RESTAURANTS,900,97884
MODGPC97885,11-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,775,97885
MODGPC97886,10-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,775,97886
MODGPC97887,09-Sep-14,Training and Educational           , SCHOOLS - DEFAULT,592.8,97887
MODGPC97888,01-Sep-14,General Retail and Wholesale       , TENT AND AWNING SHOPS,520,97888
MODGPC97889,09-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4335.6,97889
MODGPC97890,08-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,851.76,97890
MODGPC97891,05-Sep-14,Professional Services              , VETERINARY SERVICES,2148.52,97891
MODGPC97892,05-Sep-14,Professional Services              , VETERINARY SERVICES,3198.69,97892
MODGPC97893,01-Sep-14,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,507.54,97893
MODGPC97894,05-Sep-14,Professional Services              , VETERINARY SERVICES,824.15,97894
MODGPC97895,08-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,565,97895
MODGPC97896,11-Sep-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1094.4,97896
MODGPC97897,01-Sep-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,828.48,97897
MODGPC97898,08-Sep-14,General Retail and Wholesale       , ELECTRONICS STORES,1121.82,97898
MODGPC97899,10-Sep-14,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,503.08,97899
MODGPC97900,04-Sep-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,3185.8,97900
MODGPC97901,11-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,725,97901
MODGPC97902,11-Sep-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,725,97902
MODGPC97903,02-Sep-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,936.94,97903
MODGPC97904,04-Sep-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2880,97904
MODGPC97905,01-Sep-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,1193.11,97905
MODGPC97906,01-Sep-14,Automotive Fuel                    , SERVICE STATIONS,2438.09,97906
MODGPC97907,09-Sep-14,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,504,97907
MODGPC97908,04-Sep-14,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,4086.9,97908
MODGPC97909,09-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,3415.2,97909
MODGPC97910,08-Sep-14,General Retail and Wholesale       , HARDWARE STORES,1972.37,97910
MODGPC97911,08-Sep-14,General Retail and Wholesale       , HARDWARE STORES,1972.37,97911
MODGPC97912,01-Sep-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,3960,97912
MODGPC97913,01-Sep-14,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,501.86,97913
MODGPC97914,08-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,525.68,97914
MODGPC97915,10-Sep-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,555.1,97915
MODGPC97916,01-Sep-14,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,541.88,97916
MODGPC97917,02-Sep-14,Professional Services              , PROFESSIONAL SERVICES - DEF,1366.8,97917
MODGPC97918,11-Sep-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,3834.55,97918
MODGPC97919,10-Sep-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,787.15,97919
MODGPC97920,05-Sep-14,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,961.81,97920
MODGPC97921,03-Sep-14,Auto Rental                        ,Auto Rental                        ,4319.6,97921
MODGPC97922,10-Sep-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,3000,97922
MODGPC97923,04-Sep-14,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,2574,97923
MODGPC97924,11-Sep-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1036.87,97924
MODGPC97925,11-Sep-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1848,97925
MODGPC97926,09-Sep-14,Financial Services                 , FINANCIAL INST/MERCHANDISE,726.44,97926
MODGPC97927,08-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,714.62,97927
MODGPC97928,09-Sep-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,522,97928
MODGPC97929,04-Sep-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,880.2,97929
MODGPC97930,01-Sep-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,979.92,97930
MODGPC97931,02-Sep-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,2102.95,97931
