Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,
,·         Calor Gas Supplies,,,,
,·         Pressure Washers/Steam Cleaners,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,

UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC113126,03-Mar-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2000,113126
MODGPC113127,10-Mar-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,4215,113127
MODGPC113128,02-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4989.6,113128
MODGPC113129,05-Mar-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,2275.2,113129
MODGPC113130,04-Mar-15,Books and Periodicals              , BOOK STORES,749.5,113130
MODGPC113131,03-Mar-15,Professional Services              , PROFESSIONAL SERVICES - DEF,4740,113131
MODGPC113132,05-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,695,113132
MODGPC113133,10-Mar-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,828,113133
MODGPC113134,03-Mar-15,General Retail and Wholesale       , SPORTING GOODS STORES,523.84,113134
MODGPC113135,04-Mar-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,1251.43,113135
MODGPC113136,04-Mar-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,960,113136
MODGPC113137,09-Mar-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,819.14,113137
MODGPC113138,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,966.65,113138
MODGPC113139,09-Mar-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,742.03,113139
MODGPC113140,11-Mar-15,Training and Educational           , SCHOOLS - DEFAULT,1753.2,113140
MODGPC113141,12-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,736.8,113141
MODGPC113142,06-Mar-15,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,2215.68,113142
MODGPC113143,06-Mar-15,Miscellaneous Industrial/Commercial, WELDING SERVICES,610.7,113143
MODGPC113144,09-Mar-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,877.2,113144
MODGPC113145,11-Mar-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,635.4,113145
MODGPC113146,10-Mar-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,683.86,113146
MODGPC113147,10-Mar-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,617.51,113147
MODGPC113148,11-Mar-15,Print and Advertising              , MISC PUBLISHING & PRINTING,850,113148
MODGPC113149,05-Mar-15,General Retail and Wholesale       , SPORTING GOODS STORES,1200,113149
MODGPC113150,10-Mar-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,1680,113150
MODGPC113151,12-Mar-15,Leisure Activities                 , HEALTH & BEAUTY SPAS,900,113151
MODGPC113152,03-Mar-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,720,113152
MODGPC113153,02-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,672,113153
MODGPC113154,02-Mar-15,Restaurants and Bars               , RESTAURANTS,2400,113154
MODGPC113155,03-Mar-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1200,113155
MODGPC113156,03-Mar-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,534,113156
MODGPC113157,03-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,640.58,113157
MODGPC113158,03-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,529.8,113158
MODGPC113159,05-Mar-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1074,113159
MODGPC113160,06-Mar-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,863.99,113160
MODGPC113161,09-Mar-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,1680,113161
MODGPC113162,09-Mar-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,1478.99,113162
MODGPC113163,10-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1476,113163
MODGPC113164,11-Mar-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,882.53,113164
MODGPC113165,09-Mar-15,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",918,113165
MODGPC113166,11-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,864.84,113166
MODGPC113167,12-Mar-15,General Retail and Wholesale       , DISCOUNT STORES,682.14,113167
MODGPC113168,12-Mar-15,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,1443.02,113168
MODGPC113169,09-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,919.2,113169
MODGPC113170,09-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,736.8,113170
MODGPC113171,09-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,736.8,113171
MODGPC113172,10-Mar-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,2985.6,113172
MODGPC113173,11-Mar-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,1284,113173
MODGPC113174,12-Mar-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1150.8,113174
MODGPC113175,03-Mar-15,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,1003.2,113175
MODGPC113176,03-Mar-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,11902.08,113176
MODGPC113177,05-Mar-15,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,14541.6,113177
MODGPC113178,05-Mar-15,Building Services                  , CARPENTRY,1200,113178
MODGPC113179,06-Mar-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1757.04,113179
MODGPC113180,06-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4698,113180
MODGPC113181,06-Mar-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1547.4,113181
MODGPC113182,06-Mar-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,3902.23,113182
MODGPC113183,03-Mar-15,Professional Services              , PROFESSIONAL SERVICES - DEF,2973.47,113183
MODGPC113184,03-Mar-15,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,501.6,113184
MODGPC113185,03-Mar-15,Miscellaneous Industrial/Commercial, TOOL HIRE,3744,113185
MODGPC113186,11-Mar-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,526.8,113186
MODGPC113187,02-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,3789.25,113187
MODGPC113188,02-Mar-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,1008.83,113188
MODGPC113189,02-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,2120,113189
MODGPC113190,02-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,840,113190
MODGPC113191,05-Mar-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,1343.68,113191
MODGPC113192,09-Mar-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,9096.73,113192
MODGPC113193,11-Mar-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,523.3,113193
MODGPC113194,12-Mar-15,General Retail and Wholesale       , ELECTRONICS STORES,17000,113194
MODGPC113195,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3544,113195
MODGPC113196,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,12060,113196
MODGPC113197,11-Mar-15,General Retail and Wholesale       , DEPARTMENT STORES,10200,113197
MODGPC113198,05-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1199,113198
MODGPC113199,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,24384,113199
MODGPC113200,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2764.14,113200
MODGPC113201,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1665.26,113201
MODGPC113202,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,17028.56,113202
MODGPC113203,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,12119.81,113203
MODGPC113204,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1541.59,113204
MODGPC113205,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,30867.76,113205
MODGPC113206,10-Mar-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,795.53,113206
MODGPC113207,11-Mar-15,Financial Services                 , INSURANCE SALES/UNDERWRITE,793.11,113207
MODGPC113208,03-Mar-15,Estate and Garden Services         , FLORISTS,956.86,113208
MODGPC113209,02-Mar-15,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,4573.98,113209
MODGPC113210,06-Mar-15,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,5082,113210
MODGPC113211,09-Mar-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1071.65,113211
MODGPC113212,06-Mar-15,Training and Educational           , SCHOOLS - DEFAULT,840,113212
MODGPC113213,11-Mar-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,2030,113213
MODGPC113214,03-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,928.8,113214
MODGPC113215,03-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,3245.76,113215
MODGPC113216,03-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1314,113216
MODGPC113217,04-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1846.08,113217
MODGPC113218,04-Mar-15,General Retail and Wholesale       , HARDWARE STORES,859.08,113218
MODGPC113219,04-Mar-15,General Retail and Wholesale       , HARDWARE STORES,519,113219
MODGPC113220,04-Mar-15,General Retail and Wholesale       , HARDWARE STORES,590.4,113220
MODGPC113221,04-Mar-15,General Retail and Wholesale       , HARDWARE STORES,2410.32,113221
MODGPC113222,05-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1512,113222
MODGPC113223,04-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2869.97,113223
MODGPC113224,05-Mar-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,780.48,113224
MODGPC113225,10-Mar-15,General Retail and Wholesale       , HARDWARE STORES,1403.18,113225
MODGPC113226,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1355.04,113226
MODGPC113227,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,9133.2,113227
MODGPC113228,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1119.64,113228
MODGPC113229,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4327.74,113229
MODGPC113230,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4430.88,113230
MODGPC113231,11-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,506.38,113231
MODGPC113232,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1392.6,113232
MODGPC113233,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,898.04,113233
MODGPC113234,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,838.08,113234
MODGPC113235,11-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,673.6,113235
MODGPC113236,12-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,2430,113236
MODGPC113237,05-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,715.2,113237
MODGPC113238,06-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1945.44,113238
MODGPC113239,06-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,561.96,113239
MODGPC113240,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,656.04,113240
MODGPC113241,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1333.87,113241
MODGPC113242,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1140.97,113242
MODGPC113243,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,566.5,113243
MODGPC113244,06-Mar-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1632.96,113244
MODGPC113245,06-Mar-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,531.36,113245
MODGPC113246,11-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,519.38,113246
MODGPC113247,12-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1623.6,113247
MODGPC113248,12-Mar-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,718.8,113248
MODGPC113249,02-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,525.46,113249
MODGPC113250,03-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2431.2,113250
MODGPC113251,05-Mar-15,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,7455.6,113251
MODGPC113252,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4237.44,113252
MODGPC113253,10-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4442.64,113253
MODGPC113254,11-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2210.88,113254
MODGPC113255,11-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,11108.4,113255
MODGPC113256,11-Mar-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,2337.77,113256
MODGPC113257,02-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2306,113257
MODGPC113258,02-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,936.51,113258
MODGPC113259,10-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,742.55,113259
MODGPC113260,05-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,4175.7,113260
MODGPC113261,10-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1132.34,113261
MODGPC113262,12-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,696,113262
MODGPC113263,11-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2460.6,113263
MODGPC113264,02-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,733.58,113264
MODGPC113265,02-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,733.58,113265
MODGPC113266,09-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,519,113266
MODGPC113267,09-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,539.69,113267
MODGPC113268,02-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,7459.02,113268
MODGPC113269,02-Mar-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",501.6,113269
MODGPC113270,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2572.84,113270
MODGPC113271,02-Mar-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,13040.35,113271
MODGPC113272,11-Mar-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,9993.6,113272
MODGPC113273,02-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,510.12,113273
MODGPC113274,02-Mar-15,General Retail and Wholesale       , HARDWARE STORES,1717.8,113274
MODGPC113275,05-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3733.63,113275
MODGPC113276,06-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,2868.82,113276
MODGPC113277,10-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1776,113277
MODGPC113278,12-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3504.96,113278
MODGPC113279,10-Mar-15,Catering and Catering Supplies     , CATERERS,694.08,113279
MODGPC113280,10-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,897.14,113280
MODGPC113281,06-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1607.04,113281
MODGPC113282,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,1743.79,113282
MODGPC113283,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,1193.54,113283
MODGPC113284,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,1743.79,113284
MODGPC113285,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,818.53,113285
MODGPC113286,09-Mar-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,540,113286
MODGPC113287,06-Mar-15,Cleaning Services and Supplies     , DRY CLEANERS,4794,113287
MODGPC113288,06-Mar-15,Cleaning Services and Supplies     , DRY CLEANERS,4794,113288
MODGPC113289,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,1166.42,113289
MODGPC113290,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,777.67,113290
MODGPC113291,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,4213.92,113291
MODGPC113292,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,1133.57,113292
MODGPC113293,09-Mar-15,General Retail and Wholesale       , FLOOR COVERING STORES,1961.94,113293
MODGPC113294,10-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3940.8,113294
MODGPC113295,09-Mar-15,Mail Order / Direct Selling        , CATALOG MERCHANT,2327.97,113295
MODGPC113296,10-Mar-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,838.8,113296
MODGPC113297,10-Mar-15,Training and Educational           , SCHOOLS - DEFAULT,2186.4,113297
MODGPC113298,10-Mar-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,2321.29,113298
MODGPC113299,11-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,507.6,113299
MODGPC113300,04-Mar-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,742.75,113300
MODGPC113301,05-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,2271.66,113301
MODGPC113302,10-Mar-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,769.96,113302
MODGPC113303,11-Mar-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,939.66,113303
MODGPC113304,02-Mar-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,2850.16,113304
MODGPC113305,05-Mar-15,"Vehicles, Servicing and Spares     ", MOTORCYCLE DEALERS,799.9,113305
MODGPC113306,09-Mar-15,Training and Educational           , SCHOOLS - DEFAULT,544.2,113306
MODGPC113307,11-Mar-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1623,113307
MODGPC113308,09-Mar-15,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",669.66,113308
MODGPC113309,12-Mar-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,1530.77,113309
MODGPC113310,12-Mar-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,878.04,113310
MODGPC113311,05-Mar-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1558.8,113311
MODGPC113312,09-Mar-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,2848.2,113312
MODGPC113313,06-Mar-15,General Retail and Wholesale       , SPORTING GOODS STORES,1128,113313
MODGPC113314,09-Mar-15,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",540,113314
MODGPC113315,06-Mar-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,9960,113315
MODGPC113316,12-Mar-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,3256.97,113316
MODGPC113317,02-Mar-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1576.86,113317
MODGPC113318,03-Mar-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,635,113318
MODGPC113319,04-Mar-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,113319
MODGPC113320,04-Mar-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,750.96,113320
MODGPC113321,05-Mar-15,Catering and Catering Supplies     , CATERERS,915,113321
MODGPC113322,10-Mar-15,Professional Services              , PROFESSIONAL SERVICES - DEF,3530.35,113322
MODGPC113323,11-Mar-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,766.8,113323
MODGPC113324,12-Mar-15,Books and Periodicals              , BOOK STORES,1926.16,113324
MODGPC113325,06-Mar-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,3697.02,113325
MODGPC113326,06-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,508.74,113326
MODGPC113327,06-Mar-15,Restaurants and Bars               , RESTAURANTS,1000,113327
MODGPC113328,06-Mar-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,918.6,113328
MODGPC113329,11-Mar-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,690,113329
MODGPC113330,10-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,772.5,113330
MODGPC113331,11-Mar-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,954,113331
MODGPC113332,04-Mar-15,Professional Services              , VETERINARY SERVICES,2737.22,113332
MODGPC113333,06-Mar-15,Professional Services              , VETERINARY SERVICES,1599.91,113333
MODGPC113334,05-Mar-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,712.97,113334
MODGPC113335,09-Mar-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2405.16,113335
MODGPC113336,10-Mar-15,Catering and Catering Supplies     , CATERERS,585.96,113336
MODGPC113337,02-Mar-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1792.8,113337
MODGPC113338,02-Mar-15,Miscellaneous Industrial/Commercial, TOOL HIRE,2766.6,113338
MODGPC113339,05-Mar-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,3209.6,113339
MODGPC113340,11-Mar-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2303.69,113340
MODGPC113341,02-Mar-15,Leisure Activities                 , BOAT DEALERS,540.19,113341
MODGPC113342,11-Mar-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,508.1,113342
MODGPC113343,03-Mar-15,General Retail and Wholesale       , ELECTRONICS STORES,4999.81,113343
MODGPC113344,02-Mar-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,1012.59,113344
