Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,
,·         Calor Gas Supplies,,,,
,·         Pressure Washers/Steam Cleaners,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,


MoD GPC TRANSPARENCY DATA FOR MAR 2014,,,,,
UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC84931,28-Mar-14,Auto Rental                        ,Auto Rental                        ,"2,126.20",84931
MODGPC84932,28-Mar-14,Books and Periodicals              , BOOK STORES,"2,945.22",84932
MODGPC84933,28-Mar-14,Books and Periodicals              , BOOK STORES,"1,535.00",84933
MODGPC84934,28-Mar-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"7,604.27",84934
MODGPC84935,28-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,314.72",84935
MODGPC84936,28-Mar-14,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"3,565.03",84936
MODGPC84937,28-Mar-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"4,866.18",84937
MODGPC84938,28-Mar-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,025.42",84938
MODGPC84939,28-Mar-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,840.08",84939
MODGPC84940,28-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"3,504.00",84940
MODGPC84941,28-Mar-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"4,258.68",84941
MODGPC84942,28-Mar-14,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"2,461.01",84942
MODGPC84943,28-Mar-14,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"9,588.00",84943
MODGPC84944,28-Mar-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"3,000.00",84944
MODGPC84945,28-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,660.51,84945
MODGPC84946,28-Mar-14,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,660,84946
MODGPC84947,28-Mar-14,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,678.45,84947
MODGPC84948,28-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,820.8,84948
MODGPC84949,28-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"1,960.31",84949
MODGPC84950,28-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"1,960.31",84950
MODGPC84951,27-Mar-14,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"3,139.57",84951
MODGPC84952,30-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,681.06,84952
MODGPC84953,28-Mar-14,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"4,040.00",84953
MODGPC84954,28-Mar-14,General Retail and Wholesale       , ELECTRONICS STORES,"38,066.83",84954
MODGPC84955,28-Mar-14,General Retail and Wholesale       , RADIO/TV/STEREO REPAIR SHOP,784.8,84955
MODGPC84956,28-Mar-14,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,"3,200.00",84956
MODGPC84957,28-Mar-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,900,84957
MODGPC84958,28-Mar-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,900,84958
MODGPC84959,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,370.90",84959
MODGPC84960,28-Mar-14,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"1,228.50",84960
MODGPC84961,28-Mar-14,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,708.43,84961
MODGPC84962,28-Mar-14,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"16,141.33",84962
MODGPC84963,28-Mar-14,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,023.95",84963
MODGPC84964,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,735,84964
MODGPC84965,28-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,589.61,84965
MODGPC84966,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,562.4,84966
MODGPC84967,30-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"1,256.00",84967
MODGPC84968,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,568.70",84968
MODGPC84969,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"4,870.95",84969
MODGPC84970,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,560.20",84970
MODGPC84971,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,923,84971
MODGPC84972,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,684.64,84972
MODGPC84973,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,358.75",84973
MODGPC84974,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,708,84974
MODGPC84975,30-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"3,165.30",84975
MODGPC84976,30-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,630.5,84976
MODGPC84977,28-Mar-14,General Retail and Wholesale       , HARDWARE STORES,562.94,84977
MODGPC84978,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,778.98",84978
MODGPC84979,26-Mar-14,General Retail and Wholesale       , SPORTING GOODS STORES,"5,610.00",84979
MODGPC84980,28-Mar-14,General Retail and Wholesale       , SPORTING GOODS STORES,"2,310.00",84980
MODGPC84981,27-Mar-14,General Retail and Wholesale       , SPORTING GOODS STORES,"6,813.46",84981
MODGPC84982,28-Mar-14,General Retail and Wholesale       , SPORTING GOODS STORES,"2,172.00",84982
MODGPC84983,27-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,560,84983
MODGPC84984,28-Mar-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,902.00",84984
MODGPC84985,29-Mar-14,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,"2,505.00",84985
MODGPC84986,28-Mar-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,758,84986
MODGPC84987,28-Mar-14,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","4,750.00",84987
MODGPC84988,28-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,920.00",84988
MODGPC84989,28-Mar-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"4,147.56",84989
MODGPC84990,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,901.69,84990
MODGPC84991,28-Mar-14,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"3,279.65",84991
MODGPC84992,24-Mar-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,583.68,84992
MODGPC84993,27-Mar-14,General Retail and Wholesale       , TENT AND AWNING SHOPS,"2,517.20",84993
MODGPC84994,28-Mar-14,General Retail and Wholesale       , SPORTING GOODS STORES,"2,325.60",84994
MODGPC84995,28-Mar-14,General Retail and Wholesale       , MUSIC STORES/PIANOS,816,84995
MODGPC84996,28-Mar-14,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","8,000.00",84996
MODGPC84997,28-Mar-14,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","8,000.00",84997
MODGPC84998,28-Mar-14,General Retail and Wholesale       , HARDWARE STORES,"4,662.24",84998
MODGPC84999,28-Mar-14,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"1,704.00",84999
MODGPC85000,28-Mar-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,777.6,85000
MODGPC85001,28-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"5,964.00",85001
MODGPC85002,27-Mar-14,General Retail and Wholesale       , ELECTRONICS STORES,"3,291.48",85002
MODGPC85003,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,644.28,85003
MODGPC85004,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,819.36,85004
MODGPC85005,28-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,295.45",85005
MODGPC85006,28-Mar-14,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,"1,034.48",85006
MODGPC85007,29-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,352.00",85007
MODGPC85008,28-Mar-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,779.99,85008
MODGPC85009,29-Mar-14,General Retail and Wholesale       , DEPARTMENT STORES,"1,396.95",85009
MODGPC85010,28-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,502.13,85010
MODGPC85011,28-Mar-14,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"1,740.00",85011
MODGPC85012,28-Mar-14,Leisure Activities                 , CAMPER TRAILER DEALER,"2,836.62",85012
MODGPC85013,28-Mar-14,Leisure Activities                 , BOAT DEALERS,"2,899.56",85013
MODGPC85014,28-Mar-14,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","1,519.60",85014
MODGPC85015,30-Mar-14,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,726.26,85015
MODGPC85016,28-Mar-14,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,541.21,85016
MODGPC85017,28-Mar-14,Medical Supplies and Services      , OPTICIANS,680,85017
MODGPC85018,28-Mar-14,Medical Supplies and Services      , OPTICIANS,920,85018
MODGPC85019,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,742.66,85019
MODGPC85020,28-Mar-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,710.00",85020
MODGPC85021,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,676.20",85021
MODGPC85022,28-Mar-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,790.40",85022
MODGPC85023,28-Mar-14,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"1,176.00",85023
MODGPC85024,28-Mar-14,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"5,922.00",85024
MODGPC85025,28-Mar-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,980.00",85025
MODGPC85026,28-Mar-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,925.93,85026
MODGPC85027,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,797.60",85027
MODGPC85028,28-Mar-14,Miscellaneous Industrial/Commercial, TOOL HIRE,"1,580.48",85028
MODGPC85029,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"2,400.00",85029
MODGPC85030,28-Mar-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,503.59,85030
MODGPC85031,28-Mar-14,Miscellaneous Industrial/Commercial, TOOL HIRE,922.43,85031
MODGPC85032,28-Mar-14,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"3,564.31",85032
MODGPC85033,28-Mar-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,582.6,85033
MODGPC85034,29-Mar-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"3,175.19",85034
MODGPC85035,28-Mar-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,194.79",85035
MODGPC85036,28-Mar-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,592.67",85036
MODGPC85037,28-Mar-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,497.60",85037
MODGPC85038,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,637.75,85038
MODGPC85039,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,960,85039
MODGPC85040,28-Mar-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,064.70",85040
MODGPC85041,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,679.8,85041
MODGPC85042,28-Mar-14,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,198.46",85042
MODGPC85043,28-Mar-14,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,658.2,85043
MODGPC85044,28-Mar-14,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,103.90",85044
MODGPC85045,29-Mar-14,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,823.78,85045
MODGPC85046,28-Mar-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,217.28",85046
MODGPC85047,28-Mar-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,672,85047
MODGPC85048,28-Mar-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"2,509.20",85048
MODGPC85049,29-Mar-14,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,684.76,85049
MODGPC85050,28-Mar-14,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"2,063.95",85050
MODGPC85051,28-Mar-14,"Office Stationery, Equipment and Su", STATIONERY STORES,"4,675.20",85051
MODGPC85052,28-Mar-14,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"9,657.60",85052
MODGPC85053,28-Mar-14,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"1,200.00",85053
MODGPC85054,28-Mar-14,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,020.92",85054
MODGPC85055,27-Mar-14,Print and Advertising              , MISC PUBLISHING & PRINTING,"3,396.00",85055
MODGPC85056,28-Mar-14,Print and Advertising              , ADVERTISING SERVICES,600,85056
MODGPC85057,28-Mar-14,Print and Advertising              , ADVERTISING SERVICES,"3,735.60",85057
MODGPC85058,28-Mar-14,Print and Advertising              , ADVERTISING SERVICES,"3,735.60",85058
MODGPC85059,28-Mar-14,Print and Advertising              , ADVERTISING SERVICES,808.8,85059
MODGPC85060,28-Mar-14,Print and Advertising              , PHOTOFINISH LABS/DEV,"2,244.00",85060
MODGPC85061,28-Mar-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,197.00",85061
MODGPC85062,28-Mar-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,060.20",85062
MODGPC85063,28-Mar-14,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,556.89",85063
MODGPC85064,28-Mar-14,Professional Services              , PROFESSIONAL SERVICES - DEF,511.2,85064
MODGPC85065,29-Mar-14,Professional Services              , PROFESSIONAL SERVICES - DEF,539.85,85065
MODGPC85066,28-Mar-14,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,596.90",85066
MODGPC85067,29-Mar-14,Professional Services              , MISC PERSONAL SERV - DEF,"2,553.60",85067
MODGPC85068,28-Mar-14,"Hotels, Restaurants and Bars               ", RESTAURANTS,"2,343.62",85068
MODGPC85069,30-Mar-14,"Hotels, Restaurants and Bars               ", RESTAURANTS,734.79,85069
MODGPC85070,28-Mar-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,"2,238.00",85070
MODGPC85071,28-Mar-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,410.35",85071
MODGPC85072,28-Mar-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,"11,788.80",85072
MODGPC85073,28-Mar-14,Statutory Bodies                   , GOV'T SERV - DEFAULT,596.79,85073
MODGPC85074,28-Mar-14,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"1,976.00",85074
MODGPC85075,28-Mar-14,Training and Educational           , SCHOOLS - DEFAULT,"4,770.00",85075
MODGPC85076,28-Mar-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,963,85076
MODGPC85077,28-Mar-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,500,85077
MODGPC85078,27-Mar-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,550,85078
MODGPC85079,27-Mar-14,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,550,85079
MODGPC85080,28-Mar-14,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"3,646.80",85080
MODGPC85081,28-Mar-14,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"1,008.59",85081
MODGPC85082,27-Mar-14,Auto Rental                        ,Auto Rental                        ,657.96,85082
MODGPC85083,27-Mar-14,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,842.69,85083
MODGPC85084,27-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,746.62,85084
MODGPC85085,27-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,561.22,85085
MODGPC85086,26-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,715.13,85086
MODGPC85087,26-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,534.24,85087
MODGPC85088,26-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"24,192.00",85088
MODGPC85089,27-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,752.02,85089
MODGPC85090,27-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"5,306.26",85090
MODGPC85091,27-Mar-14,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,804,85091
MODGPC85092,27-Mar-14,Building Services                  ," HEATING, PLUMBING, AIR COND","1,879.20",85092
MODGPC85093,27-Mar-14,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,619.78,85093
MODGPC85094,27-Mar-14,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,632.04,85094
MODGPC85095,27-Mar-14,Building Services                  , SPEC CONTRACTORS - DEFAULT,713.42,85095
MODGPC85096,27-Mar-14,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,844.26,85096
MODGPC85097,27-Mar-14,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"2,787.44",85097
MODGPC85098,27-Mar-14,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"12,424.63",85098
MODGPC85099,27-Mar-14,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,115.00",85099
MODGPC85100,27-Mar-14,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,519,85100
MODGPC85101,27-Mar-14,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"1,911.43",85101
MODGPC85102,27-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,913.5,85102
MODGPC85103,27-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"1,134.90",85103
MODGPC85104,27-Mar-14,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"3,920.63",85104
MODGPC85105,27-Mar-14,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"1,144.36",85105
MODGPC85106,27-Mar-14,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",659.8,85106
MODGPC85107,27-Mar-14,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",638.96,85107
MODGPC85108,27-Mar-14,Freight and Storage                , PUBLIC WAREHOUSING,542.04,85108
MODGPC85109,27-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,882,85109
MODGPC85110,27-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"6,041.50",85110
MODGPC85111,27-Mar-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,702.19,85111
MODGPC85112,27-Mar-14,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,"1,133.20",85112
MODGPC85113,27-Mar-14,General Retail and Wholesale       , ELECTRONICS STORES,"5,123.89",85113
MODGPC85114,27-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"9,956.30",85114
MODGPC85115,27-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,975.62",85115
MODGPC85116,27-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,965.11",85116
MODGPC85117,27-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,625.96,85117
MODGPC85118,27-Mar-14,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,314.00",85118
MODGPC85119,27-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"5,035.00",85119
MODGPC85120,27-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"3,618.80",85120
MODGPC85121,27-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"3,201.95",85121
MODGPC85122,27-Mar-14,General Retail and Wholesale       , SPORTING GOODS STORES,"1,016.63",85122
MODGPC85123,27-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,861.62",85123
MODGPC85124,27-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,986.72",85124
MODGPC85125,27-Mar-14,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,996.88",85125
MODGPC85126,27-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,926.78",85126
MODGPC85127,26-Mar-14,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"3,466.84",85127
MODGPC85128,27-Mar-14,General Retail and Wholesale       , ELECTRONICS STORES,636,85128
MODGPC85129,27-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,293.05",85129
MODGPC85130,27-Mar-14,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,570.80",85130
MODGPC85131,27-Mar-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"4,000.00",85131
MODGPC85132,27-Mar-14,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS","5,503.79",85132
MODGPC85133,26-Mar-14,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,116.00",85133
MODGPC85134,27-Mar-14,General Retail and Wholesale       , HARDWARE STORES,995.33,85134
MODGPC85135,27-Mar-14,General Retail and Wholesale       , HARDWARE STORES,556.8,85135
MODGPC85136,27-Mar-14,General Retail and Wholesale       , HARDWARE STORES,640.08,85136
MODGPC85137,27-Mar-14,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"8,000.00",85137
MODGPC85138,27-Mar-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"2,704.00",85138
MODGPC85139,27-Mar-14,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","4,750.00",85139
MODGPC85140,27-Mar-14,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,586.32,85140
MODGPC85141,27-Mar-14,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"5,193.10",85141
