Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/03/2013,Spend on Inventory - General,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,179816,Spend on Inventory - General,"13,504.80"
Ministry of Defence,Defence Science and Technology Laboratory,14/03/2013,Materials & Equipment,Operations,THE CLOVER SHIPPING CO. LIMITED,,V - 0000002469 - 00157747,,13501.28
Ministry of Defence,Ministry of Defence,15/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,DAVID BROWN GEAR SYSTEMS LTD,HD3 5DD,181486,Equipment support project costs,"13,360.49"
Ministry of Defence,Ministry of Defence,26/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,186456,Cost of other material consumed,"13,355.13"
Ministry of Defence,Ministry of Defence,27/03/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,187570,Utilities consumed - heating oil,"13,349.56"
Ministry of Defence,Ministry of Defence,25/03/2013,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 8PE,186250,Cost of purchasing and repairing clothing,"13,335.65"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,183363,Cost of other material consumed,"13,307.33"
Ministry of Defence,Ministry of Defence,26/03/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,186528,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"13,305.91"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,187732,Cost of other material consumed,"13,244.22"
Ministry of Defence,Ministry of Defence,27/03/2013,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,187548,Fiscal asset under construction - capital in year addition,"13,197.21"
Ministry of Defence,Ministry of Defence,15/03/2013,Spend on Inventory - General,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,181558,Spend on Inventory - General,"13,177.63"
Ministry of Defence,Ministry of Defence,15/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,181499,Freight movement costs,"13,038.34"
Ministry of Defence,Ministry of Defence,08/03/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,178354,Cost of other material consumed,"13,032.37"
Ministry of Defence,Ministry of Defence,05/03/2013,Property leases,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,176009,Property dwellings private finance initiative - service concession arrangement service charge,"12,947.68"
Ministry of Defence,Ministry of Defence,13/03/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,179974,Consumption of medical dental and veterinary inventory,"12,892.48"
Ministry of Defence,Ministry of Defence,08/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,177832,Cost of other material consumed,"12,863.75"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,180538,Consumption of medical dental and veterinary inventory,"12,789.94"
Ministry of Defence,Ministry of Defence,22/03/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,185265,Cost of other material consumed,"12,772.63"
Ministry of Defence,Ministry of Defence,19/03/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,183059,Utilities consumed - heating oil,"12,736.62"
Ministry of Defence,Ministry of Defence,22/03/2013,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,184486,Cost of ground diesel fuel consumed,"12,722.40"
Ministry of Defence,Ministry of Defence,12/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,179382,Cost of other material consumed,"12,720.13"
Ministry of Defence,Ministry of Defence,26/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,SOMERS FORGE LTD,B62 8DZ,186855,Equipment support non-project costs,"12,719.82"
Ministry of Defence,Ministry of Defence,15/03/2013,Food and clothing,Joint Forces Command,SODEXO LTD,M50 0AL,181888,Cost of food services,"12,716.94"
Ministry of Defence,Ministry of Defence,06/03/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Payments to the foreign and commonwealth office,"12,663.84"
Ministry of Defence,Ministry of Defence,14/03/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,180863,Spend on Inventory - General,"12,633.42"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,187593,Consumption of medical dental and veterinary inventory,"12,631.03"
Ministry of Defence,Ministry of Defence,04/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,175075,Consumption of medical dental and veterinary inventory,"12,602.91"
Ministry of Defence,Ministry of Defence,12/03/2013,IT and communication services,Air Command,RACKSPACE LIMITED,UB3 4AZ,179819,Information technology services,"12,599.22"
Ministry of Defence,Ministry of Defence,19/03/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000093692,Utilities consumed - water + sewage,"12,541.80"
Ministry of Defence,Ministry of Defence,28/03/2013,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,188067,Estate + facilities management services - accommodation inventory + service,"12,471.87"
Ministry of Defence,Ministry of Defence,04/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,175196,Freight movement costs,"12,446.80"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,180538,Consumption of medical dental and veterinary inventory,"12,436.52"
Ministry of Defence,Ministry of Defence,20/03/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,183579,Utilities consumed - heating oil,"12,426.88"
Ministry of Defence,Ministry of Defence,14/03/2013,Fuel for military use,Navy Command,NATO SUPPORT AGENCY (NSPA),,5000093482,Spot bunker marine fuel consumed,"12,411.56"
Ministry of Defence,Ministry of Defence,27/03/2013,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,187019,Consumption of engineering and technical inventory,"12,363.32"
Ministry of Defence,Ministry of Defence,27/03/2013,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,187570,Utilities consumed - heating oil,"12,335.59"
Ministry of Defence,Ministry of Defence,26/03/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,186634,Utilities consumed - heating oil,"12,294.22"
Ministry of Defence,Ministry of Defence,12/03/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,179966,Cost of other material consumed,"12,279.35"
Ministry of Defence,Ministry of Defence,11/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,LLOYDS REGISTER EMEA,CV3 4FJ,178886,Equipment support non-project costs,"12,206.80"
Ministry of Defence,Ministry of Defence,07/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,177104,Consumption of medical dental and veterinary inventory,"12,103.51"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,178431,Cost of other material consumed,"12,075.66"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Joint Forces Command,WILLIAMS LEA LIMITED,W1F 8PR,176058,Cost of other material consumed,"12,062.36"
Ministry of Defence,Ministry of Defence,08/03/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,177869,Cost of other material consumed,"12,055.13"
Ministry of Defence,Ministry of Defence,11/03/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,178545,Freight movement costs,"12,026.91"
Ministry of Defence,Ministry of Defence,19/03/2013,Administration,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,182910,General administration,"12,016.59"
Ministry of Defence,Ministry of Defence,07/03/2013,Externally delivered education and training,Air Command,SERCO LIMITED,RG27 9UY,177644,External military training ,"11,975.29"
Ministry of Defence,Ministry of Defence,27/03/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,176233,Spend on Inventory - General,"11,926.67"
Ministry of Defence,United Kingom Hydrographic Office,05/03/2013,Hotel & Sustenance Overseas,GPC,RBS,TA1 2DN,101575894,Hotel & Sustenance Overseas,"11,891.38"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Sub Contracted Work,Programme Office,IMPERIAL COLLEGE LONDON,,V - 9000150756 - 00143046,,11880
Ministry of Defence,Ministry of Defence,22/03/2013,Food and clothing,Navy Command,SODEXO LTD,M50 0AL,185044,Cost of food purchases,"11,819.99"
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,186384,Cost of other material consumed,"11,819.93"
Ministry of Defence,British Defence Staff - United States,27/03/2013,Medical-non hospital treatment,Air Command,MERITAIN HEALTH,,334337,Medical-non hospital treatment,"11,819.09"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,179321,Cost of other material consumed,"11,806.84"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,179321,Cost of other material consumed,"11,774.84"
Ministry of Defence,Ministry of Defence,05/03/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,176063,Fees for professional services excluding legal fees,"11,694.29"
Ministry of Defence,Ministry of Defence,15/03/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,181318,Movement of service personnel,"11,693.51"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,176267,Civilian short term detached duty,"11,614.00"
Ministry of Defence,Ministry of Defence,20/03/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,183578,Utilities consumed - heating oil,"11,593.51"
Ministry of Defence,Ministry of Defence,11/03/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,178544,Raw materials and consumable engineering and technical fiscal inventory purchased,"11,545.48"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,182934,Cost of other material consumed,"11,478.09"
Ministry of Defence,Ministry of Defence,28/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,THALES ATM LIMITED,KT9 1TB,188522,Equipment support project costs,"11,450.00"
Ministry of Defence,Ministry of Defence,27/03/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,L WHITAKER SERVICES LIMITED,BB1 2QE,187217,Spend on Inventory - General,"11,440.68"
Ministry of Defence,Ministry of Defence,05/03/2013,Spend on Inventory - General,Head Office & Corporate Services,FORBO FLOORING UK LIMITED,DE5 3NT,176015,Spend on Inventory - General,"11,427.18"
Ministry of Defence,Ministry of Defence,11/03/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,178837,Fees for professional services excluding legal fees,"11,420.37"
Ministry of Defence,Ministry of Defence,08/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,178354,Cost of other material consumed,"11,388.79"
Ministry of Defence,Ministry of Defence,18/03/2013,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,182360,Cost of ground diesel fuel consumed,"11,387.52"
Ministry of Defence,Ministry of Defence,06/03/2013,Spend on Inventory - General,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,176755,Spend on Inventory - General,"11,368.11"
Ministry of Defence,Ministry of Defence,12/03/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,179966,Cost of other material consumed,"11,273.15"
Ministry of Defence,Ministry of Defence,07/03/2013,IT and communication services,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,177246,Computer equipment costing below the capitalisation threshold,"11,268.00"
Ministry of Defence,Ministry of Defence,07/03/2013,Research and development,Defence Equipment & Support,FUJITSU SERVICES LIMITED,TW18 3BF,177411,Research and development at the pre main gate stage of a project,"11,260.67"
Ministry of Defence,Ministry of Defence,18/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,182013,Consumption of medical dental and veterinary inventory,"11,245.29"
Ministry of Defence,Ministry of Defence,18/03/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,182397,Fees for professional services excluding legal fees,"11,231.32"
Ministry of Defence,Ministry of Defence,22/03/2013,Estate management,Head Office & Corporate Services,ISS MEDICLEAN LIMITED,GU21 5RW,184577,Estate + facilities management services - accommodation inventory + service,"11,183.99"
Ministry of Defence,Ministry of Defence,11/03/2013,Food and clothing,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,179157,Cost of clothing and textile services received,"11,045.90"
Ministry of Defence,Ministry of Defence,08/03/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,178010,Utilities consumed - heating oil,"10,985.64"
Ministry of Defence,Ministry of Defence,08/03/2013,IT and communication services,Defence Equipment & Support,INSIGHT DIRECT (U K) LTD,S9 2BU,178047,Computer equipment costing below the capitalisation threshold,"10,968.30"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Professional Services,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000150812 - 00158691,,10933.9
Ministry of Defence,Ministry of Defence,14/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,180688,Freight movement costs,"10,904.98"
Ministry of Defence,Ministry of Defence,14/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,WN8 9RA,181146,Equipment support non-project costs,"10,868.04"
Ministry of Defence,Ministry of Defence,12/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,179326,Consumption of medical dental and veterinary inventory,"10,823.47"
Ministry of Defence,Ministry of Defence,25/03/2013,Estate management,Air Command,XEROX (UK) LIMITED,BN13 1QG,186383,Estate + facilities management services - accommodation inventory + service,"10,803.00"
Ministry of Defence,Ministry of Defence,26/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,186396,Consumption of medical dental and veterinary inventory,"10,802.38"
Ministry of Defence,Ministry of Defence,11/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,178545,Freight movement costs,"10,734.59"
Ministry of Defence,Ministry of Defence,27/03/2013,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,187570,Utilities consumed - heating oil,"10,599.70"
Ministry of Defence,Ministry of Defence,28/03/2013,Externally delivered education and training,Land Forces,BRISTOL MANAGEMENT CENTRE  LIMITED,BS1 4BQ,187705,External military training ,"10,596.68"
Ministry of Defence,Ministry of Defence,20/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,183513,Freight movement costs,"10,592.40"
Ministry of Defence,Ministry of Defence,01/03/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,174951,Cost of food services,"10,581.16"
Ministry of Defence,Ministry of Defence,04/03/2013,IT and communication services,Head Office & Corporate Services,CAPGEMINI UK PLC,GU21 6DB,175148,IT Services -internal costs,"10,560.00"
Ministry of Defence,Ministry of Defence,27/03/2013,IT and communication services,Head Office & Corporate Services,CAPGEMINI UK PLC,GU21 6DB,187053,IT Services -internal costs,"10,560.00"
Ministry of Defence,Ministry of Defence,18/03/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,182129,Cost of other material consumed,"10,539.47"
Ministry of Defence,Ministry of Defence,08/03/2013,Payment of utilities,Defence Infrastructure Organisation ,E.ON UK PLC,NG1 9AH,177974,Utilities consumed - electricity,"10,518.74"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,175802,Freight movement costs,"10,507.45"
Ministry of Defence,Ministry of Defence,01/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,174651,Equipment support non-project costs,"10,488.38"
Ministry of Defence,Ministry of Defence,08/03/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,L WHITAKER SERVICES LIMITED,BB1 2QE,178078,Spend on Inventory - General,"10,440.75"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000150812 - 00158691,,10413.22
Ministry of Defence,Ministry of Defence,27/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,186940,Consumption of medical dental and veterinary inventory,"10,391.80"
Ministry of Defence,Ministry of Defence,22/03/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,183950,Consumption of medical dental and veterinary inventory,"10,389.66"
Ministry of Defence,Ministry of Defence,07/03/2013,Externally delivered education and training,Air Command,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,LN6 3QX,177207,External military training ,"10,340.01"
Ministry of Defence,Ministry of Defence,05/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,176339,Equipment support non-project costs,"10,307.91"
Ministry of Defence,Ministry of Defence,19/03/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,183282,Estate + facilities management services - accommodation inventory + service,"10,291.15"
Ministry of Defence,Ministry of Defence,27/03/2013,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,187217,Spend on Inventory - General,"10,287.94"
Ministry of Defence,Ministry of Defence,25/03/2013,Design services and minor equipment purchases,Air Command,TECHNOGYM U K LIMITED,RG12 8PE,186250,Equipment support non-project costs,"10,213.92"
Ministry of Defence,Ministry of Defence,28/03/2013,Estate management,Defence Infrastructure Organisation ,GOVERNMENT ACTUARY'S DEPARTMENT,EC4A 1AB,2E+11,Estate + facilities management services - accommodation inventory + service,"10,200.00"
Ministry of Defence,Ministry of Defence,05/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,175640,Consumption of medical dental and veterinary inventory,"10,177.31"
Ministry of Defence,Ministry of Defence,28/03/2013,Food and clothing,Air Command,TECHNOGYM U K LIMITED,RG12 8PE,188514,Cost of purchasing and repairing clothing,"10,158.21"
Ministry of Defence,Ministry of Defence,05/03/2013,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,176015,Spend on Inventory - General,"10,137.90"
Ministry of Defence,Ministry of Defence,27/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"10,124.75"
Ministry of Defence,Ministry of Defence,04/03/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,175190,Research and development at the pre main gate stage of a project,"10,116.25"
Ministry of Defence,Ministry of Defence,13/03/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,180141,Cost of clothing and textile services received,"10,080.79"
Ministry of Defence,Ministry of Defence,18/03/2013,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,182362,Utilities consumed - heating oil,"10,063.56"
Ministry of Defence,Ministry of Defence,18/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,182013,Consumption of medical dental and veterinary inventory,"10,055.84"
Ministry of Defence,Ministry of Defence,06/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,176410,Consumption of medical dental and veterinary inventory,"10,046.51"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,38385,Cost of other material consumed,"10,031.16"
Ministry of Defence,Ministry of Defence,28/03/2013,Externally delivered education and training,Air Command,UNIVERSITY OF MANCHESTER,M13 9PL,188597,External military training ,"10,000.00"
Ministry of Defence,Ministry of Defence,06/03/2013,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,HP2 4UL,2000018395,Bulk aviation fuel consumed,"9,977.00"
Ministry of Defence,Ministry of Defence,07/03/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,177172,Cost of other material consumed,"9,957.24"
Ministry of Defence,Ministry of Defence,28/03/2013,General services and support,Land Forces,LIFE FITNESS (U K) LTD,CB7 4UB,188140,Purchase of defence support equipment below capitalisation threshold of £25k.,"9,941.94"
Ministry of Defence,Ministry of Defence,08/03/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,178253,Cost of food purchases,"9,903.14"
Ministry of Defence,Ministry of Defence,22/03/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,185044,Cost of food services,"9,879.73"
Ministry of Defence,Ministry of Defence,22/03/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,184486,Cost of ground diesel fuel consumed,"9,822.12"
Ministry of Defence,Ministry of Defence,22/03/2013,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,184532,Medical health services,"9,808.04"
Ministry of Defence,Ministry of Defence,22/03/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,184121,Cost of other material consumed,"9,793.17"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Joint Forces Command,WILLIAMS LEA LIMITED,W1F 8PR,176309,Cost of other material consumed,"9,779.89"
Ministry of Defence,Ministry of Defence,22/03/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,184546,Fees for professional services excluding legal fees,"9,734.27"
Ministry of Defence,Ministry of Defence,01/03/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,174940,Works - estate management,"9,693.52"
Ministry of Defence,Ministry of Defence,22/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,184232,Freight movement costs,"9,670.42"
Ministry of Defence,Ministry of Defence,12/03/2013,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,179820,Military short term detached duty,"9,657.10"
Ministry of Defence,Ministry of Defence,25/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,186128,Military short term detached duty,"9,620.90"
Ministry of Defence,Ministry of Defence,26/03/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,186933,Cost of other material consumed,"9,616.81"
Ministry of Defence,Ministry of Defence,28/03/2013,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,187734,Medical health services,"9,614.11"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,187593,Consumption of medical dental and veterinary inventory,"9,608.65"
Ministry of Defence,Ministry of Defence,18/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,182871,Cost of other material consumed,"9,570.62"
Ministry of Defence,Ministry of Defence,14/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,180688,Freight movement costs,"9,553.02"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,181298,Consumption of medical dental and veterinary inventory,"9,520.82"
Ministry of Defence,Ministry of Defence,28/03/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,REXEL UK LTD,EN6 9EB,188393,Spend on Inventory - General,"9,477.10"
Ministry of Defence,Ministry of Defence,11/03/2013,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,178486,Fees for professional services excluding legal fees,"9,460.40"
Ministry of Defence,Ministry of Defence,04/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,175123,Cost of other material consumed,"9,442.66"
Ministry of Defence,Ministry of Defence,28/03/2013,Food and clothing,Joint Forces Command,TECHNOGYM U K LIMITED,RG12 8PE,188514,Cost of purchasing and repairing clothing,"9,375.06"
Ministry of Defence,Ministry of Defence,18/03/2013,Food and clothing,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,182147,Cost of food services,"9,362.61"
Ministry of Defence,Ministry of Defence,01/03/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,174951,Cost of food services,"9,289.64"
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Joint Forces Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,186329,Cost of other material consumed,"9,280.00"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,182879,Consumption of medical dental and veterinary inventory,"9,246.21"
Ministry of Defence,Ministry of Defence,19/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,183236,Military short term detached duty,"9,240.90"
Ministry of Defence,Ministry of Defence,19/03/2013,IT and communication services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,183039,Computer equipment costing below the capitalisation threshold,"9,227.89"
Ministry of Defence,Ministry of Defence,18/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,GOVERNMENT COMMUNICATIONS H Q,GL51 0EX,182375,Civilian short term detached duty,"9,215.66"
Ministry of Defence,Ministry of Defence,22/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,184025,Equipment support non-project costs,"9,206.40"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,182879,Consumption of medical dental and veterinary inventory,"9,174.79"
Ministry of Defence,Ministry of Defence,25/03/2013,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,185428,Medical health services,"9,166.10"
