Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,01-Sep-10,Other Current Payments (R&D) (E),Environment and Rural Group,A B P Marine Environmental Res,3669,"£32,101.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6140467,"£50,290.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments UK,Environment and Rural Group,A E A Technology plc,6140077,"£40,266.08"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (R&D) (E),Environment and Rural Group,A E A Technology plc,6140391,"£57,312.98"
DEFRA,Core Dept,01-Sep-10,Other Current Payments E,Food and Farming Group,Andersons Farm Bus Consultants,7915,"£52,405.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments E,Environment and Rural Group,Bureau Veritas UK Ltd,10014818,"£41,297.67"
DEFRA,Core Dept,01-Sep-10,Other Current Payments E,Food and Farming Group,CCRU Countryside & Community U,4045119,"£65,525.00"
DEFRA,Core Dept,01-Sep-10,Grant-in Aid Payments,Environment and Rural Group,Commission For Rural Communiti,230810,"£334,280.00"
DEFRA,Core Dept,01-Sep-10,Current Grants GB,Strategy and Evidence Group,Co-operatives Uk Ltd,F10253,"£210,609.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (GB),Food and Farming Group,Deloitte & Touche,1110578545,"£117,259.13"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (GB),Food and Farming Group,Deloitte & Touche,2410039430,"£458,891.55"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (GB),Food and Farming Group,Deloitte & Touche,1110578354,"£29,412.60"
DEFRA,Core Dept,01-Sep-10,Local Area Agreement - Current,Environment and Rural Group,Dept For Communities & Local G,240810,"£249,750.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (R&D) (E),Food and Farming Group,E P S R C,858,"£31,250.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (R&D) (E),Food and Farming Group,East Malling Research,10055,"£25,958.00"
DEFRA,Core Dept,01-Sep-10,Grant-in Aid Payments,Environment and Rural Group,Environment Agency,EAGIASEPT10,"£70,000,000.00"
DEFRA,Core Dept,01-Sep-10,Current Grants - Local Authorities,Environment and Rural Group,Hampshire County Council,3650002332,"£500,000.00"
DEFRA,Core Dept,01-Sep-10,Current Grants E,Food and Farming Group,"HENDERSON & SON, J J~08/068/00",160810,"£45,549.00"
DEFRA,Core Dept,01-Sep-10,Clearing - CIP - IBM Capital Projects,Food and Farming Group,IBM United Kingdom Ltd,5807101874,"£41,590.31"
DEFRA,Core Dept,01-Sep-10,Clearing - CIP - IBM Capital Projects,Strategy and Evidence Group,IBM United Kingdom Ltd,5808100626,"£95,592.97"
DEFRA,Core Dept,01-Sep-10,Clearing - CIP - IBM Capital Projects,Strategy and Evidence Group,IBM United Kingdom Ltd,5807102159,"£51,746.99"
DEFRA,Core Dept,01-Sep-10,Clearing - CIP - IBM Capital Projects,Strategy and Evidence Group,IBM United Kingdom Ltd,5808100770,"£44,597.76"
DEFRA,Core Dept,01-Sep-10,Clearing - CIP - IBM Capital Projects,Strategy and Evidence Group,IBM United Kingdom Ltd,5808100628,"£93,556.57"
DEFRA,Core Dept,01-Sep-10,Other Current Payments E,Strategy and Evidence Group,Jacobs Engineering UK Ltd,B1472100,"£102,825.95"
DEFRA,Core Dept,01-Sep-10,Grant-in Aid Payments,Environment and Rural Group,Joint Nature Conservation Comm,190810,"£261,008.73"
DEFRA,Core Dept,01-Sep-10,Grant-in Aid Payments,Environment and Rural Group,Marine Management Organisation,200810,"£2,500,000.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments UK,Environment and Rural Group,National Physical Laboratory,105139,"£51,030.25"
DEFRA,Core Dept,01-Sep-10,Other Current Payments (R&D) (E),Environment and Rural Group,National Physical Laboratory,105140,"£32,465.25"
DEFRA,Core Dept,01-Sep-10,Other Current Payments E,Environment and Rural Group,Natural England,8000002393,"£3,414,497.00"
DEFRA,Core Dept,01-Sep-10,Civil service Pension Administration,Law and Corporate Services,Natural Environ Research Counc,4285,"£34,708.58"
DEFRA,Core Dept,01-Sep-10,Grant-in Aid Payments,Strategy and Evidence Group,Royal Botanic Gardens,KEWGIA061011,"£2,500,000.00"
DEFRA,Core Dept,01-Sep-10,Other Current Payments E,Food and Farming Group,The National Non-Food Crops Ce,2912,"£25,000.00"
DEFRA,Core Dept,01-Sep-10,Mobile Phones,Central Finance Group,Vodafone Ltd,56167206,"£80,794.31"
DEFRA,Core Dept,02-Sep-10,Property Lease Costs,Law and Corporate Services,D T Z,DEFRA046,"£27,302.07"
DEFRA,Core Dept,03-Sep-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000341,"£90,364.00"
DEFRA,Core Dept,03-Sep-10,Other Current Payments E,Strategy and Evidence Group,Central Office Of Information,725633,"£25,132.67"
DEFRA,Core Dept,03-Sep-10,Consultancy Non-Scheme,Strategy and Evidence Group,Central Office Of Information,727922,"£29,610.00"
DEFRA,Core Dept,03-Sep-10,Other Current Payments E,Environment and Rural Group,Department Of Energy and Clima,40004210,"£31,307.00"
DEFRA,Core Dept,03-Sep-10,Other Current Payments E,Food and Farming Group,Food & Environment Research Ag,F0009977,"£40,863.00"
DEFRA,Core Dept,03-Sep-10,Grant-in Aid Payments,Environment and Rural Group,Natural England,230810,"£15,000,000.00"
DEFRA,Core Dept,03-Sep-10,Grant-in Aid Payments,Strategy and Evidence Group,Sustainable Development Commis,3,"£242,430.88"
DEFRA,Core Dept,03-Sep-10,EC Creditor,Environment and Rural Group,Welsh Assembly Government,260810,"£1,988,952.88"
DEFRA,Core Dept,07-Sep-10,Computer and IT Services (Non-DELTA Exp),Law and Corporate Services,Alpine Resourcing Ltd,6080,"£25,231.53"
DEFRA,Core Dept,07-Sep-10,Clearing Construction in Progress (Building Works),Law and Corporate Services,Appleyards Consulting,1262,"£57,105.00"
DEFRA,Core Dept,07-Sep-10,Current Subsidies To Public Corporations,Environment and Rural Group,British Waterways,230810,"£2,054,000.00"
DEFRA,Core Dept,07-Sep-10,Other Current Payments (R&D) (E),Food and Farming Group,Campden Technology Limited,20015288,"£64,383.69"
DEFRA,Core Dept,07-Sep-10,Estates Professional Fees & Services,Law and Corporate Services,D T Z,149928,"£47,328.02"
DEFRA,Core Dept,07-Sep-10,Current Grants - Local Authorities,Environment and Rural Group,Hampshire County Council,3650002333,"£500,000.00"
DEFRA,Core Dept,07-Sep-10,Other Current Payments E,Environment and Rural Group,Homes & Communities Agency,S0007829,"£95,000.00"
DEFRA,Core Dept,07-Sep-10,Other Current Payments (R&D) (E),Food and Farming Group,Institute Of Food Research,INV0003538,"£42,943.46"
DEFRA,Core Dept,07-Sep-10,Estate Maintenance Admin,Law and Corporate Services,Interserve (Facilities Mngmnt),SI00000142,"£2,770,680.55"
DEFRA,Core Dept,07-Sep-10,Sundry Creditors,Law and Corporate Services,Interserve (Facilities Mngmnt),FI00006042,"£363,690.48"
DEFRA,Core Dept,07-Sep-10,Grant-in Aid Payments,Environment and Rural Group,Joint Nature Conservation Comm,1.91E+13,"£171,399.60"
DEFRA,Core Dept,07-Sep-10,Other Current Payments E,Environment and Rural Group,Local Partnerships LLP,41100492,"£289,108.75"
DEFRA,Core Dept,07-Sep-10,Overhead Incidental Expenses,Strategy and Evidence Group,Seazone Solutions Ltd,SZ001386,"£95,532.20"
DEFRA,Core Dept,07-Sep-10,Agency Recharge,Law and Corporate Services,Shepherd Construction Ltd,453410050A,"£162,046.50"
