Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2012,Sub Contracted Work,Operations,IBM UNITED KINGDOM LIMITED,,V - 9000147929 - 00139447,,"148,996.00"
Ministry of Defence,Defence Science and Technology Laboratory,07/12/2012,Communications,Infrastructure,BT - DFTS,,V - 9000147841 - 00149861,,"147,845.81"
Ministry of Defence,Ministry of Defence,27/12/2012,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000017879,Aviation fuel casual uplift consumed,"147,801.22"
Ministry of Defence,Ministry of Defence,19/12/2012,Spend on Inventory - General,Defence Equipment & Support,J. & S. FRANKLIN LTD,WC2R 1HL,144654,Spend on Inventory - General,"147,484.52"
Ministry of Defence,Ministry of Defence,13/12/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,141379,Raw materials and consumable engineering and technical fiscal inventory purchased,"147,475.20"
Ministry of Defence,Ministry of Defence,11/12/2012,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,140474,Fees for professional services excluding legal fees,"147,419.29"
Ministry of Defence,Ministry of Defence,20/12/2012,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,144993,Cost of food services,"146,803.90"
Ministry of Defence,Ministry of Defence,03/12/2012,Medical treatment & stores and welfare services,Land Forces,WRVS SERVICES WELFARE LIMITED,CF23 8RP,137015,Welfare services including sports equipment and ministers of religion.,"146,691.13"
Ministry of Defence,Ministry of Defence,07/12/2012,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,139122,Works services - excluding United States forces/NATO + married quarters,"146,555.21"
Ministry of Defence,Ministry of Defence,04/12/2012,Estate management,Land Forces,BEZIRKSREGIERUNG DUESSELDORF,,5000088299,Works - estate management,"146,086.60"
Ministry of Defence,Ministry of Defence,17/12/2012,Estate management,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,143267,Works - estate management,"145,890.00"
Ministry of Defence,Ministry of Defence,11/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,140325,Spend on Inventory - General,"145,521.06"
Ministry of Defence,Ministry of Defence,17/12/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,143674,Equipment support non-project costs,"143,876.96"
Ministry of Defence,Defence Support Group,20/12/2012,Barclaycard Control a/c,Corporate,BARCLAYS BANK (VISA),,10187398,Barclaycard Control a/c,"143,449.73"
Ministry of Defence,Ministry of Defence,18/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,144357,Works - estate management,"143,051.97"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Sub Contracted Research,Programme Office,IBM UNITED KINGDOM LIMITED,,V - 9000148128 - 00148182,,"142,438.00"
Ministry of Defence,Ministry of Defence,21/12/2012,Medical treatment & stores and welfare services,Joint Forces Command,NATS (SERVICES) LIMITED,EH12 5HG,146497,Medical health services,"141,083.34"
Ministry of Defence,Ministry of Defence,14/12/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,142559,Cost of food services,"141,037.18"
Ministry of Defence,Ministry of Defence,31/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,147899,Works - estate management,"140,957.02"
Ministry of Defence,Ministry of Defence,11/12/2012,Payment of utilities,Navy Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,140447,Utilities consumed - electricity,"140,595.68"
Ministry of Defence,Ministry of Defence,17/12/2012,Administration,Head Office & Corporate Services,BAE SYSTEMS,,CO004,General administration,"140,358.50"
Ministry of Defence,Ministry of Defence,04/12/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,137462,Equipment support non-project costs,"140,264.50"
Ministry of Defence,Ministry of Defence,04/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,AIRTEC GMBH & CO KG,,5000088289,Equipment support project costs,"139,450.00"
Ministry of Defence,Ministry of Defence,05/12/2012,International contributions,Head Office & Corporate Services,LANGUAGE SPECIALISTS (INTERNATIONAL) LIMITED,P01 2AH,137824,Defence military assistance fund international subscriptions and other payments,"138,750.00"
Ministry of Defence,Ministry of Defence,05/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,SLINGSBY ADVANCED COMPOSITES  LIMITED,YO62 6EZ,173377,Equipment support non-project costs,"138,694.77"
Ministry of Defence,Ministry of Defence,21/12/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,5000089613,Utilities consumed - electricity,"138,288.87"
Ministry of Defence,Ministry of Defence,27/12/2012,IT and communication services,Defence Equipment & Support,MICROSOFT LTD,,147287,Information technology services,"137,200.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Communications,Infrastructure,BT - PP3B,,V - 9000148195 - 00150934,,"136,117.83"
Ministry of Defence,Ministry of Defence,14/12/2012,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,142964,Works - estate management,"136,099.00"
Ministry of Defence,Ministry of Defence,19/12/2012,Rent and rates,Defence Infrastructure Organisation ,GOVERNMENT ACTUARY'S DEPARTMENT,EC4A 1AB,2.00E+11,Rent buildings - non civil estate property and married quarter property,"135,614.54"
Ministry of Defence,Ministry of Defence,20/12/2012,Purchase of plant and machinery,Navy Command,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,145029,Plant and machinery Asset - in year capital addition,"135,588.07"
Ministry of Defence,Ministry of Defence,17/12/2012,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PO9 5DD,143703,Utilities consumed - electricity,"135,520.97"
Ministry of Defence,Ministry of Defence,14/12/2012,Food and clothing,Defence Equipment & Support,ISS MEDICLEAN LIMITED,GU21 5RW,142649,Cost of food services,"135,233.82"
Ministry of Defence,Ministry of Defence,06/12/2012,Externally delivered education and training,Navy Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,138993,External military training ,"134,430.00"
Ministry of Defence,Ministry of Defence,27/12/2012,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,146998,Works services - excluding United States forces/NATO + married quarters,"133,125.81"
Ministry of Defence,Ministry of Defence,27/12/2012,Spend on Inventory - General,Defence Equipment & Support,NP AEROSPACE LTD,CV6 5AQ,147339,Spend on Inventory - General,"132,667.20"
Ministry of Defence,Ministry of Defence,19/12/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,144838,Cost of food purchases,"132,053.06"
Ministry of Defence,Ministry of Defence,13/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,BARR + WRAY LIMITED,G52 4NR,141268,Fiscal asset under construction - capital in year addition,"132,000.00"
Ministry of Defence,Ministry of Defence,05/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,TLMNEXUS LTD,BN1 1AL,138072,Equipment support non-project costs,"131,933.00"
Ministry of Defence,Ministry of Defence,06/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,BH23 6NE,138543,Equipment support project costs,"130,400.37"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Energy & Utility,Infrastructure,CORONA ENERGY RETAIL 4 LIMITED,,V - 0000002378 - 00150863,,"130,015.83"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000148215 - 00149461,,"130,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,07/12/2012,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,,V - 9000147849 - 00149793,,"129,772.00"
Ministry of Defence,Ministry of Defence,17/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LIMITED,RG41 5TU,143472,Fiscal asset under construction - capital in year addition,"129,531.04"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000148067 - 00151448,,"129,512.56"
Ministry of Defence,Ministry of Defence,19/12/2012,Fuel for military use,Air Command,GB OILS LIMITED,WA3 6XG,173639,Cost of ground diesel fuel consumed,"129,136.20"
Ministry of Defence,Ministry of Defence,20/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,145016,Spend on Inventory - General,"129,028.22"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Sub Contracted Work,Operations,BOEING DEFENCE UK LIMITED,,V - 9000148223 - 00148720,,"128,360.46"
Ministry of Defence,Defence Support Group,07/12/2012,Works - Fees,Business Stream 1,BABCOCK SUPPORT SERVICES LTD,,10185822,Works - Fees,"128,246.95"
Ministry of Defence,Ministry of Defence,27/12/2012,IT and communication services,Navy Command,RELAY ENGINEERING LIMITED,BA20 2EN,147390,Telephone minor equipment below capitalisation threshold,"127,834.20"
Ministry of Defence,Ministry of Defence,11/12/2012,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,140661,Spend on Inventory - General,"127,492.08"
Ministry of Defence,Ministry of Defence,20/12/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,NATO SUPPORT AGENCY (NSPA),,5000089561,Raw materials and consumable marine fuel inventory purchased,"127,084.66"
Ministry of Defence,Ministry of Defence,10/12/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BOEHMETAL GMBH,,5000088627,Utilities consumed - gas,"127,044.36"
Ministry of Defence,Ministry of Defence,20/12/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000089550,Utilities consumed - heating oil,"127,003.30"
Ministry of Defence,Ministry of Defence,05/12/2012,Rent and rates,Defence Infrastructure Organisation ,WEST OXFORDSHIRE DISTRICT  COUNCIL,OX28 6JH,138129,Rent buildings - non civil estate property and married quarter property,"126,669.93"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,WEST OXFORDSHIRE DISTRICT  COUNCIL,OX28 6JH,142216,Rent buildings - non civil estate property and married quarter property,"126,669.93"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,PLYMOUTH CITY COUNCIL,PL1 2AA,141956,Rent buildings - non civil estate property and married quarter property,"126,067.63"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000148043 - 00149856,,"125,781.00"
Ministry of Defence,Ministry of Defence,21/12/2012,Food and clothing,Air Command,ARAMARK LTD,LS16 6QY,145940,Cost of food services,"125,555.23"
Ministry of Defence,Ministry of Defence,12/12/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,140772,Estate + facilities management services - accommodation inventory + service,"125,271.65"
Ministry of Defence,Ministry of Defence,13/12/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,141642,Utilities consumed - heating oil,"125,115.42"
Ministry of Defence,Ministry of Defence,13/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,141251,Equipment support non-project costs,"125,000.00"
Ministry of Defence,Ministry of Defence,06/12/2012,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37396,Cost of other material consumed,"124,834.18"
Ministry of Defence,Ministry of Defence,10/12/2012,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,140275,Fees for professional services excluding legal fees,"123,788.47"
Ministry of Defence,Ministry of Defence,19/12/2012,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,144571,Estate + facilities management services - accommodation inventory + service,"123,663.89"
Ministry of Defence,Ministry of Defence,13/12/2012,Externally delivered education and training,Land Forces,WILTSHIRE AND SOMERSET  COLLEGES PARTNERSHIP LIMITED,DT11 8PL,142224,External military training ,"123,588.17"
Ministry of Defence,Ministry of Defence,10/12/2012,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,139897,Fees for professional services excluding legal fees,"123,579.38"
Ministry of Defence,Ministry of Defence,31/12/2012,International contributions,Head Office & Corporate Services,YORK ST JOHN UNIVERSITY,YO31 7EX,147911,Defence military assistance fund international subscriptions and other payments,"123,262.78"
Ministry of Defence,Ministry of Defence,31/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,147712,Spend on Inventory - General,"123,175.85"
Ministry of Defence,Ministry of Defence,31/12/2012,Fuel for military use,Land Forces,GB OILS LIMITED,WA3 6XG,173751,Cost of ground diesel fuel consumed,"123,175.45"
Ministry of Defence,Ministry of Defence,05/12/2012,Rent and rates,Defence Infrastructure Organisation ,WYCOMBE DISTRICT COUNCIL,HP11 1BB,138142,Rent buildings - non civil estate property and married quarter property,"123,094.11"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,WYCOMBE DISTRICT COUNCIL,HP11 1BB,142235,Rent buildings - non civil estate property and married quarter property,"123,094.11"
Ministry of Defence,Ministry of Defence,19/12/2012,Dilapidation charges  ,Defence Infrastructure Organisation ,ANNINGTON PROPERTY LTD,W1U 1DR,144422,Other provisions payment against provision,"122,500.00"
Ministry of Defence,Ministry of Defence,21/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,145966,Spend on Inventory - General,"122,411.87"
Ministry of Defence,Ministry of Defence,20/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,KA9 2RW,145017,Equipment support non-project costs,"121,325.79"
Ministry of Defence,Ministry of Defence,14/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,143067,Works - estate management,"121,046.52"
Ministry of Defence,Ministry of Defence,19/12/2012,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,144603,Fees for professional services excluding legal fees,"120,551.31"
Ministry of Defence,Ministry of Defence,17/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,SLINGSBY ADVANCED COMPOSITES  LIMITED,YO62 6EZ,173618,Equipment support non-project costs,"120,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,IS Development,Operations,DETICA LIMITED,,V - 9000148142 - 00149892,,"119,781.60"
Ministry of Defence,Defence Science and Technology Laboratory,07/12/2012,Sub Contracted Research,Programme Office,PHOTONIS FRANCE SAS,,V - 0000000981 - 00147496,,"119,198.98"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000147989 - 00150477,,"119,119.67"
Ministry of Defence,Ministry of Defence,03/12/2012,Externally delivered education and training,Land Forces,WBL SERVICES LIMITED,OX2 9HA,137005,External military training ,"119,038.95"
Ministry of Defence,Ministry of Defence,07/12/2012,IT and communication services,Air Command,NATS (SERVICES) LIMITED,EH12 5HG,139345,Information technology services,"118,819.00"
Ministry of Defence,Ministry of Defence,10/12/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BOEHMETAL GMBH,,5000088627,Utilities consumed - electricity,"118,483.07"
Ministry of Defence,Defence Science and Technology Laboratory,27/12/2012,Repairs & Maintenance,Corporate,SERCO LIMITED,,V - 9000148317 - 00151017,,"118,222.94"
Ministry of Defence,Ministry of Defence,17/12/2012,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,143750,External military training ,"117,297.52"
Ministry of Defence,Ministry of Defence,20/12/2012,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,145275,Spend on Inventory - General,"117,092.82"
Ministry of Defence,Ministry of Defence,03/12/2012,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,136515,Information technology services,"116,960.14"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000147980 - 00148035,,"116,237.09"
Ministry of Defence,Ministry of Defence,14/12/2012,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,142632,Works - estate management,"115,928.48"
Ministry of Defence,Ministry of Defence,05/12/2012,Spend on Inventory - General,Defence Equipment & Support,EUROCOPTER,,5000088407,Spend on Inventory - General,"115,852.12"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Sub Contracted Work,Operations,SELEX ELSAG LIMITED,,V - 9000148045 - 00150154,,"115,500.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,13/12/2012,Building maintenance and accommodation stores,Estates Management,NEWLAND CONSTRUCTION LTD,,9422,Injections / Projects RDEL and MNW,"115,243.56"
Ministry of Defence,Ministry of Defence,03/12/2012,Spend on Inventory - General,Defence Equipment & Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,136693,Spend on Inventory - General,"114,798.00"
Ministry of Defence,Ministry of Defence,18/12/2012,Rent and rates,Defence Infrastructure Organisation ,ANNINGTON RECEIVABLES LTD,W1U 1DR,143826,Rent buildings - non civil estate property and married quarter property,"114,565.25"
Ministry of Defence,Ministry of Defence,14/12/2012,IT and communication services,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,BH21 7SQ,143071,Information technology services,"113,792.05"
Ministry of Defence,Ministry of Defence,11/12/2012,Payment of utilities,Air Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,140447,Utilities consumed - electricity,"113,728.85"
Ministry of Defence,Ministry of Defence,12/12/2012,Rent and rates,Defence Infrastructure Organisation ,S A LIXON,,5000088935,Rent buildings - non civil estate property and married quarter property,"113,385.52"
Ministry of Defence,Ministry of Defence,06/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,BCAS BIO-MEDICAL SERVICES LIMITED,HP13 5HA,138223,Fiscal asset under construction - capital in year addition,"113,066.83"
Ministry of Defence,Ministry of Defence,18/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,143842,Spend on Inventory - General,"112,369.22"
Ministry of Defence,Ministry of Defence,10/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,140239,Works - estate management,"112,189.28"
Ministry of Defence,Ministry of Defence,20/12/2012,Fees for professional services,Defence Equipment & Support,DELOITTE MCS LIMITED,MK9 1FD,145161,The provision of advice and guidance related to management of ongoing programmes and projects,"111,928.00"
Ministry of Defence,Ministry of Defence,04/12/2012,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000088299,Works - civil estate,"111,407.40"
Ministry of Defence,National Army Museum  GIA,18/12/2012,Lease Costs ,Operations,GEOGHEGAN BROS. LTD,,REF-A/C 629975574,Building Rates ,110966
Ministry of Defence,Defence Science and Technology Laboratory,07/12/2012,Sub Contracted Work,Operations,SELEX GALILEO LIMITED,,V - 9000147904 - 00144638,,"110,336.25"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000148217 - 00151282,,"110,312.49"
Ministry of Defence,Ministry of Defence,14/12/2012,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,142908,Spend on Inventory - General,"109,635.67"
Ministry of Defence,Ministry of Defence,10/12/2012,Fees for professional services,Land Forces,GROUPM UK LIMITED,WC1X 8RX,139912,Fees for professional services excluding legal fees,"109,581.82"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,17/12/2012,Rent and rates,Infrastructure,RYLSTON ROAD LTD,,10490,Rents/Leases/Alarms/Lettings,"109,553.40"
Ministry of Defence,Ministry of Defence,19/12/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,144607,Utilities consumed - heating oil,"109,153.39"
Ministry of Defence,Ministry of Defence,21/12/2012,Administration,Head Office & Corporate Services,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,146375,General administration,"108,415.04"
Ministry of Defence,Ministry of Defence,06/12/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000088459,Utilities consumed - heating oil,"108,362.68"
Ministry of Defence,Defence Science and Technology Laboratory,27/12/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000148317 - 00149578,,"107,878.51"
Ministry of Defence,Ministry of Defence,27/12/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,146889,Consumption of medical dental and veterinary inventory,"107,363.66"
Ministry of Defence,Ministry of Defence,14/12/2012,Spend on Inventory - General,Defence Equipment & Support,BEEL TECHNOLOGIES INC,J3V 6BP,3000008603,Spend on Inventory - General,"107,280.00"
Ministry of Defence,Ministry of Defence,03/12/2012,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,136689,IT + communications asset - in year capital addition,"107,087.26"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Sub Contracted Work,Operations,HONEYWELL AEROSPACE YEOVIL,,V - 9000148033 - 00150302,,"107,068.00"
Ministry of Defence,Ministry of Defence,18/12/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,144064,Utilities consumed - heating oil,"106,951.41"
Ministry of Defence,Ministry of Defence,12/12/2012,Spend on Inventory - General,Defence Equipment & Support,SELEX ELSAG LIMITED,SS14 3EL,141111,Spend on Inventory - General,"106,950.78"
Ministry of Defence,Ministry of Defence,03/12/2012,Design services and minor equipment purchases,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,136515,Equipment support non-project costs,"106,902.16"
Ministry of Defence,Ministry of Defence,07/12/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000088566,Utilities consumed - heating oil,"106,677.17"
Ministry of Defence,Ministry of Defence,10/12/2012,"Public relations, including marketing and advertising",Navy Command,AEGIS MEDIA LTD,WC2B 5PS,139623,Public relations services including items such as sales marketing and advertising,"106,666.00"
Ministry of Defence,Ministry of Defence,06/12/2012,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,138552,Utilities consumed - heating oil,"106,532.60"
Ministry of Defence,Ministry of Defence,27/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,146937,Spend on Inventory - General,"106,495.24"
Ministry of Defence,Ministry of Defence,12/12/2012,Estate management,Defence Infrastructure Organisation - Security Services Group,MYCO INSTALLATIONS LTD,B93 8NR,AP091213001,Estates-Equipment/Works,"106,285.20"
Ministry of Defence,Ministry of Defence,27/12/2012,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,147224,IT + communications asset - in year capital addition,"106,152.33"
Ministry of Defence,Ministry of Defence,17/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,SUPERLETTER.COM INC,,143714,Fiscal asset under construction - capital in year addition,"105,624.00"
Ministry of Defence,Ministry of Defence,06/12/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,138977,Fiscal asset under construction - capital in year addition,"105,195.42"
Ministry of Defence,Ministry of Defence,17/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,143182,Fiscal asset under construction - capital in year addition,"105,006.00"
Ministry of Defence,Ministry of Defence,19/12/2012,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,173629,External military training ,"104,908.06"
Ministry of Defence,Ministry of Defence,18/12/2012,Rent and rates,Defence Infrastructure Organisation ,FORESTRY COMMISSION,EH12 7AT,2.00E+11,Rent land - non civil estate property + married quarter property,"104,500.00"
Ministry of Defence,Ministry of Defence,17/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,BS16 1EJ,143673,Equipment support project costs,"104,471.57"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,NORTH KESTEVEN DISTRICT COUNCIL,NG34 4GL,141899,Rent buildings - non civil estate property and married quarter property,"103,410.99"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,SHROPSHIRE COUNCIL,SY2 6ND,142050,Rent buildings - non civil estate property and married quarter property,"103,177.38"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000148215 - 00151012,,"102,096.00"
Ministry Of Defence,Royal Hospital Chelsea GIA,28/11/2012,Property Management,Royal Hospital Chelsea,NORLAND MANAGED SERVICES,,PIN119884,,"102,080.20"
Ministry Of Defence,Royal Hospital Chelsea GIA,20/12/2012,Property Management,Royal Hospital Chelsea,NORLAND MANAGED SERVICES,,PIN119889,,"102,080.20"
Ministry of Defence,Ministry of Defence,19/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER ESTATE SOLUTIONS LIMITED,KY11 2BL,144902,Estate core services charge,"102,070.00"
Ministry of Defence,Ministry of Defence,31/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,147898,Estate + facilities management services - accommodation inventory + service,"101,878.07"
Ministry of Defence,Ministry of Defence,20/12/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,145155,Fiscal asset under construction - capital in year addition,"101,445.96"
Ministry of Defence,Ministry of Defence,31/12/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,147801,Fees for professional services excluding legal fees,"101,295.01"
Ministry of Defence,Ministry of Defence,27/12/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,147199,Utilities consumed - heating oil,"100,763.60"
Ministry of Defence,Ministry of Defence,19/12/2012,Fees for professional services,Land Forces,MARKET & OPINION RESEARCH INTERNATIONAL LTD,SE1 1FY,144702,The provision of advice and assistance relating to the strategy of an organisation,"100,726.00"
Ministry of Defence,Ministry of Defence,14/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,142710,Equipment support non-project costs,"100,627.86"
Ministry of Defence,Ministry of Defence,17/12/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,143144,Estate + facilities management services - accommodation inventory + service,"100,378.30"
Ministry of Defence,Ministry of Defence,27/12/2012,Fees for professional services,Air Command,M.P.I. AVIATION LTD,SG13 7DQ,147277,Fees for professional services excluding legal fees,"100,284.00"
Ministry of Defence,Ministry of Defence,05/12/2012,Rental of plant and machinery,Defence Equipment & Support,ALC (SPC) LIMITED,OX25 2LD,137582,Plant + machinery private finance initiative - service concession arrangements service charge,"100,228.73"
Ministry of Defence,Defence Science and Technology Laboratory,07/12/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000147907 - 00147848,,"100,000.00"
